#    iter  GAMMA0   GAMMA1    BETA0    BETA1    energy  energy_ratio  variance  fidelity_exact  fidelity_sampled    ratio  corr_length   const_kernel  std energies  average distances      nit  time opt bayes  time qaoa  time opt kernel  time step 
   1 +397.000000 +132.000000 +628.000000 +179.000000 -0.961406 -77.911498 +0.012340 +0.883267 +0.003672 +0.003875 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   2 +671.000000 +383.000000 +441.000000 +350.000000 -1.947266 -77.911498 +0.024993 +1.156763 +0.058359 +0.057924 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   3 +215.000000 +597.000000 +872.000000 +698.000000 -1.258281 -77.911498 +0.016150 +1.618261 +0.028594 +0.028676 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   4 +184.000000 +329.000000 +252.000000 +424.000000 -1.850859 -77.911498 +0.023756 +1.904234 +0.078281 +0.077580 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   5 +771.000000 +488.000000 +493.000000 +213.000000 -2.091328 -77.911498 +0.026842 +1.021973 +0.109609 +0.111302 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   6 +368.000000 +671.000000 +681.000000 +743.000000 -1.792812 -77.911498 +0.023011 +1.522505 +0.005625 +0.005654 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   7 +555.000000 +818.000000 +745.000000 +617.000000 -2.047656 -77.911498 +0.026282 +1.423309 +0.001250 +0.001464 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   8 +493.000000 +931.000000 +293.000000 +915.000000 -1.266094 -77.911498 +0.016250 +2.006538 +0.000859 +0.000813 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   9 +942.000000 +832.000000 +145.000000 +528.000000 -2.131641 -77.911498 +0.027360 +2.187920 +0.192344 +0.188023 +2.098892 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +895.000000 +235.000000 +932.000000 +869.000000 -0.967500 -77.911498 +0.012418 +2.264589 +0.084453 +0.085994 +0.000000 +1.016897 +0.242866 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +769.000000 +510.000000 +462.000000 +264.000000 -2.039766 -77.911498 +0.026181 +1.455486 +0.174219 +0.175025 +1.325803 +0.242866 +1.016897 +0.000302 +0.009291 +22.000000 +0.219088 +0.218804 +0.055967 +0.493859 
  11 +946.000000 +823.000000 +151.000000 +512.000000 -1.923125 -77.911498 +0.024683 +2.005497 +0.116094 +0.124121 +1.050919 +0.283275 +1.042154 +0.000203 +0.007021 +19.000000 +0.191235 +0.260111 +0.068178 +0.519524 
  12 +763.000000 +486.000000 +482.000000 +234.000000 -1.991641 -77.911498 +0.025563 +0.955395 +0.073750 +0.072286 +0.000000 +0.086024 +1.035336 +0.000904 +0.006995 +25.000000 +0.246010 +0.222753 +0.056481 +0.525245 
  13 +787.000000 +505.000000 +498.000000 +197.000000 -2.184844 -77.911498 +0.028043 +1.414068 +0.211875 +0.213491 +1.609496 +0.099754 +1.111206 +0.000878 +0.004360 +24.000000 +0.237162 +0.224348 +0.058474 +0.519985 
  14 +808.000000 +531.000000 +501.000000 +185.000000 -2.181328 -77.911498 +0.027998 +1.245264 +0.160547 +0.165365 +1.672091 +0.124610 +1.177443 +0.000368 +0.007991 +23.000000 +0.228933 +0.221658 +0.065554 +0.516145 
  15 +797.000000 +509.000000 +507.000000 +171.000000 -2.199531 -77.911498 +0.028231 +1.509836 +0.224141 +0.226558 +1.889987 +0.139020 +1.208500 +0.000471 +0.006621 +23.000000 +0.228614 +0.224738 +0.054734 +0.508086 
  16 +799.000000 +511.000000 +508.000000 +170.000000 -2.219219 -77.911498 +0.028484 +1.503779 +0.231406 +0.226558 +1.968106 +0.162272 +1.274775 +0.000792 +0.008405 +21.000000 +0.220030 +0.227124 +0.077669 +0.524823 
  17 +802.000000 +505.000000 +519.000000 +155.000000 -2.203750 -77.911498 +0.028285 +1.494384 +0.219609 +0.222816 +1.833659 +0.169703 +1.344907 +0.000678 +0.007303 +24.000000 +0.252964 +0.230752 +0.089278 +0.572995 
