# iter                         point                        energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +2.00000000 +2.00000000 +2.00000000 +0.00000000 -3.79892376 +0.09802430 +7.51089510 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +0.00000000 +1.00000000 +2.00000000 +1.00000000 -5.03628324 +0.35666699 +11.18402190 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +1.00000000 +2.00000000 +1.00000000 +2.00000000 -4.19031365 +0.01487477 +2.19277339 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +0.00000000 +0.00000000 +0.00000000 +2.00000000 -4.50000000 +0.03125000 +2.25000000 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +2.00000000 +1.00000000 +2.00000000 +0.00000000 -5.03628324 +0.35666699 +11.18402190 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +1.00000000 +0.00000000 +0.00000000 +0.00000000 -4.50000000 +0.03125000 +2.25000000 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +0.00000000 +2.00000000 +1.00000000 +2.00000000 -3.40634869 +0.03985153 +6.36045355 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +0.00000000 +0.00000000 +0.00000000 +1.00000000 -4.50000000 +0.03125000 +2.25000000 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +2.00000000 +2.00000000 +1.00000000 +2.00000000 -4.56123229 +0.12889339 +4.33705179 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +2.00000000 +1.00000000 +1.00000000 +1.00000000 -5.37082321 +0.11508236 +4.09509186 +3.26787771 +15.74575405 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +2.11210570 +0.01000000 +2.66544232 +1.98394593 -4.49974438 +0.15759038 +9.46578674 +3.26787771 +15.74575405 +0.00008718 +0.00995518       31 +0.36626196 +0.00000000 +0.77739596 +1.14365888 
  11 +1.16780458 +0.01000000 +1.72704501 +0.69633633 -4.08549630 +0.03818620 +3.75956220 +1.94170647 +7.18379009 +0.00014824 +0.00902309       25 +0.30721092 +0.00000095 +0.78931308 +1.09652591 
  12 +2.31102870 +0.90083126 +0.93649850 +1.08333189 -5.39221450 +0.06676109 +2.95282505 +1.44127184 +8.02939629 +0.00012642 +0.00890781       22 +0.28196716 +0.00000000 +0.83765078 +1.11961913 
  13 +2.21174291 +0.93126370 +0.90327158 +1.08932996 -5.12079529 +0.01541115 +2.64828723 +1.48712282 +7.84824712 +0.00006007 +0.00909408       30 +0.35369205 +0.00000095 +0.79610896 +1.14980197 
  14 +2.67785908 +0.86999256 +1.56249536 +0.95082099 -5.65670937 +0.47592623 +12.96336271 +0.89600706 +8.54302654 +0.00032183 +0.00929469       20 +0.26745391 +0.00000000 +0.78981614 +1.05727077 
  15 +2.30495187 +0.87649150 +1.29647436 +0.65440249 -4.64522349 +0.11294760 +6.83939085 +0.85011010 +7.91540358 +0.00046157 +0.00930780       27 +0.32541299 +0.00000000 +0.78617311 +1.11158705 
  16 +2.52737069 +0.92532628 +1.49679852 +1.50959781 -5.81749498 +0.34562923 +7.17198312 +0.70722567 +8.70484790 +0.00059715 +0.00990961       20 +0.26781702 +0.00000095 +0.80808711 +1.07590604 
