0.000000000000000000e+00 5.848436989040434186e-01 -1.467801799057260714e+00 -1.847672640417959826e+02 -2.873851013183593750e+01 -8.433978252427517930e+01
1.000000000000000000e+00 6.539010390848737364e-01 -1.030427283146890804e+00 -2.095240472384442398e+02 -2.822651755809783936e+01 -7.712713277394685818e+00
2.000000000000000000e+00 7.934103605424290828e-01 -9.618984358838722493e-01 -2.133437868153217494e+02 -2.485025441646575928e+01 3.643292328797949065e+00
3.000000000000000000e+00 1.416517791709627661e+00 -8.638536749320090413e-01 -2.224115001031326244e+02 -5.158878564834594727e+00 -9.739941915932364580e+00
4.000000000000000000e+00 1.701164871934865097e+00 -7.565846270724004841e-01 -2.242317364152686139e+02 -2.477122545242309570e+00 -4.861323739421741230e+00
5.000000000000000000e+00 1.971338103991556290e+00 -6.536791404850582632e-01 -2.250039661820161712e+02 -1.064008474349975586e+00 -1.389376041470205436e+00
6.000000000000000000e+00 2.133109517719593118e+00 -5.955447494736437752e-01 -2.251657078932177853e+02 -3.398523330688476562e-01 -4.053370144517645102e-01
7.000000000000000000e+00 2.206218309545896261e+00 -5.695292850628840275e-01 -2.251863448225220452e+02 -5.868911743164062500e-02 -8.469916526645882016e-02
8.000000000000000000e+00 2.222569245050258768e+00 -5.636132742484201152e-01 -2.251871270229612207e+02 -6.915092468261718750e-03 7.829859704608921334e-04
9.000000000000000000e+00 2.223937589014260308e+00 -5.631735169143828879e-01 -2.251871307465349616e+02 9.775161743164062500e-04 -2.973965433118230806e-03
1.000000000000000000e+01 2.223944178367610380e+00 -5.631517539409319761e-01 -2.251871346092540023e+02 -2.799034118652343750e-04 8.516474075666025101e-04
1.100000000000000000e+01 2.223944178367610380e+00 -5.631517539409319761e-01 -2.251871346092540023e+02 -2.799034118652343750e-04 8.516474075666025101e-04
