 99    776   1077   2011    626   2221   1380 -1.8281 0.7104 0.0078 0.0000 0.0000 0.0100 1.2406 0.0006 0.0003 106.0000 3.2175 20.1858 0.3450 23.7483 
100    715   1023   2151    581   2244   1331 -2.0312 1.0226 0.0547 0.0000 0.0000 0.0100 1.2451 0.0009 0.0027 179.0000 5.4542 19.4890 0.2786 25.2218 
101    719   1000   2128    579   2269   1329 -1.7578 1.1299 0.0312 0.0000 0.0000 0.0100 1.2438 0.0009 0.0016 165.0000 5.7968 19.3466 0.4283 25.5716 
102    782   1077   2015    633   2205   1384 -1.8359 1.2878 0.0391 0.0000 0.0000 0.0100 1.2576 0.0009 0.0005 169.0000 4.9567 19.8643 0.3666 25.1876 
103    695   1014   2146    600   2250   1339 -2.0391 0.8725 0.0547 0.0000 0.0000 0.0100 1.2777 0.0009 0.0005 177.0000 5.2044 19.7648 0.4677 25.4370 
104    696   1132   1966    502   2203   1431 -1.7969 1.3915 0.0312 0.0000 0.0000 0.0100 1.2775 0.0005 0.0091 131.0000 3.9625 19.1346 0.3942 23.4912 
105    646   1190   1821    398   2123   1513 -1.8359 0.9099 0.0234 0.0000 0.0000 0.0100 1.2679 0.0000 0.0090 197.0000 6.1836 20.3563 0.4331 26.9730 
106    530   1034   1968    765   2180   1724 -2.1172 0.8759 0.0703 0.0000 0.0000 0.0100 1.2606 0.0006 0.0014 293.0000 9.0892 19.1775 0.3823 28.6491 
107    544   1013   1962    769   2188   1731 -1.9453 0.9812 0.0234 0.0000 0.0000 0.0100 1.2577 0.0009 0.0028 104.0000 3.1158 19.7344 0.3780 23.2282 
108   2456   2307    426    707   1357   2275 -1.8906 1.0746 0.0078 0.0000 0.0000 0.0100 1.2595 0.0010 0.0030 161.0000 5.3670 22.0015 0.3091 27.6776 
109    512   1047   1977    756   2188   1719 -1.8906 0.7596 0.0391 0.0000 0.0000 0.0100 1.2566 0.0008 0.0016 165.0000 4.8208 19.5353 0.4366 24.7928 
110    532   1021   1981    745   2167   1733 -1.9062 1.4872 0.0781 0.0000 0.0000 0.0100 1.2628 0.0009 0.0029 165.0000 4.6452 19.5214 0.3678 24.5344 
111    718   1026   2139    600   2255   1349 -1.9844 1.0549 0.0156 0.0000 0.0000 0.0100 1.2628 0.0010 0.0011 284.0000 8.6192 19.1640 0.3456 28.1288 
112   1239    609    834    958   2249    790 -1.4844 1.1494 0.0391 0.0000 0.0000 0.0100 1.2632 0.0000 0.8234 300.0000 9.6731 14.9706 0.3069 24.9506 
113   1204   1777    100   1210   1892   1478 -1.7812 0.5659 0.0156 0.0000 0.0000 0.0100 1.2309 0.0009 0.0013 124.0000 3.5906 17.8589 0.4215 21.8710 
114   1280   2171    505   1980   1818   1668 -2.2344 0.8265 0.0312 0.0000 0.0000 0.0100 1.2304 0.0000 0.8335 300.0000 9.6808 22.0002 0.5289 32.2099 
115   1268   2168    501   1969   1812   1671 -2.0547 0.9497 0.0312 0.0000 0.0000 0.0100 1.2360 0.0005 0.0065 85.0000 2.4992 22.5724 0.3737 25.4452 
116   1291   2173    508   1990   1823   1665 -1.9297 1.1525 0.0000 0.0000 0.0000 0.0100 1.2363 0.0009 0.0015 73.0000 2.1829 21.9214 0.4220 24.5262 
117   1271   2183    515   1973   1823   1674 -1.9922 0.9842 0.0234 0.0000 0.0000 0.0100 1.2563 0.0007 0.0012 87.0000 2.5682 22.0760 0.5659 25.2101 
118   1281   2157    490   1983   1809   1672 -1.8906 1.3738 0.0469 0.0000 0.0000 0.0100 1.2588 0.0009 0.0027 97.0000 2.8672 22.4493 0.4180 25.7345 
119   1277   2169    509   1969   1816   1649 -1.7891 1.3489 0.0391 0.0000 0.0000 0.0100 1.2688 0.0008 0.0007 121.0000 3.4469 21.5015 0.4768 25.4252 
120    703   1014   2165    592   2267   1325 -2.0234 1.0309 0.0156 0.0000 0.0000 0.0100 1.2850 0.0251 0.0351 300.0000 9.7439 18.8264 0.4704 29.0407 
121    688    996   2157    574   2237   1330 -2.2266 0.8065 0.0312 0.0000 0.0000 0.0100 1.2841 0.0120 0.0181 300.0000 9.5065 18.5991 0.5657 28.6713 
122    681    999   2166    572   2228   1318 -2.0859 0.9611 0.0625 0.0000 0.0000 0.0100 1.2825 0.0009 0.0020 133.0000 3.9255 18.6529 0.4620 23.0405 
123    692    995   2151    572   2228   1342 -1.8828 1.2539 0.0859 0.0000 0.0000 0.0100 1.2792 0.0008 0.0009 141.0000 4.7681 20.9187 0.4969 26.1838 
124    686    996   2157    578   2249   1322 -2.0703 1.0108 0.0703 0.0000 0.0000 0.0100 1.3055 0.0007 0.0004 147.0000 4.2866 18.8430 0.5114 23.6411 
125    655   1132   1864   1007   2207   1658 -1.8906 0.7438 0.0312 0.0000 0.0000 0.0100 1.3066 0.0000 0.7564 300.0000 10.1830 19.7763 0.4470 30.4063 
126    696   1002   2173    571   2242   1330 -2.1250 0.9291 0.0703 0.0000 0.0000 0.0100 1.3028 0.0007 0.0006 106.0000 3.1197 18.7835 0.4720 22.3752 
127    676    993   2175    585   2239   1334 -1.9766 1.0467 0.0547 0.0000 0.0000 0.0100 1.2970 0.0004 0.0006 129.0000 4.0672 19.4770 0.5313 24.0755 
128   1276   2184    496   1984   1813   1685 -2.0156 1.2753 0.0234 0.0000 0.0000 0.0100 1.2998 0.0283 0.5528 300.0000 9.6827 22.7803 0.5289 32.9918 
129    419   1465   1303    556   1546    631 -1.8047 0.5364 0.0156 0.0000 0.0000 0.0100 1.2996 0.0000 0.7970 300.0000 9.9564 14.3373 0.5005 24.7942 
130   1807   1565    679   2465    189   1497 -1.8672 1.1397 0.1094 0.0000 0.0000 0.0100 1.2917 0.0000 0.8553 300.0000 10.1606 19.3268 0.4601 29.9475 
131    693    992   2162    552   2240   1316 -2.1094 0.9013 0.0312 0.0000 0.0000 0.0100 1.2871 0.0009 0.0010 231.0000 6.9062 18.6859 0.5132 26.1053 
132    506    933   2279    204   1929   1340 -2.3359 2.1146 0.3125 0.0000 2.6667 0.0100 1.2833 0.0000 0.7304 300.0000 9.4417 17.4106 0.4772 27.3295 
133    509    930   2277    202   1926   1343 -2.0625 1.1929 0.0938 0.0000 0.0000 0.0100 1.2858 0.0010 0.0025 142.0000 4.3532 16.5414 0.4076 21.3021 
134    501    937   2282    207   1933   1335 -2.2188 2.1565 0.2109 0.0000 1.8000 0.0100 1.3111 0.0008 0.0003 151.0000 5.0010 17.5017 0.4878 22.9905 
135    508    942   2281    206   1938   1342 -2.3594 1.9643 0.2344 0.0000 1.4286 0.0100 1.2877 0.0010 0.0008 185.0000 6.0875 16.7930 0.5511 23.4316 
