  0    191    651   2117   1600 -1.6172 0.8366 0.0234 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1   1193   1406    846    703 -1.6250 0.9606 0.0547 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2   1832   2194   1316   1397 -1.9453 1.4222 0.1641 0.0000 1.1053 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1335   1937   2968   1434 -1.7734 0.8223 0.0391 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4    328   2550   1206   1127 -1.3672 1.1161 0.0000 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5   2943   1087    235   1040 -1.8828 1.1436 0.0000 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6    873   1780    556    458 -1.7500 0.7717 0.0391 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7    419   2918   2624    620 -2.0547 1.5639 0.1797 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8   2549    432    265   2314 -2.6641 2.2406 0.4453 0.0000 2.8500 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9    619   2842   2828   2195 -2.3359 1.4847 0.1562 0.0000 1.4286 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10    729    241   2428   2461 -1.8359 0.6422 0.0078 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 11   1445   2276   1024    173 -1.7266 0.9089 0.0234 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 12   1082   1160   1738   2861 -1.4531 1.1001 0.0234 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 13   1849    753    411   2716 -2.3047 1.4734 0.1641 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 14   1634    302   1463   1770 -1.7500 1.6850 0.1641 0.0000 1.6154 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 15   2786   1372   2247   2085 -1.8672 0.7932 0.0391 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 16   2624    874   1866    348 -1.6953 0.7647 0.0234 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 17   2200   2644   2395   1842 -2.5078 1.1338 0.2188 0.0000 2.1538 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 18   2371   1594   1594   2598 -1.9375 0.7520 0.0469 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 19   2009   1992    778    873 -1.4922 0.9606 0.0078 0.0000 0.0000 0.3229 0.9406 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 20   2532    425    202   2416 -2.8203 2.7942 0.5625 0.0000 8.0000 0.3229 0.9406 0.0010 0.0087 23.0000 0.4101 12.6558 0.1475 13.2134 
 21   2585    362    100   2566 -3.0078 2.2125 0.5859 0.0000 7.5000 0.3555 0.7992 0.0006 0.0063 31.0000 0.5336 12.7980 0.1481 13.4797 
 22   2714    237    100   2750 -2.9062 1.2667 0.3984 0.0000 4.6364 0.4309 0.7651 0.0005 0.0058 37.0000 0.6301 13.2337 0.1266 13.9905 
 23   2804    100    100   2747 -2.8125 1.7913 0.4766 0.0000 4.0667 0.4813 0.7124 0.0004 0.0053 53.0000 0.9462 13.0627 0.1311 14.1400 
 24   2853    501    100   2852 -2.6562 1.5502 0.3594 0.0000 3.0667 0.4933 0.6572 0.0007 0.0078 34.0000 0.5908 14.3472 0.1401 15.0781 
 25   2443    100    100   2663 -2.8281 1.7970 0.4688 0.0000 5.0000 0.4933 0.6245 0.0007 0.0045 62.0000 1.0337 12.1793 0.1461 13.3591 
 26   2886    100    100   2408 -3.0781 2.0253 0.6328 0.0000 8.1000 0.5248 0.6157 0.0007 0.0062 62.0000 1.0298 12.7824 0.1240 13.9362 
 27   3000    100    100   2344 -3.0547 1.8946 0.6094 0.0000 9.7500 0.5760 0.6376 0.0007 0.0028 72.0000 1.2011 12.8030 0.1519 14.1560 
 28   3000    100    100   2344 -2.8594 1.5549 0.4375 0.0000 5.0909 0.6065 0.6459 0.0009 0.0029 73.0000 1.1877 12.6793 0.1450 14.0120 
 29   3000   3000   3000   3000 -1.7344 0.8423 0.0000 0.0000 0.0000 0.6268 0.6407 0.0009 0.0011 77.0000 1.2513 28.5698 0.1615 29.9826 
 30   3000    100    100   2221 -3.1641 1.4926 0.5703 0.0000 9.1250 0.5627 0.6025 0.0010 0.0029 73.0000 1.1844 12.4407 0.1351 13.7601 
 31   3000    100    100   2022 -3.2891 0.9630 0.5859 0.0000 8.3333 0.5892 0.6174 0.0008 0.0020 82.0000 1.4488 11.9187 0.1240 13.4915 
