 52   1531   1228    447   2595   1456   1195    253   2744 -2.1172 1.1751 0.1875 0.0000 1.2000 0.0100 0.8805 0.0006 0.0003 85.0000 3.9608 29.5284 0.3568 33.8461 
 53   1506   1221    438   2605   1453   1237    257   2757 -2.3047 1.4419 0.2266 0.0000 2.9000 0.0100 0.9248 0.0009 0.0009 101.0000 4.2897 30.5152 0.2597 35.0646 
 54   1533   1226    462   2594   1462   1192    263   2757 -2.4766 1.5900 0.3438 0.0000 2.4444 0.0100 0.9213 0.0009 0.0006 95.0000 4.3270 31.0097 0.3132 35.6498 
 55   1526   1220    453   2603   1466   1196    280   2756 -2.6094 1.2950 0.3359 0.0000 3.3077 0.0100 0.9060 0.0010 0.0014 91.0000 3.8804 31.0330 0.2899 35.2034 
 56   1534   1225    462   2620   1474   1189    296   2760 -2.3516 1.3794 0.2266 0.0000 1.1600 0.0238 0.9859 0.0009 0.0012 60.0000 2.7710 32.1167 0.3140 35.2017 
 57   1505   1235    443   2590   1484   1186    286   2757 -2.6719 1.4348 0.3438 0.0000 2.9333 0.0229 0.9740 0.0010 0.0016 74.0000 2.9278 30.3881 0.3287 33.6446 
 58   1511   1229    447   2593   1477   1189    283   2757 -2.6875 1.3976 0.3828 0.0000 2.0417 0.0100 0.8756 0.0006 0.0005 93.0000 4.0699 30.7166 0.4087 35.1952 
 59   1500   1238    441   2590   1475   1179    288   2762 -2.5547 1.3041 0.3047 0.0000 2.0526 0.0252 0.9880 0.0009 0.0015 71.0000 2.7904 29.7494 0.3897 32.9295 
 60   1510   1229    443   2589   1496   1191    285   2749 -2.2969 1.8482 0.3281 0.0000 4.2000 0.0263 0.9965 0.0009 0.0011 65.0000 2.8608 30.2471 0.2930 33.4009 
 61   1510   1235    450   2596   1466   1188    283   2765 -2.2500 1.5433 0.2422 0.0000 2.5833 0.0210 0.9508 0.0009 0.0007 60.0000 2.4208 29.6653 0.4079 32.4940 
 62   1508   1226    442   2591   1477   1184    285   2754 -2.5234 1.6372 0.3359 0.0000 3.0714 0.0100 0.8843 0.0006 0.0004 90.0000 4.2093 29.5770 0.3826 34.1689 
 63   1521   1223    451   2597   1477   1194    278   2754 -2.3750 1.5906 0.2969 0.0000 3.1667 0.0100 0.8770 0.0010 0.0006 91.0000 3.8036 28.3410 0.5456 32.6902 
 64   1501   1232    445   2589   1481   1189    290   2758 -2.4844 1.4801 0.2891 0.0000 1.6818 0.0100 0.8881 0.0010 0.0004 88.0000 3.3034 27.2437 0.3939 30.9409 
 65   1535   1214    452   2605   1457   1196    278   2755 -2.1328 1.6121 0.2188 0.0000 1.2727 0.0100 0.8855 0.0009 0.0008 90.0000 3.2881 26.9651 0.3669 30.6201 
 66   1507   1237    443   2592   1483   1180    280   2757 -2.0859 2.0004 0.2656 0.0000 2.0000 0.0100 0.9160 0.0008 0.0005 85.0000 3.1919 27.7700 0.2811 31.2430 
 67   1511   1228    442   2591   1476   1193    292   2757 -2.0859 1.2288 0.1797 0.0000 0.0000 0.0100 0.9830 0.0010 0.0005 89.0000 3.3620 26.8420 0.3145 30.5185 
 68   1501   1223    454   2592   1477   1186    281   2754 -2.5938 1.7549 0.3438 0.0000 2.2000 0.0100 1.0678 0.0008 0.0005 105.0000 3.9537 28.4458 0.2606 32.6601 
 69   1510   1221    462   2604   1470   1192    278   2751 -2.4219 1.6789 0.3516 0.0000 1.4062 0.0100 1.0500 0.0010 0.0007 105.0000 4.0205 27.0497 0.3557 31.4260 
 70   1492   1225    448   2584   1479   1182    284   2759 -2.2812 1.3848 0.2422 0.0000 1.2400 0.0100 1.0490 0.0008 0.0005 108.0000 4.0077 27.3950 0.3232 31.7259 
 71   1525   1228    463   2608   1471   1206    272   2760 -2.3672 1.2893 0.2422 0.0000 1.5500 0.0100 1.0742 0.0010 0.0008 83.0000 3.4308 27.2149 0.3019 30.9477 
 72   1497   1218    433   2597   1447   1259    236   2758 -2.1953 2.0167 0.2422 0.0000 1.1923 0.0100 1.0751 0.0009 0.0015 80.0000 3.2479 27.4957 0.3129 31.0565 
 73   1508   1226    458   2591   1477   1183    286   2751 -2.4766 1.5900 0.3438 0.0000 2.9333 0.0100 1.0769 0.0010 0.0006 101.0000 3.7815 27.1726 0.3791 31.3332 
 74   1497   1246    571   2622   1537   1272    225   2745 -2.3438 1.3927 0.2500 0.0000 2.0000 0.0100 1.0720 0.0005 0.0098 99.0000 3.7372 27.5686 0.3396 31.6454 
 75   1482   1253    563   2603   1544   1298    226   2744 -1.9688 1.6683 0.1406 0.0000 1.5000 0.0100 1.0727 0.0006 0.0099 120.0000 4.6450 28.7464 0.4793 33.8707 
 76   1863   2916   2977    440   1417   2085   1904    485 -2.2344 1.2045 0.0625 0.0000 0.0000 0.0100 1.0750 0.0000 0.0100 288.0000 12.1987 33.4838 0.4063 46.0888 
 77   1900   2898   2950    426   1393   2068   1907    496 -1.7578 1.2086 0.0234 0.0000 0.0000 0.0100 1.0749 0.0001 0.0099 351.0000 13.4866 35.6823 0.3803 49.5492 
