# iter                               point                              energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +0.00000000 -4.50000000 +0.03125000 +2.25000000 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +2.00000000 +0.00000000 -4.21156830 +0.15596161 +6.26397866 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +1.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +1.00000000 -6.91163016 +0.53994694 +7.16421321 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +0.00000000 +0.00000000 +2.00000000 +1.00000000 +2.00000000 +2.00000000 -4.94140847 +0.01355079 +1.85694870 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +2.00000000 +1.00000000 +2.00000000 +2.00000000 +0.00000000 +3.00000000 -5.11369911 +0.08210660 +3.27781825 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +3.00000000 +1.00000000 +1.00000000 +2.00000000 +2.00000000 +2.00000000 -5.30364701 +0.34495653 +9.82850466 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +1.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 +0.00000000 -3.40634869 +0.03985153 +6.36045355 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +0.00000000 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +1.00000000 -4.50000000 +0.03125000 +2.25000000 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +1.00000000 -4.83395939 +0.05614584 +2.27795976 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +1.00000000 +1.00000000 -3.39881654 +0.05813618 +7.86577549 +2.53196902 +11.69517372 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +0.70434945 +2.44875442 +0.95160517 +3.14159265 +1.71847170 +1.36936867 -6.39226438 +0.44367594 +6.89514318 +2.53196902 +11.69517372 +0.00009683 +0.00948508       36 +0.55704999 +0.00000000 +0.00948811 +0.56653810 
  11 +1.02304924 +1.98856334 +1.04207759 +2.35129507 +1.18709842 +1.22024978 -4.00282638 +0.01156972 +1.83401490 +1.98342731 +8.08786565 +0.00014040 +0.00964621       31 +0.49734831 +0.00000000 +0.00789285 +0.50524116 
  12 +0.92662527 +1.98029986 +0.96536474 +1.57151581 +0.86064435 +0.73956007 -4.25361399 +0.21356993 +7.45990292 +0.59435145 +16.62334888 +0.00059618 +0.00942777       30 +0.48229074 +0.00000119 +0.00788498 +0.49017692 
  13 +1.00545489 +2.00692957 +0.97791639 +1.98176394 +0.95476503 +0.99437813 -6.70122107 +0.52396278 +8.00358453 +0.42413218 +18.67098737 +0.00084727 +0.00408228       43 +0.64172697 +0.00000119 +0.00848794 +0.65021610 
  14 +0.98661583 +1.99388591 +1.01960762 +1.97157101 +1.03158592 +0.97448648 -6.47636918 +0.52444389 +9.73857046 +0.43443235 +18.10537563 +0.00082111 +0.00446511       44 +0.65470576 +0.00000119 +0.00862503 +0.66333294 
  15 +1.02671349 +2.01332287 +0.94478518 +2.01064459 +0.89468015 +1.02939393 -6.69397464 +0.48248876 +6.86371416 +0.45284252 +17.53739659 +0.00094926 +0.00589585       37 +0.56958294 +0.00000095 +0.00859904 +0.57818294 
  16 +0.98919459 +2.06601355 +0.93998400 +2.02603977 +0.94211141 +0.98136088 -7.40161861 +0.59219721 +4.61563542 +0.46039985 +17.17414181 +0.00061569 +0.00598930       48 +0.70607996 +0.00000000 +0.01394606 +0.72002602 
  17 +0.89461602 +2.28377727 +0.82259400 +2.12656384 +0.94133902 +0.87413173 -6.17858072 +0.51246522 +8.90477492 +0.44347935 +18.47298146 +0.00072809 +0.00556167       38 +0.57972479 +0.00000095 +0.01552820 +0.59525490 
  18 +0.98743546 +2.10318387 +0.93541688 +2.05831638 +0.95134992 +0.94816801 -7.54243491 +0.62335934 +4.26032286 +0.39695521 +17.58679534 +0.00075322 +0.00413153       44 +0.65770316 +0.00000000 +0.00928092 +0.66698527 
  19 +1.00409066 +2.10896636 +0.94643572 +2.07517692 +0.95194415 +0.92704261 -7.46310183 +0.61146951 +4.69247508 +0.37881205 +17.96106757 +0.00067086 +0.00233453       47 +0.68840003 +0.00000095 +0.01028895 +0.69868994 
  20 +1.02145346 +2.11761294 +0.93677588 +2.06612073 +0.96173132 +0.93054580 -7.62888031 +0.64628599 +4.21736155 +0.38402736 +17.66657008 +0.00084408 +0.00477319       49 +0.76026702 +0.00000000 +0.01132417 +0.77159238 
  21 +1.05275995 +2.12941202 +0.93059845 +2.06170109 +0.97228859 +0.92488048 -7.75940371 +0.67566994 +3.88977199 +0.38624604 +17.61347041 +0.00072240 +0.00248351       46 +0.67678213 +0.00000000 +0.02175498 +0.69853806 
  22 +1.09973347 +2.14714741 +0.91957832 +2.05307047 +0.98767863 +0.91799079 -7.90442091 +0.70952567 +3.48888045 +0.39000314 +17.64485265 +0.00087325 +0.00286829       45 +0.66844177 +0.00000000 +0.01251197 +0.68095493 
  23 +1.14563718 +2.16435878 +0.90831189 +2.04437542 +1.00134037 +0.91108893 -7.96891919 +0.72670406 +3.30916119 +0.39503125 +17.68961233 +0.00097386 +0.00369601       37 +0.57171798 +0.00000095 +0.01322389 +0.58494377 
  24 +1.17149759 +2.17329938 +0.90342875 +2.04100022 +1.00698139 +0.90522486 -7.96459251 +0.72755230 +3.33338884 +0.40060497 +17.64207470 +0.00068173 +0.00343025       38 +0.58218098 +0.00000000 +0.01416707 +0.59634805 
  25 +1.17536707 +2.17421742 +0.90354286 +2.04112949 +1.00689303 +0.90339785 -7.95942159 +0.72652114 +3.35126386 +0.40376063 +17.57153141 +0.00095609 +0.00415058       44 +0.65886903 +0.00000000 +0.01062298 +0.66949201 
  26 +1.17605012 +2.17429170 +0.90374448 +2.04128598 +1.00667866 +0.90287656 -7.95784708 +0.72615781 +3.35661159 +0.40478904 +17.54212733 +0.00059417 +0.00290414       45 +0.67537189 +0.00000000 +0.01568222 +0.69105506 
  27 +1.17658675 +2.17436595 +0.90387230 +2.04139529 +1.00655356 +0.90250622 -7.95660240 +0.72587899 +3.36085064 +0.40525915 +17.52718160 +0.00057964 +0.00284421       47 +0.69280481 +0.00000000 +0.01445293 +0.70725870 
  28 +1.17715029 +2.17443443 +0.90403214 +2.04153857 +1.00640987 +0.90210109 -7.95505917 +0.72553143 +3.36607425 +0.40553318 +17.51754817 +0.00064547 +0.00310491       44 +0.66017103 +0.00000000 +0.01271987 +0.67289090 
  29 +1.17675329 +2.17082507 +0.90021828 +2.04255979 +1.00749388 +0.90025532 -7.96743826 +0.73139585 +3.40910667 +0.40571664 +17.51013390 +0.00095798 +0.00403842       44 +0.66020083 +0.00000000 +0.01269412 +0.67289591 
  30 +1.17739427 +2.16991316 +0.89956677 +2.04311874 +1.00745858 +0.89910266 -7.96729259 +0.73220719 +3.43364665 +0.40619720 +17.49151703 +0.00098145 +0.00409353       44 +0.65668035 +0.00000000 +0.01339293 +0.67007327 
  31 +1.17799278 +2.16928467 +0.89923036 +2.04358342 +1.00733132 +0.89814017 -7.96627170 +0.73255483 +3.45392966 +0.40669466 +17.46990511 +0.00065049 +0.00305386       44 +0.66917801 +0.00000000 +0.01512814 +0.68430710 
  32 +1.17852236 +2.16883802 +0.89909422 +2.04397667 +1.00715293 +0.89733031 -7.96486213 +0.73262992 +3.47050071 +0.40716340 +17.44808094 +0.00076559 +0.00318137       42 +0.63641191 +0.00000000 +0.01294518 +0.64935803 
  33 +1.17899591 +2.16853439 +0.89914039 +2.04432696 +1.00691439 +0.89663154 -7.96307267 +0.73246005 +3.48405861 +0.40758396 +17.42752334 +0.00098139 +0.00367025       42 +0.63191080 +0.00000000 +0.01598120 +0.64789295 
  34 +1.17946966 +2.16839378 +0.89943114 +2.04466421 +1.00658299 +0.89599661 -7.96057856 +0.73194541 +3.49501226 +0.40794871 +17.40890341 +0.00082288 +0.00355045       44 +0.66889095 +0.00000000 +0.01358318 +0.68247485 
  35 +1.18089890 +2.17360536 +0.90614881 +2.04390174 +1.00406717 +0.89748047 -7.93905777 +0.72208353 +3.43129721 +0.40825267 +17.39251793 +0.00098334 +0.00435888       40 +0.61402273 +0.00000119 +0.01555395 +0.62957859 
  36 +1.17356469 +2.16599696 +0.89216893 +2.04182174 +1.01103167 +0.90092732 -7.99727604 +0.74332016 +3.44502227 +0.40834756 +17.37117814 +0.00074095 +0.00302949       46 +0.68870497 +0.00000095 +0.01291990 +0.70162702 
  37 +1.17400516 +2.15663271 +0.87539983 +2.04189151 +1.01843100 +0.89809691 -8.01463028 +0.76162391 +3.76540700 +0.40879235 +17.32923243 +0.00077922 +0.00324612       44 +0.65901589 +0.00000000 +0.01356792 +0.67258501 
  38 +1.17630611 +2.14964801 +0.86358921 +2.04271943 +1.02318571 +0.89415237 -7.99519683 +0.77025251 +4.18493092 +0.41089024 +17.17922824 +0.00073422 +0.00307590       42 +0.65530109 +0.00000119 +0.02195978 +0.67726207 
  39 +1.17833491 +2.14705135 +0.86072397 +2.04393611 +1.02370309 +0.89112600 -7.97505691 +0.77059061 +4.39228877 +0.41272525 +17.06671983 +0.00080039 +0.00306006       46 +0.68332314 +0.00000000 +0.01416898 +0.69749308 
  40 +1.18213225 +2.14297881 +0.86507020 +2.05001490 +1.01866156 +0.88203302 -7.91148502 +0.76004107 +4.74414285 +0.41361485 +17.00865050 +0.00084062 +0.00350628       40 +0.62211394 +0.00000095 +0.01445103 +0.63656592 
  41 +1.17146217 +2.17064459 +0.86901890 +2.02705070 +1.02856300 +0.91764093 -8.07631200 +0.76673617 +3.25491212 +0.41376655 +16.94070840 +0.00085742 +0.00266661       35 +0.55782390 +0.00000000 +0.02405715 +0.58188105 
  42 +1.17508348 +2.18345782 +0.85580288 +2.01213299 +1.04265227 +0.93453255 -8.06175837 +0.76206685 +3.20862228 +0.41340343 +16.89991071 +0.00099525 +0.00267492       41 +0.63221002 +0.00000000 +0.01431799 +0.64652896 
  43 +1.17870189 +2.18778031 +0.85218066 +2.00799072 +1.04651756 +0.93815987 -8.04196169 +0.75765146 +3.25685744 +0.41556290 +16.81645847 +0.00075226 +0.00298306       40 +0.62684107 +0.00000000 +0.01636100 +0.64320302 
  44 +1.18252873 +2.19032425 +0.85033111 +2.00612662 +1.04835734 +0.93905011 -8.02739398 +0.75476098 +3.30087620 +0.41667479 +16.77213874 +0.00092724 +0.00358700       37 +0.57418323 +0.00000000 +0.01883912 +0.59302235 
  45 +1.18377143 +2.18673223 +0.84419236 +2.00970538 +1.03088899 +0.94536309 -7.97525721 +0.74731326 +3.58371773 +0.41735834 +16.74119536 +0.00079093 +0.00338071       42 +0.64210415 +0.00000000 +0.01437998 +0.65648413 
  46 +1.17116872 +2.18550763 +0.86713044 +2.01040647 +1.06835216 +0.91829420 -8.13976734 +0.77600419 +2.83429093 +0.41901040 +16.68078509 +0.00074395 +0.00251143       41 +0.63279700 +0.00000095 +0.01895905 +0.65175796 
  47 +1.18122297 +2.19718517 +0.86946699 +2.00357549 +1.09947743 +0.90618467 -8.09733746 +0.76581513 +2.86385789 +0.42038851 +16.66963133 +0.00092675 +0.00267066       41 +0.62489390 +0.00000000 +0.01874995 +0.64364505 
  48 +1.19624349 +2.20484712 +0.86646847 +2.00025755 +1.11020613 +0.90153852 -8.03018033 +0.75096423 +3.02699381 +0.42431188 +16.59670944 +0.00063573 +0.00271162       41 +0.63086200 +0.00000000 +0.03447485 +0.66533804 
  49 +1.14425294 +2.18116322 +0.87076727 +1.99991332 +1.08411333 +0.91071537 -8.26206867 +0.80341989 +2.41667385 +0.42594084 +16.50712328 +0.00083093 +0.00270268       46 +0.70281482 +0.00000000 +0.01652694 +0.71934271 
  50 +1.11915365 +2.17482591 +0.85693809 +1.97810397 +1.09846216 +0.89666359 -8.37692314 +0.84164546 +2.30273520 +0.42100044 +16.49825394 +0.00099500 +0.00289582       44 +0.67359710 +0.00000119 +0.01540470 +0.68900394 
  51 +1.10821940 +2.17122366 +0.83332501 +1.95721556 +1.11815278 +0.88235035 -8.35672354 +0.85344854 +2.75983317 +0.41543732 +16.62289208 +0.00075063 +0.00253612       47 +0.72197795 +0.00000119 +0.01738286 +0.73936296 
  52 +1.10848958 +2.17030116 +0.82487848 +1.95282501 +1.12608415 +0.87889457 -8.34019599 +0.85308806 +2.88392805 +0.41685975 +16.66144614 +0.00078847 +0.00276823       47 +0.70379519 +0.00000000 +0.01805472 +0.72185111 
  53 +1.10946547 +2.16866841 +0.81781978 +1.95202599 +1.13436661 +0.87773275 -8.34097260 +0.85379869 +2.86654725 +0.41797714 +16.65791026 +0.00096807 +0.00360609       42 +0.65489316 +0.00000095 +0.01738381 +0.67227912 
  54 +1.11357998 +2.17920966 +0.83128209 +1.94210051 +1.11656327 +0.87199251 -8.22777056 +0.83680914 +3.57728805 +0.41901972 +16.65181415 +0.00088089 +0.00330169       42 +0.63986707 +0.00000000 +0.01742721 +0.65729427 
  55 +1.10208848 +2.15693740 +0.81738435 +1.97591815 +1.14296823 +0.89308209 -8.44650147 +0.86778202 +2.20689183 +0.42066524 +16.59223578 +0.00065499 +0.00221959       41 +0.62856698 +0.00000095 +0.01378989 +0.64235902 
  56 +1.09992279 +2.14891287 +0.79492045 +1.98046209 +1.17173403 +0.89444767 -8.39646493 +0.86484535 +2.60857050 +0.42107014 +16.62998234 +0.00043899 +0.00180569       46 +0.68834615 +0.00000000 +0.02778816 +0.71613503 
  57 +1.10481044 +2.14886710 +0.78225952 +1.97578318 +1.18758554 +0.88969412 -8.34822760 +0.85804004 +2.86542913 +0.42404445 +16.59750020 +0.00084500 +0.00286681       39 +0.60826898 +0.00000000 +0.01864100 +0.62691092 
  58 +1.08544713 +2.16149719 +0.80654856 +1.97617309 +1.16212122 +0.92067652 -8.28785663 +0.83014875 +2.79272954 +0.42559469 +16.54016347 +0.00066725 +0.00297779       48 +0.72696090 +0.00000119 +0.01563478 +0.74259806 
  59 +1.11744258 +2.13553343 +0.79423725 +1.98600550 +1.17510006 +0.85084996 -8.50056449 +0.89549032 +2.36943052 +0.42928050 +16.47000137 +0.00089489 +0.00337296       44 +0.67894197 +0.00000000 +0.01869798 +0.69763994 
