0.000000000000000000e+00 9.989737954654659413e-01 -7.294893238900312937e-01 6.908269868391215596e+01
1.000000000000000000e+00 1.533811183496110564e+00 -1.598792403350961511e+00 4.806789594052261805e+01
2.000000000000000000e+00 1.825236856677572739e+00 -1.521526550898747665e+00 4.260911658674116609e+01
3.000000000000000000e+00 2.367150908405600163e+00 -1.263750896029220749e+00 3.654554323273653438e+01
4.000000000000000000e+00 2.686922979299199543e+00 -1.021742013790938763e+00 3.484744076612233954e+01
5.000000000000000000e+00 2.818638565105155980e+00 -9.077342499245593110e-01 3.465149013894517083e+01
6.000000000000000000e+00 2.839727453241915445e+00 -8.988681762356826033e-01 3.464741740387798075e+01
7.000000000000000000e+00 2.857474630850385111e+00 -8.968239904633710236e-01 3.464558188928941718e+01
8.000000000000000000e+00 2.861025377721879703e+00 -8.986707222882821533e-01 3.464536011376031865e+01
9.000000000000000000e+00 2.860691255099983898e+00 -8.995726815665010534e-01 3.464534765096036750e+01
1.000000000000000000e+01 2.860496615908302509e+00 -8.996894603352627584e-01 3.464534743879507772e+01
1.100000000000000000e+01 2.860479692666091811e+00 -8.996926017578269485e-01 3.464534743774994041e+01
