0.000000000000000000e+00 8.037884381935594957e-01 -1.018227736777365111e+00 4.176153373359353793e+01
1.000000000000000000e+00 1.310732140952375557e+00 -1.331223512551134025e+00 2.196513862752060930e+01
2.000000000000000000e+00 1.811277758748452094e+00 -1.198691361107169007e+00 1.157127220919636557e+01
3.000000000000000000e+00 2.238752242441316653e+00 -1.004313890156446121e+00 7.107798190078312928e+00
4.000000000000000000e+00 2.524092895225941824e+00 -8.823807857401637644e-01 5.977528341996404038e+00
5.000000000000000000e+00 2.694464717396639397e+00 -8.275027749034383762e-01 5.753097329145901995e+00
6.000000000000000000e+00 2.761920324179417907e+00 -8.068759272852691344e-01 5.730309565435078412e+00
7.000000000000000000e+00 2.773995937514834420e+00 -8.025630006455246601e-01 5.729719566015248233e+00
8.000000000000000000e+00 2.774725225144904162e+00 -8.021856932986654032e-01 5.729716812175425389e+00
9.000000000000000000e+00 2.774730347633945104e+00 -8.021681977930271712e-01 5.729716801660174497e+00
