0.000000000000000000e+00 8.187205033378598396e-01 -9.961386781965546611e-01 4.453138614889276425e+01
1.000000000000000000e+00 1.325443755834131876e+00 -1.344127948427161101e+00 2.490761366413080680e+01
2.000000000000000000e+00 1.799827622768412905e+00 -1.221440426490872033e+00 1.504965175852582604e+01
3.000000000000000000e+00 2.239545958853450092e+00 -1.017330720458568427e+00 1.027208794769737210e+01
4.000000000000000000e+00 2.524798991536574722e+00 -8.849360842317643971e-01 9.090889189440744644e+00
5.000000000000000000e+00 2.694177687686540867e+00 -8.277400423492548009e-01 8.860430339665128940e+00
6.000000000000000000e+00 2.766419763712784086e+00 -8.073210079458356114e-01 8.834038507770500814e+00
7.000000000000000000e+00 2.779622926149397877e+00 -8.034157814922994190e-01 8.833352348478612726e+00
8.000000000000000000e+00 2.780424294092222137e+00 -8.030849258246477440e-01 8.833349694933062324e+00
9.000000000000000000e+00 2.780441564719969172e+00 -8.030560384266515195e-01 8.833349669567468254e+00
1.000000000000000000e+01 2.780437355868423666e+00 -8.030521011975254586e-01 8.833349668618012629e+00
