0.000000000000000000e+00 9.494734857469251388e-01 -8.027153131001354414e-01 6.305318940805124583e+01
1.000000000000000000e+00 1.449429852423469223e+00 -1.532269022446011597e+00 4.439871934048959190e+01
2.000000000000000000e+00 1.789975441923635335e+00 -1.460826829660502257e+00 3.773584585286918269e+01
3.000000000000000000e+00 2.312214663037553297e+00 -1.237275632577669482e+00 3.178680141157402872e+01
4.000000000000000000e+00 2.634126717438151744e+00 -1.014634234643641442e+00 3.003843261572688306e+01
5.000000000000000000e+00 2.780855579720025172e+00 -9.034724582702506890e-01 2.980364485486378356e+01
6.000000000000000000e+00 2.817633390978812269e+00 -8.884238061993205982e-01 2.979304914728229647e+01
7.000000000000000000e+00 2.839900275777640370e+00 -8.859726772860333499e-01 2.979002985236375523e+01
8.000000000000000000e+00 2.844425486210541809e+00 -8.881826564819201852e-01 2.978967404502050442e+01
9.000000000000000000e+00 2.843986956861328963e+00 -8.892668289017334748e-01 2.978965477446301335e+01
1.000000000000000000e+01 2.843724254780329197e+00 -8.894248349035696055e-01 2.978965437905959135e+01
1.100000000000000000e+01 2.843700993661566478e+00 -8.894291526999138497e-01 2.978965437704480124e+01
