0.000000000000000000e+00 8.152663746002053458e-01 -1.001248383471369463e+00 4.343212276113216319e+01
1.000000000000000000e+00 1.322174899823527428e+00 -1.341035938749592926e+00 2.378039213209120817e+01
2.000000000000000000e+00 1.799456335076384139e+00 -1.216407210530480620e+00 1.386227562073086972e+01
3.000000000000000000e+00 2.236662141689146122e+00 -1.013612486192045914e+00 9.139473799469101323e+00
4.000000000000000000e+00 2.521129469270700252e+00 -8.839556191225684811e-01 7.973214646928695970e+00
5.000000000000000000e+00 2.690811042452787571e+00 -8.274712638889785143e-01 7.743681185134391853e+00
6.000000000000000000e+00 2.761935997360567274e+00 -8.071164534120781608e-01 7.718149479712479888e+00
7.000000000000000000e+00 2.774821741350626869e+00 -8.031257407466532161e-01 7.717493983272333935e+00
8.000000000000000000e+00 2.775610657683690974e+00 -8.027692437494095001e-01 7.717491160406012796e+00
9.000000000000000000e+00 2.775626125655773269e+00 -8.027387531321780179e-01 7.717491131179912145e+00
1.000000000000000000e+01 2.775620413635392580e+00 -8.027355338812726115e-01 7.717491130232502883e+00
