0 3.0145 0.5269 0.1718 3.1374 0.8516 0.0049 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 0.6604 0.4668 2.0814 1.1513 0.0469 0.0314 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.8057 0.8049 3.0184 1.0716 -1.3828 0.0201 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 1.9284 2.9350 2.1843 2.9100 -0.0781 0.0047 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.2538 0.2473 2.7808 1.8932 -0.1328 0.0079 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 1.0450 0.6783 2.6848 1.8727 0.0781 0.0056 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2.9530 2.4540 3.0236 1.8225 1.1797 0.0095 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.2242 1.9624 0.8860 3.0099 0.1797 0.0022 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1.0504 2.4758 3.0036 2.0797 0.8047 0.0004 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 0.5326 2.6100 2.1303 0.6628 -0.1016 0.0000 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 0.2494 1.7176 0.1981 2.9137 -0.9219 0.0385 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 1.6399 1.6735 1.3454 2.1105 1.2422 0.0100 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 2.8875 1.0347 1.2369 1.8720 -1.2891 0.0551 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1.0043 1.9117 1.7520 1.4184 0.8281 0.0022 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2.1477 1.7067 0.3680 3.1309 -0.0156 0.0048 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1.1819 1.4132 1.3252 2.9272 0.3594 0.0066 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 2.9961 1.6573 1.3186 0.3937 -0.7344 0.0611 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 2.8237 0.6213 1.7626 1.1619 -0.4688 0.0020 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 1.0985 1.1865 0.6817 0.2125 -0.1016 0.0463 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 1.7286 2.5208 2.0681 0.7129 0.1484 0.0165 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 2.2098 0.2584 1.3493 2.6187 2.3594 0.0021 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
21 2.9014 1.5009 2.6748 1.6163 -0.5547 0.0317 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
22 1.6937 1.8779 3.1151 2.3620 -0.6953 0.0981 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
23 1.5388 2.3120 2.0566 1.1760 -0.4062 0.0228 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
24 2.4851 2.5935 1.9505 2.9674 -0.5156 0.0186 0.1493 0.9244 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
25 2.8068 0.8187 3.0010 1.0865 -1.3359 0.0180 0.1493 0.9244 0.0006 0.0037 27.0000 1.5012 0.1280 0.1537 1.7830 
26 2.8099 0.8290 2.9877 1.0940 -1.4297 0.0163 0.1582 0.8753 0.0006 0.0055 27.0000 1.4339 0.1885 0.2174 1.8398 
27 2.8184 0.8518 2.9561 1.1093 -1.1172 0.0127 0.1717 0.8406 0.0010 0.0074 25.0000 1.2803 0.1255 0.1606 1.5664 
28 2.7919 0.7706 3.0732 1.0485 -1.3750 0.0294 0.1813 0.8329 0.0008 0.0052 27.0000 1.4381 0.1300 0.1775 1.7456 
29 2.8034 0.7609 3.0925 1.0225 -1.3047 0.0315 0.2031 0.8259 0.0009 0.0091 26.0000 1.4721 0.1306 0.1698 1.7726 
30 2.7216 0.8034 3.1026 1.0584 -1.4375 0.0338 0.2182 0.8274 0.0004 0.0091 37.0000 2.0664 0.1394 0.1819 2.3877 
