0 3.0145 0.5269 0.1718 3.1374 0.6604 0.4668 2.0814 1.1513 2.8057 0.8049 0.5547 0.0365 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 3.0184 1.0716 1.9284 2.9350 2.1843 2.9100 2.2538 0.2473 2.7808 1.8932 -0.9219 0.0523 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 1.0450 0.6783 2.6848 1.8727 2.9530 2.4540 3.0236 1.8225 2.2242 1.9624 0.3203 0.0005 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 0.8860 3.0099 1.0504 2.4758 3.0036 2.0797 0.5326 2.6100 2.1303 0.6628 0.3203 0.0197 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 0.2494 1.7176 0.1981 2.9137 1.6399 1.6735 1.3454 2.1105 2.8875 1.0347 -0.7656 0.0334 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 1.2369 1.8720 1.0043 1.9117 1.7520 1.4184 2.1477 1.7067 0.3680 3.1309 -0.0625 0.0103 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 1.1819 1.4132 1.3252 2.9272 2.9961 1.6573 1.3186 0.3937 2.8237 0.6213 0.0859 0.0073 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 1.7626 1.1619 1.0985 1.1865 0.6817 0.2125 1.7286 2.5208 2.0681 0.7129 -0.4844 0.0055 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 2.2098 0.2584 1.3493 2.6187 2.9014 1.5009 2.6748 1.6163 1.6937 1.8779 -0.0547 0.0025 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 3.1151 2.3620 1.5388 2.3120 2.0566 1.1760 2.4851 2.5935 1.9505 2.9674 -0.4531 0.0057 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 0.1553 1.6208 2.0301 1.1359 0.6213 2.2050 1.4213 0.9182 0.2273 3.0416 0.3750 0.0552 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 1.1715 0.4592 0.7580 0.8754 2.7346 0.6495 0.9406 0.3961 1.5294 0.7318 -0.0469 0.0243 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 1.1467 2.3353 2.9137 2.6372 0.2164 1.2490 2.6821 0.2003 0.7181 1.5904 0.3359 0.0123 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1.2632 2.3821 2.2843 1.5127 0.8574 0.8018 0.9099 0.2983 2.1250 0.5799 -0.8672 0.0170 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2.8052 2.0647 0.2727 1.6170 1.9361 0.2285 1.5804 0.1908 2.4307 0.1124 1.6094 0.0006 0.0578 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1.6761 1.1100 1.0743 1.1938 0.7047 0.1959 1.7682 2.5237 2.0606 0.7653 -0.3594 0.0074 0.0578 0.9116 0.0000 0.0335 100.0000 19.9571 0.2208 0.2467 20.4245 
16 1.2094 2.3821 2.3397 1.4934 0.8196 0.8133 0.8711 0.3303 2.1344 0.5866 -0.9297 0.0167 0.2397 0.9361 0.0001 0.0099 55.0000 10.3792 0.2720 0.2659 10.9171 
17 1.1850 2.3833 2.3656 1.4839 0.8016 0.8180 0.8519 0.3439 2.1401 0.5885 -1.0156 0.0167 0.2689 0.9027 0.0003 0.0098 50.0000 9.3528 0.2964 0.2543 9.9036 
18 1.1248 2.3870 2.4301 1.4589 0.7563 0.8286 0.8024 0.3773 2.1559 0.5915 -1.0625 0.0166 0.2896 0.8832 0.0003 0.0095 47.0000 9.6871 0.2292 0.3372 10.2535 
19 1.0760 2.3927 2.4847 1.4361 0.7168 0.8349 0.7575 0.4023 2.1733 0.5900 -1.1172 0.0163 0.3356 0.8786 0.0002 0.0085 47.0000 8.8248 0.2090 0.2647 9.2984 
20 1.0222 2.4019 2.5474 1.4077 0.6693 0.8387 0.7015 0.4270 2.1991 0.5827 -1.1484 0.0168 0.3868 0.8883 0.0003 0.0094 54.0000 10.2392 0.2163 0.2461 10.7016 
21 0.9793 2.4114 2.6001 1.3822 0.6269 0.8380 0.6502 0.4432 2.2274 0.5710 -0.7266 0.0191 0.4446 0.9078 0.0002 0.0093 51.0000 10.1364 0.2106 0.2405 10.5875 
22 1.0140 2.3452 2.4854 1.4635 0.7903 0.9195 0.8300 0.5283 2.0185 0.7102 -0.2734 0.0053 0.4200 0.9172 0.0001 0.0098 78.0000 15.2996 0.2236 0.2490 15.7723 
23 1.1431 2.4155 2.4481 1.4365 0.7019 0.7841 0.7482 0.3152 2.2471 0.5250 -1.1172 0.0205 0.2163 0.9532 0.0007 0.0087 53.0000 10.2036 0.2145 0.2384 10.6564 
24 1.1662 2.4262 2.4393 1.4346 0.6906 0.7632 0.7397 0.2794 2.2800 0.4973 -1.1484 0.0218 0.2806 0.9957 0.0006 0.0098 62.0000 12.8586 0.2121 0.2403 13.3110 
25 1.1934 2.4449 2.4361 1.4286 0.6676 0.7336 0.7211 0.2273 2.3295 0.4565 -1.1328 0.0254 0.3613 1.0457 0.0003 0.0096 48.0000 9.2840 0.2335 0.2500 9.7676 
26 1.2023 2.4551 2.4399 1.4242 0.6535 0.7205 0.7093 0.2029 2.3531 0.4373 -1.2344 0.0283 0.4157 1.0743 0.0002 0.0098 64.0000 12.1227 0.2150 0.3401 12.6778 
27 1.2278 2.4859 2.4538 1.4126 0.6095 0.6824 0.6752 0.1268 2.4229 0.3817 -0.9375 0.0405 0.4616 1.1039 0.0002 0.0097 54.0000 11.2004 0.2105 0.3263 11.7372 
28 1.2100 2.3885 2.3375 1.4001 0.6435 0.6662 0.6941 0.3798 2.4240 0.4004 -0.6406 0.0147 0.4490 1.1260 0.0001 0.0094 75.0000 16.0209 0.2964 0.2408 16.5581 
29 0.1000 1.5402 0.1000 3.1416 1.1453 1.8441 1.3706 2.5502 3.1416 1.1640 1.0234 0.0022 0.4032 1.1911 0.0003 0.0288 100.0000 19.3379 0.2315 0.2285 19.7979 
30 3.1416 1.0976 1.9983 3.0188 2.1200 3.1410 2.2581 0.1000 2.8753 1.9951 0.0234 0.0297 0.2457 1.1036 0.0000 0.0100 92.0000 19.8023 0.2186 0.2420 20.2629 
31 1.1596 2.4600 2.4935 1.4468 0.6966 0.7932 0.7480 0.1921 2.2399 0.5190 -1.3203 0.0301 0.2063 1.0691 0.0007 0.0084 61.0000 11.9722 0.2219 0.3451 12.5392 
32 1.1599 2.4767 2.5173 1.4531 0.7005 0.8060 0.7518 0.1455 2.2237 0.5270 -0.7188 0.0340 0.2247 1.1170 0.0009 0.0086 60.0000 11.6671 0.3180 0.2286 12.2136 
33 1.1591 2.4735 2.4562 1.4527 0.5994 0.7230 0.8109 0.3017 2.2077 0.4976 -0.7578 0.0079 0.2032 1.1060 0.0004 0.0151 100.0000 19.2000 0.2355 0.2545 19.6899 
34 2.9055 1.0479 1.8629 2.8560 2.2438 2.6930 2.2495 0.3850 2.6923 1.7970 -0.6562 0.0713 0.2062 1.1490 0.0003 0.0097 66.0000 12.4945 0.2227 0.2404 12.9576 
35 2.6716 0.9175 1.6070 2.9032 2.2077 2.8403 2.3577 0.1977 2.7204 1.9603 -1.7734 0.1830 0.2069 1.1506 0.0006 0.1554 100.0000 20.0302 0.2108 0.2344 20.4753 
36 2.6193 0.8918 1.5548 2.9046 2.2064 2.8474 2.3769 0.1761 2.7176 1.9812 -1.6328 0.1850 0.2091 1.2334 0.0010 0.0078 54.0000 11.1498 0.2193 0.3577 11.7268 
37 2.6303 0.8738 1.4980 2.8800 2.2046 2.8287 2.3981 0.1547 2.7107 1.9755 -1.5547 0.1719 0.2229 1.2404 0.0000 0.0110 100.0000 19.3576 0.2299 0.2644 19.8519 
38 2.5391 0.8991 1.6069 2.9469 2.2135 2.8705 2.3542 0.2084 2.7203 2.0037 -1.3281 0.1941 0.2371 1.2622 0.0005 0.0092 60.0000 11.7755 0.3250 0.2837 12.3842 
39 2.7555 0.8870 1.4913 2.8402 2.1967 2.8198 2.4089 0.1274 2.7170 1.9455 -1.6484 0.1298 0.2453 1.2848 0.0004 0.0092 63.0000 12.0425 0.2179 0.2725 12.5329 
40 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.5859 0.0080 0.2780 1.3480 0.0004 0.6916 100.0000 18.5474 0.1781 0.2067 18.9322 
41 2.7484 0.8126 1.4115 2.8832 2.2552 2.7897 2.4287 0.1211 2.7012 1.9636 -1.1016 0.1525 0.2735 1.2842 0.0002 0.0221 100.0000 19.1537 0.2479 0.3043 19.7059 
42 2.6618 0.9699 1.5750 2.7986 2.1192 2.8576 2.3842 0.1476 2.7292 1.9421 -2.0078 0.1250 0.2435 1.2608 0.0008 0.0071 86.0000 17.0453 0.2109 0.2489 17.5050 
43 2.6331 1.0140 1.5704 2.7304 2.0561 2.8698 2.3947 0.1265 2.7341 1.9299 -1.4141 0.0907 0.2499 1.2918 0.0010 0.0074 65.0000 12.4719 0.2391 0.2745 12.9855 
44 1.2087 2.3051 2.4660 1.3840 1.0798 0.9791 0.4634 0.1000 2.5119 0.5304 0.5781 0.0103 0.2520 1.2796 0.0024 0.0389 100.0000 21.4203 0.2377 0.2826 21.9406 
45 2.7064 1.0235 1.5787 2.8794 2.1499 2.8358 2.3344 0.1000 2.7530 1.9285 -1.9219 0.1604 0.1997 1.1725 0.0008 0.0225 100.0000 19.4664 0.3108 0.2928 20.0700 
46 3.1331 3.1311 0.1064 0.1070 0.1247 3.1348 3.1360 3.1396 0.1191 0.1500 0.7188 0.0074 0.2077 1.1924 0.0000 0.0513 100.0000 19.9965 0.2119 0.2476 20.4559 
47 2.6979 1.0776 1.5659 2.8807 2.1789 2.8311 2.3666 0.1000 2.7466 1.9453 -1.6953 0.1430 0.2094 1.1584 0.0002 0.0099 97.0000 18.8240 0.2323 0.3558 19.4120 
48 2.6954 0.9571 1.5727 2.8789 2.0896 2.8339 2.2736 0.1000 2.7698 1.8959 -1.8281 0.1802 0.2230 1.1933 0.0009 0.0066 92.0000 17.1687 0.2351 0.2732 17.6769 
49 2.6775 0.9917 1.5585 2.9314 2.0697 2.8559 2.3415 0.1000 2.7241 1.8278 -2.0312 0.1827 0.2398 1.2344 0.0021 0.0185 100.0000 19.2206 0.2228 0.2646 19.7080 
