0 2.9131 2.9853 2.8144 0.3541 1.9007 1.3889 0.1040 0.0155 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1.7123 0.4963 0.6840 1.4522 0.7723 1.4840 0.1440 0.1233 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 0.1753 0.3609 2.2596 1.3813 1.6592 2.3332 1.1810 0.0215 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 1.1919 0.2751 2.4819 1.8919 2.1011 1.9888 -0.9570 0.1105 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 3.0526 1.2035 2.4110 1.2214 1.8399 2.1091 0.8480 0.0217 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 1.0562 0.3608 1.5419 2.2836 1.8964 1.4610 0.3610 0.0322 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2.0539 0.6537 0.6430 1.0837 2.5816 0.6950 0.0190 0.0578 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 0.4477 0.3999 0.2184 0.9382 1.8423 2.5961 0.4800 0.0294 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1.1062 1.2243 0.9775 1.0270 2.4651 1.7698 0.0110 0.0091 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 0.8860 0.4258 2.4840 2.2508 2.6202 0.8240 -0.8130 0.1113 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 1.7591 2.8944 1.9027 2.9757 0.6087 3.0656 0.3090 0.1190 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 0.2701 1.3660 0.1711 2.5624 2.1902 3.0617 0.1560 0.0842 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 2.5484 2.9859 1.7382 3.1058 2.3782 1.1528 0.4070 0.0658 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 3.0637 1.2467 0.6880 0.3308 1.5173 0.6981 -0.1430 0.1076 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2.9396 2.9909 0.7568 0.4148 1.7089 0.6161 -0.7980 0.2649 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1.7536 2.5723 0.8697 1.3828 2.8401 1.4526 -0.3760 0.2492 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 1.1426 2.8141 2.5751 2.8228 2.1918 1.3550 -0.4490 0.0186 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 2.2079 2.6240 2.0451 0.8252 0.9980 1.3459 0.4570 0.0202 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 2.4471 1.7944 1.7727 2.6140 0.4298 2.0200 1.1810 0.0576 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 1.1113 1.8013 2.6408 0.8554 2.9941 0.3390 -0.0320 0.0718 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 1.8094 1.7480 0.8150 1.8059 1.5318 1.4675 0.4460 0.0192 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
21 2.2850 0.1120 1.2472 2.4895 0.5315 2.7382 3.2690 0.0011 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
22 0.7192 2.1717 0.6267 1.4667 1.3852 0.3488 1.1400 0.0157 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
23 2.2279 1.5605 2.1957 1.7398 1.7907 1.7003 -0.2000 0.0549 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
24 1.0058 2.8336 0.3628 2.7663 2.7263 1.6141 -0.0140 0.0442 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
25 2.4632 2.1481 1.9404 0.9870 1.0722 1.1627 0.4530 0.0522 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
26 1.0191 3.0190 1.1380 1.2788 1.3761 2.5834 0.5570 0.0402 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
27 1.5531 1.7843 0.8771 0.9458 0.3710 0.7608 0.7720 0.0845 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
28 0.9026 2.6923 1.6283 0.4358 1.5074 0.4678 -0.1340 0.0267 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
29 1.8216 1.4448 2.7106 0.8886 2.6880 0.8531 0.7910 0.0205 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
30 3.0887 2.0289 0.2298 2.5551 0.9384 1.2018 -0.1880 0.0244 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
31 0.5458 2.6471 0.3749 2.3455 1.3036 2.1666 0.5570 0.0164 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
32 0.9914 0.3381 2.8836 2.0915 0.6161 3.0692 0.3790 0.0408 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
33 2.8734 0.6554 0.1581 1.9584 0.5232 2.3261 0.8470 0.0049 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
34 1.5261 2.2567 1.8331 2.4442 2.5991 1.9338 -0.2940 0.1806 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
35 1.8988 1.0942 0.5078 0.3813 2.7065 0.7268 0.7290 0.0270 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
36 1.3974 1.0634 1.9847 1.7222 2.7128 1.4263 -0.5420 0.0675 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
37 1.2008 2.0807 2.3654 2.9149 1.0485 2.7963 0.5090 0.0698 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
38 3.0851 3.0880 0.4930 1.2561 2.4542 2.6276 0.2650 0.0105 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
39 0.2202 1.3016 2.3026 2.4064 1.7275 0.7404 -0.2610 0.1708 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
40 1.3373 0.2781 1.0602 1.3999 2.6030 1.8925 0.0900 0.0637 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
41 1.3603 0.8480 1.0589 2.1401 1.4549 0.6266 0.4020 0.0934 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
42 2.5994 1.8508 3.0428 1.7315 1.9951 1.4007 -0.5010 0.0279 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
43 1.9502 2.8947 3.0847 2.1104 1.4086 0.2906 0.0570 0.0509 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
44 2.6555 1.2905 1.2633 0.2737 0.2038 1.2879 -1.1630 0.1511 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
45 3.0647 2.3525 2.2559 2.1331 0.9300 0.6130 1.3280 0.0083 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
46 1.9321 0.2933 1.8887 1.6648 1.7501 0.4691 -0.5020 0.0292 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
47 0.3056 1.5394 0.5428 2.0510 1.0415 1.9877 0.7390 0.0218 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
48 2.3818 1.9445 1.7169 0.7002 1.1560 3.0745 -0.4000 0.1334 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
49 0.9169 0.9648 1.6004 1.7606 2.5051 0.9980 0.5590 0.0322 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
50 3.0285 0.1676 2.5040 1.8329 2.8410 0.5656 1.0110 0.0004 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
51 2.1963 2.9810 2.1289 0.4418 2.9011 3.0492 -0.7150 0.2660 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
52 0.4370 2.6162 0.3413 0.3473 2.5192 2.2897 0.9580 0.0408 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
53 3.0114 2.0221 1.6564 0.9275 1.8424 3.1187 0.6130 0.0609 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
54 2.0669 2.7631 0.7006 2.3355 2.3258 0.3155 -0.7930 0.1523 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
55 2.5947 0.6355 0.7611 0.2862 2.1156 0.5328 -0.2020 0.0066 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
56 3.0677 0.1001 2.5621 2.4091 1.8316 1.8397 -0.1130 0.0757 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
57 2.5271 2.0356 0.5239 2.5237 1.1764 1.8756 0.5390 0.0379 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
58 1.6586 2.8497 1.3603 2.6958 0.3488 1.0921 0.5430 0.0005 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
59 2.1396 1.9613 2.6316 0.7324 2.5460 2.5200 -0.4240 0.0292 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
60 0.5347 0.5253 1.8741 3.0674 1.9667 1.4017 -0.1710 0.0246 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
61 1.6417 2.5623 1.6886 1.7326 1.9045 2.9351 -0.3930 0.1277 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
62 2.5345 2.6523 0.9097 1.9254 2.6035 2.2843 0.3980 0.0260 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
63 2.9950 2.8837 0.4882 1.6457 1.1882 0.7239 0.0820 0.0619 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
64 1.6232 3.0917 2.4368 0.4015 0.8535 1.2244 0.0710 0.0897 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
65 2.7923 1.4976 0.5852 1.7735 0.8520 0.2166 -0.5200 0.1454 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
66 1.9027 3.1138 2.4600 2.3392 0.5643 1.8085 0.4070 0.0456 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
67 2.0373 2.4090 1.4587 0.2621 2.9217 0.9077 0.2630 0.0128 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
68 2.3460 1.5119 2.4700 1.1272 0.3812 1.4018 0.8950 0.0067 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
69 1.5600 2.5107 1.3281 2.1271 1.2446 2.3285 -0.1440 0.1349 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
70 0.6299 2.7768 2.9725 0.1721 2.7109 2.4666 -0.4030 0.0196 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
71 2.2078 0.4221 2.3291 2.4471 2.0049 3.0311 0.0870 0.1219 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
72 2.9802 2.0272 2.9135 0.5373 1.0073 1.7116 0.3980 0.0625 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
73 1.6898 2.9982 2.0343 1.9898 1.9897 2.9761 0.4580 0.0217 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
74 1.3179 2.3490 1.9254 1.3240 1.1312 0.5674 0.3870 0.0337 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
75 0.1332 1.1220 1.0131 0.3470 1.5766 1.1673 -0.4620 0.0348 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
76 2.9165 2.4740 2.1229 2.6762 0.9354 0.4537 0.8470 0.0347 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
77 1.9544 0.7919 3.0961 1.3927 2.7952 0.8475 0.6810 0.0474 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
78 0.3851 2.0071 2.2075 0.8787 2.9190 3.0599 0.0270 0.0382 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
79 2.1904 3.0848 3.0904 0.5506 2.3215 2.3689 -0.1530 0.1063 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
80 2.3261 1.1328 1.7526 1.8887 2.6852 0.2565 -0.3980 0.2360 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
81 1.2412 1.0577 2.5076 0.4547 0.2876 0.4511 -0.3400 0.0691 0.1249 0.9911 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
