0 2.9131 2.9853 2.8144 0.3541 -1.3990 0.2035 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1.9007 1.3889 1.7123 0.4963 -0.0750 0.0762 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 0.6840 1.4522 0.7723 1.4840 -0.6210 0.1343 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 0.1753 0.3609 2.2596 1.3813 -0.2800 0.0641 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 1.6592 2.3332 1.1919 0.2751 -0.1290 0.1589 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2.4819 1.8919 2.1011 1.9888 0.3110 0.0054 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 3.0526 1.2035 2.4110 1.2214 -0.1280 0.0161 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 1.8399 2.1091 1.0562 0.3608 0.3520 0.0861 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1.5419 2.2836 1.8964 1.4610 -0.0050 0.1401 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2.0539 0.6537 0.6430 1.0837 0.8370 0.0095 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2.5816 0.6950 0.4477 0.3999 0.8630 0.0175 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 0.2184 0.9382 1.8423 2.5961 0.4060 0.1328 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 1.1062 1.2243 0.9775 1.0270 -0.1670 0.0340 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 2.4651 1.7698 0.8860 0.4258 0.0090 0.0547 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2.4840 2.2508 2.6202 0.8240 -0.7450 0.2290 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1.7591 2.8944 1.9027 2.9757 0.1430 0.1693 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 0.6087 3.0656 0.2701 1.3660 -0.0320 0.0484 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 0.1711 2.5624 2.1902 3.0617 -1.2590 0.1737 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 2.5484 2.9859 1.7382 3.1058 -0.5470 0.0932 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 2.3782 1.1528 3.0637 1.2467 -0.1990 0.0798 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 0.6880 0.3308 1.5173 0.6981 0.0240 0.1262 0.1781 1.0507 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
