0 2.9131 2.9853 2.8144 0.3541 1.9007 1.3889 1.7123 0.4963 0.6840 1.4522 -0.5980 0.0559 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 0.7723 1.4840 0.1753 0.3609 2.2596 1.3813 1.6592 2.3332 1.1919 0.2751 0.7170 0.0384 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.4819 1.8919 2.1011 1.9888 3.0526 1.2035 2.4110 1.2214 1.8399 2.1091 0.6580 0.0198 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 1.0562 0.3608 1.5419 2.2836 1.8964 1.4610 2.0539 0.6537 0.6430 1.0837 -0.0100 0.0565 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.5816 0.6950 0.4477 0.3999 0.2184 0.9382 1.8423 2.5961 1.1062 1.2243 0.4170 0.0547 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 0.9775 1.0270 2.4651 1.7698 0.8860 0.4258 2.4840 2.2508 2.6202 0.8240 0.6780 0.0375 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 1.7591 2.8944 1.9027 2.9757 0.6087 3.0656 0.2701 1.3660 0.1711 2.5624 -0.5310 0.1051 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.1902 3.0617 2.5484 2.9859 1.7382 3.1058 2.3782 1.1528 3.0637 1.2467 -0.2540 0.0173 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 0.6880 0.3308 1.5173 0.6981 2.9396 2.9909 0.7568 0.4148 1.7089 0.6161 -0.0590 0.0199 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 1.7536 2.5723 0.8697 1.3828 2.8401 1.4526 1.1426 2.8141 2.5751 2.8228 0.2940 0.1388 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2.1918 1.3550 2.2079 2.6240 2.0451 0.8252 0.9980 1.3459 2.4471 1.7944 -0.2140 0.1582 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 1.7727 2.6140 0.4298 2.0200 1.1113 1.8013 2.6408 0.8554 2.9941 0.3390 0.2420 0.0149 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 1.8094 1.7480 0.8150 1.8059 1.5318 1.4675 2.2850 0.1120 1.2472 2.4895 -0.3350 0.1688 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 0.5315 2.7382 0.7192 2.1717 0.6267 1.4667 1.3852 0.3488 2.2279 1.5605 0.1490 0.0446 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2.1957 1.7398 1.7907 1.7003 1.0058 2.8336 0.3628 2.7663 2.7263 1.6141 0.1900 0.1255 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 2.4632 2.1481 1.9404 0.9870 1.0722 1.1627 1.0191 3.0190 1.1380 1.2788 0.4540 0.0635 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 1.3761 2.5834 1.5531 1.7843 0.8771 0.9458 0.3710 0.7608 0.9026 2.6923 -0.2430 0.0391 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 1.6283 0.4358 1.5074 0.4678 1.8216 1.4448 2.7106 0.8886 2.6880 0.8531 -0.8610 0.3015 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 3.0887 2.0289 0.2298 2.5551 0.9384 1.2018 0.5458 2.6471 0.3749 2.3455 1.6660 0.0410 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 1.3036 2.1666 0.9914 0.3381 2.8836 2.0915 0.6161 3.0692 2.8734 0.6554 -0.0370 0.0412 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 0.1581 1.9584 0.5232 2.3261 1.5261 2.2567 1.8331 2.4442 2.5991 1.9338 -0.0160 0.0942 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
21 1.8988 1.0942 0.5078 0.3813 2.7065 0.7268 1.3974 1.0634 1.9847 1.7222 -0.4240 0.0458 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
22 2.7128 1.4263 1.2008 2.0807 2.3654 2.9149 1.0485 2.7963 3.0851 3.0880 -0.1670 0.1280 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
23 0.4930 1.2561 2.4542 2.6276 0.2202 1.3016 2.3026 2.4064 1.7275 0.7404 0.3040 0.0086 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
24 1.3373 0.2781 1.0602 1.3999 2.6030 1.8925 1.3603 0.8480 1.0589 2.1401 0.2840 0.0009 0.1579 0.9899 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
