0 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 2.9131 2.9853 -1.7990 0.4928 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 2.8144 0.3541 -1.0240 0.1574 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 1.9007 1.3889 0.2320 0.0501 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 1.7123 0.4963 -0.6630 0.1235 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 0.6840 1.4522 0.0170 0.0324 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 0.7723 1.4840 -0.0090 0.0257 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 0.1753 0.3609 -1.1980 0.3450 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 2.2596 1.3813 0.0610 0.0209 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 1.6592 2.3332 0.4710 0.0147 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 1.1919 0.2751 -1.6270 0.5188 0.3713 1.3596 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 0.1655 2.7267 2.6319 2.7712 1.1500 0.2233 3.0790 3.0892 -1.9720 0.5188 0.3713 1.3596 0.0003 0.0100 54.0000 7.0195 0.1573 0.3037 7.4805 
