0 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 2.9131 2.9853 -2.6050 0.7707 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 2.8144 0.3541 -1.3570 0.2866 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 1.9007 1.3889 -0.0790 0.0012 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 1.7123 0.4963 -0.6230 0.0740 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 0.6840 1.4522 0.0210 0.0001 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 0.7723 1.4840 0.0080 0.0001 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 0.1753 0.3609 -1.4640 0.3274 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 2.2596 1.3813 -0.0370 0.0020 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 1.6592 2.3332 0.4550 0.0148 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 1.1919 0.2751 -2.1550 0.4851 0.2415 1.1179 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 0.9915 0.1006 -2.5850 0.7755 0.2415 1.1179 0.0007 0.0098 152.0000 64.4720 0.2631 0.4831 65.2182 
11 0.2528 2.4274 2.2289 3.1416 1.3358 0.5187 0.7734 0.3026 0.8675 0.1913 1.0130 0.1055 3.0448 3.1416 3.1225 3.1416 3.0157 3.0566 -2.6780 0.8258 0.3208 1.1172 0.0005 0.0094 120.0000 51.5594 0.2630 0.4070 52.2294 
