0 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 3.0145 0.5269 -0.0059 0.1115 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1718 3.1374 -2.8271 0.3138 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.6604 0.4668 -0.7783 0.0614 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 2.0814 1.1513 0.9414 0.0097 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 2.8057 0.8049 1.1875 0.0040 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 3.0184 1.0716 1.5557 0.0129 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 1.9284 2.9350 -1.6875 0.1142 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 2.1843 2.9100 -1.9385 0.1125 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 2.2538 0.2473 -2.5518 0.4292 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 2.7808 1.8932 -0.7637 0.0222 0.2054 0.9449 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1773 3.1377 -2.8271 0.3137 0.2054 0.9449 0.0009 0.0060 60.0000 12.0024 0.2444 0.2613 12.5081 
11 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1787 3.1385 -2.8223 0.3133 0.2072 0.8478 0.0010 0.0073 52.0000 10.2538 0.2368 0.2510 10.7416 
12 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1786 3.1398 -2.8184 0.3127 0.2126 0.8134 0.0008 0.0076 69.0000 13.3222 0.2396 0.2657 13.8276 
13 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1771 3.1416 -2.8438 0.3118 0.2193 0.8112 0.0010 0.0076 60.0000 11.8693 0.2298 0.2650 12.3641 
14 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1551 3.1416 -2.8438 0.3118 0.2265 0.8265 0.0005 0.0099 67.0000 13.1969 0.2183 0.3107 13.7259 
15 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1465 3.1416 -2.8438 0.3118 0.2352 0.8519 0.0008 0.0098 63.0000 12.4496 0.2353 0.2608 12.9457 
16 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1387 3.1416 -2.8438 0.3118 0.2439 0.8842 0.0010 0.0097 68.0000 13.1772 0.2260 0.2564 13.6595 
17 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1312 3.1416 -2.8438 0.3118 0.2522 0.9213 0.0009 0.0095 64.0000 12.6721 0.2348 0.2655 13.1724 
18 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1240 3.1416 -2.8438 0.3118 0.2601 0.9619 0.0007 0.0097 75.0000 14.5524 0.2216 0.2504 15.0244 
19 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1169 3.1416 -2.8438 0.3118 0.2674 1.0052 0.0008 0.0096 62.0000 11.9798 0.2447 0.2576 12.4821 
20 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1102 3.1416 -2.8438 0.3118 0.2743 1.0504 0.0009 0.0099 62.0000 12.3260 0.2309 0.2611 12.8180 
21 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1039 3.1416 -2.8438 0.3118 0.2806 1.0974 0.0007 0.0096 53.0000 10.2342 0.2238 0.2812 10.7392 
22 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1000 3.1416 -2.8438 0.3118 0.2865 1.1457 0.0005 0.0098 68.0000 13.5047 0.2771 0.3308 14.1125 
23 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1000 3.1416 -2.8438 0.3118 0.2918 1.1955 0.0007 0.0093 68.0000 13.0609 0.2210 0.2615 13.5434 
24 2.8613 2.4766 2.5729 0.2332 1.5650 2.9944 0.7197 2.9171 0.1000 3.1416 -2.8438 0.3118 0.2965 1.2465 0.0007 0.0099 75.0000 14.7321 0.2254 0.2483 15.2059 
