0 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 3.0145 0.5269 -1.5605 0.2309 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 0.1718 3.1374 -3.2617 0.5350 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 0.6604 0.4668 -1.4971 0.0745 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 2.0814 1.1513 0.0781 0.0048 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 2.8057 0.8049 0.0078 0.0290 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 3.0184 1.0716 0.3301 0.0043 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 1.9284 2.9350 -2.8613 0.4757 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 2.1843 2.9100 -2.7764 0.4558 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 2.2538 0.2473 -2.5635 0.3552 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2.8682 2.4053 2.6004 0.4093 1.8294 2.9472 0.6341 2.9653 2.0128 0.2231 2.3950 3.1416 2.7808 1.8932 -0.6924 0.0089 0.2591 1.0172 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
