10 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.1958 3.1392 -3.4600 0.6295 0.2507 0.9665 0.0347 0.0671 100.0000 55.3081 0.3553 0.3681 56.0315 
11 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2113 3.1416 -3.4609 0.6291 0.2512 0.8636 0.0480 0.0812 100.0000 54.9135 0.3618 0.3693 55.6446 
12 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2195 3.1416 -3.4609 0.6291 0.2566 0.8234 0.1639 0.1786 100.0000 54.9309 0.3661 0.3868 55.6838 
13 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2247 3.1416 -3.4609 0.6291 0.2636 0.8157 0.0394 0.0846 100.0000 59.7676 0.3938 0.4760 60.6375 
14 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2283 3.1416 -3.4609 0.6291 0.2710 0.8269 0.0175 0.0503 100.0000 56.2990 0.3576 0.4014 57.0579 
15 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2307 3.1416 -3.4609 0.6291 0.2783 0.8498 0.0084 0.0374 100.0000 56.2833 0.3450 0.3891 57.0173 
16 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2323 3.1416 -3.4609 0.6291 0.2854 0.8805 0.0201 0.0622 100.0000 62.8043 0.3737 0.3970 63.5750 
17 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2333 3.1416 -3.4609 0.6291 0.2921 0.9168 0.0069 0.0368 100.0000 61.6888 0.3427 0.3667 62.3982 
18 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2337 3.1416 -3.4609 0.6291 0.2984 0.9570 0.0394 0.1043 100.0000 63.0157 0.3367 0.4395 63.7919 
19 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2337 3.1416 -3.4609 0.6291 0.3043 1.0002 0.0074 0.0436 100.0000 63.4027 0.4079 0.4363 64.2469 
20 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2333 3.1416 -3.4609 0.6291 0.3097 1.0457 0.0286 0.0903 100.0000 61.8653 0.3638 0.4038 62.6329 
21 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2326 3.1416 -3.4609 0.6291 0.3148 1.0931 0.0207 0.0813 100.0000 58.3842 0.3451 0.3685 59.0979 
22 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2317 3.1416 -3.4609 0.6291 0.3195 1.1418 0.0085 0.0525 100.0000 56.9041 0.3583 0.3563 57.6187 
23 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2306 3.1416 -3.4609 0.6291 0.3239 1.1917 0.0131 0.0695 100.0000 55.9874 0.3585 0.5103 56.8562 
24 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2293 3.1416 -3.4609 0.6291 0.3279 1.2426 0.0435 0.1420 100.0000 55.1113 0.3697 0.3899 55.8709 
25 2.9064 2.4950 2.7091 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2279 3.1416 -3.4609 0.6291 0.3317 1.2942 0.0340 0.1223 100.0000 57.6929 0.3936 0.4090 58.4954 
26 0.3627 0.6975 0.1308 2.9796 0.4353 0.1971 2.8696 0.2877 0.1435 3.0167 0.1743 0.1589 2.9695 0.1144 2.7938 0.1054 3.1270 0.1122 0.1339 2.9797 1.0059 0.0039 0.3352 1.3466 0.0000 0.7556 100.0000 62.9723 0.4202 0.4483 63.8407 
27 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2214 3.1416 -3.4609 0.6291 0.4088 1.7535 0.0173 0.0950 100.0000 59.6622 0.3897 0.3726 60.4245 
28 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2180 3.1416 -3.4609 0.6291 0.4139 1.8281 0.0685 0.2358 100.0000 60.6777 0.4787 0.4091 61.5655 
29 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2148 3.1416 -3.4609 0.6291 0.4187 1.9034 0.0198 0.1106 100.0000 62.9731 0.3568 0.3795 63.7094 
30 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3828 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2118 3.1416 -3.4609 0.6291 0.4234 1.9792 0.0076 0.0630 100.0000 61.5838 0.3413 0.3547 62.2798 
31 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2089 3.1416 -3.4609 0.6291 0.4279 2.0555 0.0334 0.1530 100.0000 62.4067 0.3790 0.4162 63.2020 
32 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2062 3.1416 -3.4609 0.6291 0.4323 2.1324 0.0377 0.1727 100.0000 60.4154 0.3747 0.4051 61.1952 
33 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2036 3.1416 -3.4609 0.6291 0.4366 2.2096 0.0882 0.3036 100.0000 61.2244 0.5009 0.4342 62.1595 
34 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.2011 3.1416 -3.4609 0.6291 0.4408 2.2872 0.0377 0.1753 100.0000 60.8508 0.4103 0.4388 61.6999 
35 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1762 3.1416 0.2000 3.1416 0.1986 3.1416 -3.4609 0.6291 0.4449 2.3652 0.0218 0.1265 100.0000 61.0157 0.3769 0.4025 61.7951 
36 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1761 3.1416 0.2000 3.1416 0.1962 3.1416 -3.4609 0.6291 0.4490 2.4435 0.0423 0.1723 100.0000 60.4616 0.3999 0.5059 61.3674 
37 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6690 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1761 3.1416 0.2000 3.1416 0.1939 3.1416 -3.4609 0.6291 0.4529 2.5220 0.0840 0.3330 100.0000 61.1186 0.3790 0.4325 61.9301 
38 2.9064 2.4950 2.7092 0.4866 1.9567 2.8978 0.6689 2.9209 1.9803 0.2142 2.3829 3.0284 0.3551 3.0712 0.1761 3.1416 0.2000 3.1416 0.1917 3.1416 -3.4609 0.6291 0.4567 2.6007 0.0758 0.3035 100.0000 63.1000 0.4733 0.4011 63.9744 
39 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 0.8193 0.0045 0.4604 2.6796 0.0007 1.5569 100.0000 60.9026 0.3027 0.3298 61.5351 
40 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9212 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1817 3.1416 -3.4590 0.6289 0.5112 2.8908 0.0147 0.1001 100.0000 67.0535 0.3992 0.4465 67.8993 
41 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1820 3.1416 -3.4590 0.6289 0.5163 2.9785 0.0171 0.1170 100.0000 60.9928 0.3878 0.4239 61.8045 
42 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1824 3.1416 -3.4590 0.6289 0.5208 3.0661 0.0221 0.1315 100.0000 62.8495 0.3954 0.4261 63.6710 
43 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1828 3.1416 -3.4590 0.6289 0.5249 3.1534 0.0592 0.2581 100.0000 66.2600 0.4673 0.4250 67.1523 
44 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1832 3.1416 -3.4590 0.6289 0.5287 3.2406 0.0239 0.1427 100.0000 61.9418 0.3871 0.4155 62.7445 
45 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1836 3.1416 -3.4590 0.6289 0.5322 3.3277 0.0143 0.1103 100.0000 61.0595 0.3866 0.4190 61.8651 
46 2.9066 2.4952 2.7092 0.4866 1.9567 2.8979 0.6689 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1839 3.1416 -3.4590 0.6289 0.5355 3.4147 0.0393 0.2027 100.0000 64.2177 0.4252 0.4587 65.1016 
47 2.9066 2.4952 2.7092 0.4865 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1843 3.1416 -3.4590 0.6289 0.5386 3.5017 0.0557 0.2321 100.0000 72.8249 0.3855 0.4426 73.6530 
48 2.9066 2.4952 2.7092 0.4865 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1845 3.1416 -3.4590 0.6289 0.5414 3.5886 0.0471 0.2046 100.0000 61.6963 0.5276 0.4561 62.6800 
49 2.9066 2.4952 2.7092 0.4866 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3829 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1848 3.1416 -3.4590 0.6289 0.5442 3.6755 0.0670 0.2943 100.0000 63.4874 0.4161 0.3790 64.2825 
50 2.9066 2.4952 2.7092 0.4865 1.9567 2.8978 0.6690 2.9211 1.9802 0.2140 2.3829 3.0285 0.3549 3.0712 0.1759 3.1416 0.1998 3.1416 0.1850 3.1416 -3.4590 0.6289 0.5467 3.7624 0.1051 1.7153 100.0000 66.8769 0.3856 0.4161 67.6786 
51 2.9066 2.4952 2.7092 0.4865 1.9567 2.8978 0.6689 2.9212 1.9802 0.2140 2.3829 3.0285 0.3549 3.0713 0.1759 3.1416 0.1998 3.1416 0.1852 3.1416 -3.4590 0.6289 0.5492 3.8493 0.1323 1.1957 100.0000 63.1851 0.5037 0.4836 64.1725 
52 2.9066 2.4952 2.7092 0.4865 1.9566 2.8978 0.6689 2.9212 1.9802 0.2140 2.3828 3.0285 0.3549 3.0713 0.1760 3.1416 0.1998 3.1416 0.1854 3.1416 -3.4590 0.6289 0.5515 3.9362 0.1354 1.3899 100.0000 67.8938 0.4081 0.4556 68.7575 
53 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 -0.5586 0.0279 0.5537 4.0231 0.0028 1.5752 100.0000 68.5253 0.4371 0.4104 69.3728 
54 2.9060 2.4938 2.7083 0.4812 1.9543 2.9035 0.6639 2.9206 1.9779 0.2143 2.3875 3.0344 0.3555 3.0773 0.1762 3.1416 0.2001 3.1416 0.1910 3.1416 -3.4521 0.6239 0.5385 3.6533 0.1693 0.7105 100.0000 80.4409 0.4155 0.4721 81.3286 
55 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 0.4355 0.0080 0.5415 3.7320 0.0045 1.7994 100.0000 71.0528 0.3519 0.4391 71.8439 
56 2.9067 2.4946 2.7111 0.4831 1.9575 2.9015 0.6658 2.9237 1.9786 0.2113 2.3834 3.0324 0.3548 3.0728 0.1756 3.1416 0.1994 3.1416 0.1900 3.1416 -3.4541 0.6252 0.5577 3.6218 0.0706 0.2732 100.0000 63.8991 0.3870 0.4347 64.7209 
57 2.9061 2.4954 2.7058 0.4905 1.9546 2.8937 0.6724 2.9167 1.9821 0.2185 2.3835 3.0242 0.3554 3.0707 0.1767 3.1416 0.2006 3.1416 0.1924 3.1416 -3.4346 0.6326 0.5604 3.6991 0.0656 0.3324 100.0000 61.8651 0.4086 0.4823 62.7560 
58 2.9076 2.4940 2.7180 0.4756 1.9621 2.9093 0.6593 2.9324 1.9751 0.2024 2.3814 3.0404 0.3538 3.0732 0.1743 3.1416 0.1980 3.1416 0.2035 3.1416 -3.4502 0.6144 0.5632 3.7763 0.1474 1.2747 100.0000 65.1140 0.5409 0.4781 66.1331 
59 2.9069 2.4943 2.7062 0.4795 1.9510 2.9055 0.6623 2.9193 1.9775 0.2153 2.3911 3.0365 0.3547 3.0812 0.1757 3.1416 0.1992 3.1416 0.2039 3.1416 -3.4180 0.6215 0.5688 3.8518 0.1450 1.5292 100.0000 62.6916 0.3945 0.4364 63.5226 
60 2.9049 2.4971 2.7220 0.5078 1.9783 2.8744 0.6893 2.9302 1.9881 0.2068 2.3536 3.0038 0.3563 3.0372 0.1772 3.1416 0.2023 3.1416 0.1974 3.1416 -3.3848 0.6412 0.5722 3.9277 0.1281 0.4808 100.0000 66.0673 0.3917 0.4936 66.9526 
61 2.9117 2.4895 2.6660 0.4244 1.8871 2.9669 0.6089 2.8886 1.9576 0.2407 2.4745 3.1010 0.3510 3.1416 0.1729 3.1416 0.1926 3.1416 0.1876 3.1416 -3.2002 0.5490 0.5851 3.9968 0.1175 0.4231 100.0000 62.5362 0.3813 0.4370 63.3545 
62 2.8956 2.5013 2.8087 0.5845 2.1019 2.7871 0.7654 3.0030 2.0131 0.1431 2.2042 2.9120 0.3634 3.0355 0.1807 3.1416 0.2132 3.1416 0.2071 3.1416 -2.8535 0.5535 0.5966 4.0316 0.1831 1.0891 100.0000 66.4284 0.3993 0.4409 67.2687 
63 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 2.4111 0.0009 0.5750 3.9743 0.0060 1.4114 100.0000 64.5806 0.3425 0.5640 65.4871 
64 2.9172 2.5018 2.6340 0.4886 1.8709 2.9043 0.6665 2.8446 1.9901 0.2859 2.4661 3.0321 0.3459 2.8526 0.1728 3.1416 0.1949 3.1416 0.2461 3.1416 -2.7061 0.4459 0.6659 4.2937 0.0665 0.2305 100.0000 64.1368 0.3847 0.4514 64.9729 
65 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 -0.3516 0.0171 0.6342 4.2225 0.0233 1.4817 100.0000 67.7668 0.3767 0.4331 68.5766 
66 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.5547 0.0093 0.6193 3.8885 0.0380 1.9825 100.0000 69.9898 0.3605 0.4202 70.7705 
67 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.6338 0.0064 0.6267 3.6998 0.0463 1.5235 100.0000 66.0579 0.3143 0.3800 66.7522 
68 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 -1.0879 0.0405 0.6333 3.5239 0.0936 1.7098 100.0000 71.4221 0.3753 0.4093 72.2067 
69 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 1.1357 0.0042 0.6101 3.2651 0.0553 1.4780 100.0000 64.9746 0.4269 0.4014 65.8030 
70 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.9648 0.0043 0.6291 3.1703 0.0978 1.1165 100.0000 60.5068 0.3565 0.3336 61.1969 
71 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 -0.9805 0.0382 0.6424 3.0599 0.2486 1.7411 100.0000 63.5190 0.3207 0.3631 64.2028 
72 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 0.7646 0.0055 0.6211 2.8721 0.3327 1.7728 100.0000 61.2718 0.2821 0.3379 61.8918 
73 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 -1.1377 0.0363 0.6292 2.7697 0.1257 1.6766 100.0000 55.7732 0.3183 0.3731 56.4646 
74 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 1.9717 0.0000 0.6074 2.6147 0.1254 1.7756 100.0000 58.0418 0.4632 0.5426 59.0475 
75 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.0176 0.0142 0.6576 2.6220 0.0650 1.2692 100.0000 56.9236 0.2897 0.3530 57.5663 
76 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 1.2939 0.0030 0.6498 2.5069 0.0529 1.5615 100.0000 58.4770 0.2830 0.3399 59.0999 
77 2.9027 2.4877 2.7751 0.4171 2.0135 2.9603 0.6091 3.0039 1.9470 0.1331 2.3612 3.1021 0.3582 3.1416 0.1722 3.1416 0.1865 3.1416 0.2184 3.1416 -3.0889 0.3609 0.6892 2.4815 0.3422 1.8779 100.0000 65.4221 0.3722 0.4231 66.2174 
78 2.9034 2.4928 2.6671 0.5428 1.9201 2.8485 0.7180 2.8630 2.0011 0.2703 2.3833 2.9662 0.3573 3.1416 0.1834 3.1416 0.2222 3.1416 0.1837 3.1416 -3.1045 0.5926 0.6654 2.4668 0.0712 0.1458 100.0000 58.6564 0.3572 0.3961 59.4097 
79 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 -0.4043 0.0204 0.6694 2.4860 0.0497 1.6289 100.0000 62.1952 0.3470 0.5607 63.1029 
80 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 1.1309 0.0034 0.6585 2.3827 0.0492 1.6721 100.0000 60.9377 0.2773 0.3251 61.5401 
81 2.9764 2.5497 2.7526 0.4091 1.9977 2.9631 0.5976 2.9835 1.9890 0.1400 2.4253 3.1125 0.3045 3.1416 0.1036 3.1416 0.1176 3.1416 2.2387 3.1416 -3.0654 0.3783 0.7204 2.3883 0.1831 1.7305 100.0000 58.1117 0.3258 0.3745 58.8120 
82 2.9202 2.5138 2.7168 0.4725 1.9689 2.9051 0.6577 2.9343 1.9848 0.1987 2.3927 3.0431 0.3434 3.1416 0.1590 3.1416 0.1757 3.1416 0.2088 3.1416 -3.3076 0.5498 0.8100 2.4831 0.1195 0.2030 100.0000 64.0831 0.3669 0.4172 64.8672 
83 2.9024 2.4880 2.7173 0.4742 1.9601 2.9114 0.6576 2.9309 1.9714 0.2046 2.3806 3.0418 0.3585 3.1416 0.1796 3.1416 0.2045 3.1416 0.2043 3.1416 -3.3125 0.5602 0.8164 2.5192 0.1108 0.2152 100.0000 61.7473 0.3451 0.3944 62.4868 
84 2.9048 2.5048 2.7166 0.4710 1.9633 2.9076 0.6628 2.9314 1.9736 0.2016 2.3884 3.0388 0.3493 3.1416 0.1643 3.1416 0.1945 3.1416 0.2027 3.1416 -3.3154 0.5591 0.8214 2.5587 0.0914 0.1782 100.0000 62.4375 0.3687 0.5973 63.4036 
85 2.9209 2.4643 2.7167 0.4868 1.9597 2.9127 0.6410 2.9305 1.9850 0.2097 2.3696 3.0514 0.3702 3.1259 0.2055 3.1416 0.1992 3.1416 0.2001 3.1416 -3.3271 0.5712 0.8239 2.5966 0.0864 0.1816 100.0000 62.7874 0.3592 0.4162 63.5628 
86 0.3690 0.6634 0.2867 2.9057 0.4895 0.1874 2.7246 0.4825 0.2245 2.9912 0.2326 0.4078 2.8531 0.1058 2.7729 0.2837 3.0144 0.2426 0.4383 2.9939 -1.2168 0.0212 0.8356 2.6370 1.0413 0.6755 100.0000 62.5178 0.3966 0.4939 63.4083 
87 0.3583 0.5653 0.6489 2.7509 0.5988 0.1306 2.3842 0.9454 0.3970 2.9519 0.3531 1.0173 2.5832 0.1000 2.7378 0.7050 2.7662 0.5475 1.1852 3.0594 1.6904 0.0107 0.6062 2.3642 0.0003 0.0158 100.0000 66.6942 0.3808 0.4716 67.5465 
