12 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.2964 3.1416 -3.4795 0.6500 0.3143 0.8898 0.2599 0.4033 100.0000 145.6934 0.4675 0.4787 146.6396 
13 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3107 3.1416 -3.4795 0.6500 0.3248 0.8800 0.2719 0.4995 100.0000 165.3006 0.6547 0.5452 166.5006 
14 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3219 3.1416 -3.4795 0.6500 0.3348 0.8917 0.2587 0.6147 100.0000 188.4607 0.5466 0.5699 189.5772 
15 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3312 3.1416 -3.4795 0.6500 0.3445 0.9168 0.2359 0.6914 100.0000 147.9656 0.4979 0.5247 148.9882 
16 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3392 3.1416 -3.4795 0.6500 0.3538 0.9507 0.1935 0.5155 100.0000 146.8595 0.6132 0.4764 147.9491 
17 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3463 3.1416 -3.4795 0.6500 0.3625 0.9908 0.1888 0.7345 100.0000 145.9630 0.4744 0.5032 146.9407 
18 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3525 3.1416 -3.4795 0.6500 0.3707 1.0353 0.1560 0.5477 100.0000 145.4704 0.4907 0.6669 146.6280 
19 0.7758 0.6968 0.2136 3.1342 0.9210 0.1752 3.0331 0.8440 0.9263 2.8682 0.5508 0.9218 2.7551 0.6395 2.9968 0.2191 3.0966 0.6802 2.7724 0.2151 3.0976 1.1350 3.0079 0.1177 2.9952 0.2729 1.5242 0.3000 2.5864 0.4097 1.7066 0.5636 2.6287 0.4447 0.1777 3.0973 -0.3535 0.0055 0.3783 1.0831 0.0000 1.3284 100.0000 145.3720 0.6277 0.6553 146.6549 
20 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3828 3.1416 -3.4795 0.6500 0.4110 1.1977 0.1935 0.5898 100.0000 145.8067 0.4708 0.4978 146.7753 
21 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3915 3.1416 -3.4795 0.6500 0.4235 1.2630 0.1748 0.5917 100.0000 145.6123 0.6386 0.5049 146.7558 
22 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.3987 3.1416 -3.4795 0.6500 0.4348 1.3304 0.1610 0.7628 100.0000 145.8644 0.4901 0.5178 146.8724 
23 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.4047 3.1416 -3.4795 0.6500 0.4449 1.3992 0.1637 0.6505 100.0000 145.6547 0.4680 0.4974 146.6200 
24 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.4098 3.1416 -3.4795 0.6500 0.4540 1.4692 0.1646 0.6565 100.0000 146.3402 0.5699 0.5137 147.4238 
25 2.9043 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9783 0.3960 3.0730 0.2153 3.1416 0.2794 3.1416 0.2200 3.1416 0.3229 3.1416 0.2234 3.1416 0.2162 3.1416 0.2877 3.1416 0.3463 3.1416 0.2170 3.1416 0.3210 3.1416 0.4143 3.1416 -3.4795 0.6500 0.4623 1.5401 0.1358 0.8458 100.0000 146.0284 0.4760 0.5070 147.0115 
26 0.2759 2.9362 2.6221 0.1000 1.3428 3.1416 0.1000 2.4741 3.1416 0.1000 3.1416 2.6051 0.7697 2.4613 0.1000 3.1416 2.5891 0.9778 3.0620 0.3357 0.1002 0.1216 0.3110 3.1416 0.1000 3.1416 2.9772 0.1000 2.5371 1.5663 3.1416 0.1000 2.4681 0.2875 0.1000 3.1416 -0.8467 0.0257 0.4699 1.6117 0.0001 2.2754 100.0000 146.4878 0.5650 0.6711 147.7239 
27 3.1416 3.0069 2.9142 0.8083 3.1416 2.8993 0.1041 2.4326 0.2439 0.4511 2.6857 0.1000 3.1416 0.1000 2.5839 0.1000 0.1000 0.1399 0.1000 1.6242 3.1416 0.2485 1.9097 3.1416 3.1416 0.1000 3.1416 2.9852 1.4799 0.6894 3.1416 2.1683 0.3795 2.4629 3.1416 0.1000 0.5469 0.0130 0.4682 1.5477 0.0001 2.3621 100.0000 145.7409 0.6005 0.6274 146.9688 
28 2.9044 2.4762 2.7049 0.4678 1.9799 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9784 0.3959 3.0732 0.2152 3.1416 0.2793 3.1416 0.2199 3.1416 0.3229 3.1416 0.2234 3.1416 0.2161 3.1416 0.2875 3.1416 0.3461 3.1416 0.2168 3.1416 0.3208 3.1416 0.5816 3.1416 -3.4795 0.6499 0.5486 1.7743 0.2369 0.8827 100.0000 146.0785 0.4813 0.4992 147.0591 
29 2.9045 2.4762 2.7049 0.4678 1.9798 2.8899 0.6323 2.9453 1.9924 0.2241 2.3958 2.9785 0.3959 3.0732 0.2152 3.1416 0.2792 3.1416 0.2198 3.1416 0.3228 3.1416 0.2234 3.1416 0.2161 3.1416 0.2873 3.1416 0.3460 3.1416 0.2166 3.1416 0.3208 3.1416 1.2446 3.1416 -3.4785 0.6499 0.5827 1.8915 0.1763 0.6951 100.0000 173.6435 0.6181 0.5603 174.8220 
30 2.9049 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9455 1.9923 0.2240 2.3956 2.9788 0.3956 3.0736 0.2150 3.1416 0.2789 3.1416 0.2193 3.1416 0.3226 3.1416 0.2232 3.1416 0.2159 3.1416 0.2867 3.1416 0.3456 3.1416 0.2159 3.1416 0.3204 3.1416 0.5684 3.1416 -3.4736 0.6498 0.6389 2.0390 0.1934 0.8819 100.0000 186.5606 0.4751 0.5011 187.5368 
31 2.9047 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9454 1.9923 0.2241 2.3957 2.9786 0.3957 3.0734 0.2151 3.1416 0.2790 3.1416 0.2195 3.1416 0.3227 3.1416 0.2233 3.1416 0.2159 3.1416 0.2870 3.1416 0.3458 3.1416 0.2162 3.1416 0.3205 3.1416 0.4844 3.1416 -3.4785 0.6499 0.6536 2.1367 0.1724 0.6083 100.0000 145.8562 0.4786 0.5199 146.8547 
32 2.9048 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9454 1.9923 0.2240 2.3957 2.9787 0.3957 3.0734 0.2151 3.1416 0.2790 3.1416 0.2195 3.1416 0.3227 3.1416 0.2233 3.1416 0.2159 3.1416 0.2869 3.1416 0.3457 3.1416 0.2162 3.1416 0.3205 3.1416 0.4743 3.1416 -3.4785 0.6498 0.6626 2.2260 0.1548 0.9263 100.0000 146.2817 0.5783 0.5204 147.3804 
33 2.9048 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9454 1.9923 0.2240 2.3957 2.9787 0.3957 3.0735 0.2151 3.1416 0.2789 3.1416 0.2194 3.1416 0.3227 3.1416 0.2232 3.1416 0.2159 3.1416 0.2868 3.1416 0.3457 3.1416 0.2161 3.1416 0.3205 3.1416 0.4664 3.1416 -3.4785 0.6498 0.6704 2.3145 0.1555 0.6614 100.0000 146.5024 0.4606 0.4866 147.4496 
34 2.9048 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9454 1.9923 0.2240 2.3957 2.9787 0.3956 3.0735 0.2150 3.1416 0.2789 3.1416 0.2194 3.1416 0.3226 3.1416 0.2232 3.1416 0.2159 3.1416 0.2868 3.1416 0.3456 3.1416 0.2160 3.1416 0.3204 3.1416 0.4601 3.1416 -3.4736 0.6498 0.6774 2.4026 0.1466 0.8479 100.0000 146.5401 0.4874 0.6333 147.6608 
35 2.9047 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9454 1.9924 0.2240 2.3957 2.9786 0.3957 3.0734 0.2151 3.1416 0.2790 3.1416 0.2196 3.1416 0.3227 3.1416 0.2233 3.1416 0.2160 3.1416 0.2870 3.1416 0.3458 3.1416 0.2163 3.1416 0.3206 3.1416 0.4451 3.1416 -3.4785 0.6499 0.6837 2.4906 0.1451 1.0297 100.0000 187.1174 0.4998 0.5170 188.1343 
36 2.9048 2.4761 2.7049 0.4678 1.9799 2.8899 0.6324 2.9454 1.9923 0.2240 2.3957 2.9787 0.3957 3.0735 0.2151 3.1416 0.2790 3.1416 0.2195 3.1416 0.3227 3.1416 0.2233 3.1416 0.2159 3.1416 0.2869 3.1416 0.3457 3.1416 0.2162 3.1416 0.3205 3.1416 0.4418 3.1416 -3.4785 0.6498 0.6894 2.5783 0.1364 1.0931 100.0000 188.8491 0.5032 0.5464 189.8986 
37 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 1.0176 0.0083 0.6948 2.6661 0.0035 2.2067 100.0000 189.5121 0.5260 0.6741 190.7122 
38 2.9064 2.4771 2.7065 0.4679 1.9792 2.8915 0.6314 2.9477 1.9917 0.2222 2.3965 2.9819 0.3943 3.0752 0.2140 3.1416 0.2757 3.1416 0.2176 3.1416 0.3216 3.1416 0.2206 3.1416 0.2147 3.1416 0.2840 3.1416 0.3438 3.1416 0.2112 3.1416 0.3173 3.1416 0.4810 3.1416 -3.4785 0.6484 0.7880 2.8466 0.1842 0.8200 100.0000 190.3034 0.5236 0.5550 191.3820 
39 2.9063 2.4770 2.7064 0.4679 1.9792 2.8914 0.6314 2.9476 1.9918 0.2223 2.3964 2.9818 0.3943 3.0752 0.2141 3.1416 0.2758 3.1416 0.2176 3.1416 0.3216 3.1416 0.2207 3.1416 0.2147 3.1416 0.2840 3.1416 0.3439 3.1416 0.2114 3.1416 0.3174 3.1416 0.4739 3.1416 -3.4756 0.6485 0.7944 2.9392 0.1653 0.7674 100.0000 181.1216 0.4815 0.5025 182.1056 
40 2.9059 2.4767 2.7060 0.4679 1.9794 2.8910 0.6317 2.9470 1.9919 0.2228 2.3962 2.9809 0.3947 3.0747 0.2143 3.1416 0.2767 3.1416 0.2181 3.1416 0.3219 3.1416 0.2214 3.1416 0.2150 3.1416 0.2848 3.1416 0.3444 3.1416 0.2127 3.1416 0.3183 3.1416 0.4608 3.1416 -3.4688 0.6489 0.8003 3.0316 0.1881 0.9387 100.0000 146.4606 0.4782 0.6387 147.5775 
41 2.9050 2.4763 2.7052 0.4678 1.9797 2.8903 0.6322 2.9459 1.9922 0.2236 2.3959 2.9793 0.3954 3.0738 0.2149 3.1416 0.2783 3.1416 0.2192 3.1416 0.3225 3.1416 0.2227 3.1416 0.2157 3.1416 0.2864 3.1416 0.3454 3.1416 0.2152 3.1416 0.3199 3.1416 0.4426 3.1416 -3.4727 0.6496 0.8054 3.1239 0.1641 1.0018 100.0000 146.3469 0.4841 0.5212 147.3522 
42 2.9052 2.4764 2.7053 0.4678 1.9797 2.8903 0.6321 2.9460 1.9922 0.2236 2.3959 2.9795 0.3953 3.0739 0.2148 3.1416 0.2782 3.1416 0.2190 3.1416 0.3224 3.1416 0.2226 3.1416 0.2156 3.1416 0.2862 3.1416 0.3453 3.1416 0.2149 3.1416 0.3197 3.1416 0.4362 3.1416 -3.4648 0.6495 0.8102 3.2163 0.1546 0.9180 100.0000 147.2183 0.5240 0.5570 148.2993 
43 2.9020 2.4761 2.7040 0.4676 1.9802 2.8892 0.6324 2.9434 1.9927 0.2251 2.3957 2.9757 0.3975 3.0710 0.2164 3.1416 0.2825 3.1416 0.2225 3.1416 0.3240 3.1416 0.2253 3.1416 0.2177 3.1416 0.2913 3.1416 0.3488 3.1416 0.2218 3.1416 0.3238 3.1416 0.4268 3.1416 -3.4482 0.6509 0.8146 3.3087 0.1591 1.1080 100.0000 146.4486 0.6359 0.5008 147.5853 
44 2.9153 2.4771 2.7093 0.4684 1.9779 2.8939 0.6316 2.9544 1.9909 0.2186 2.3965 2.9916 0.3887 3.0833 0.2098 3.1416 0.2643 3.1416 0.2079 3.1416 0.3173 3.1416 0.2140 3.1416 0.2088 3.1416 0.2699 3.1416 0.3339 3.1416 0.1929 3.1416 0.3067 3.1416 0.4166 3.1416 -3.4404 0.6415 0.8190 3.4013 0.1556 1.6604 100.0000 146.9974 0.4626 0.4870 147.9471 
45 2.8810 2.4745 2.6959 0.4664 1.9839 2.8819 0.6333 2.9260 1.9953 0.2354 2.3944 2.9507 0.4112 3.0515 0.2269 3.1416 0.3112 3.1416 0.2456 3.1416 0.3347 3.1416 0.2430 3.1416 0.2319 3.1416 0.3251 3.1416 0.3723 3.1416 0.2675 3.1416 0.3508 3.1416 0.4565 3.1416 -3.4541 0.6462 0.8266 3.4878 0.1516 1.3504 100.0000 146.1565 0.4647 0.6590 147.2802 
46 2.9185 2.4754 2.7081 0.4685 1.9776 2.8928 0.6340 2.9561 1.9927 0.2192 2.3954 2.9933 0.3872 3.0867 0.2080 3.1416 0.2618 3.1416 0.2048 3.1416 0.3156 3.1416 0.2137 3.1416 0.2056 3.1416 0.2649 3.1416 0.3300 3.1416 0.1882 3.1416 0.3050 3.1416 0.3889 3.1416 -3.4590 0.6396 0.8420 3.5626 0.1486 1.0462 100.0000 147.9981 0.4725 0.5065 148.9770 
47 2.8915 2.4908 2.7197 0.4676 1.9803 2.9035 0.6127 2.9430 1.9763 0.2124 2.4061 2.9806 0.3992 3.0585 0.2227 3.1416 0.2812 3.1416 0.2305 3.1416 0.3292 3.1416 0.2148 3.1416 0.2317 3.1416 0.3053 3.1416 0.3627 3.1416 0.2251 3.1416 0.3170 3.1416 0.3882 3.1416 -3.4102 0.6454 0.8483 3.6509 0.1308 1.7891 100.0000 146.9946 0.4741 0.5074 147.9762 
48 2.9534 2.4077 2.6322 0.4680 1.9791 2.8236 0.7237 2.9478 2.0689 0.2830 2.3477 2.9561 0.3875 3.1316 0.1858 3.1416 0.2849 3.1416 0.1827 3.1416 0.2985 3.1416 0.2718 3.1416 0.1507 3.1416 0.2221 3.1416 0.2813 3.1416 0.2008 3.1416 0.3522 3.1416 0.5841 3.1416 -2.8545 0.5456 0.8559 3.7357 0.1339 1.3286 100.0000 146.9295 0.4963 0.6138 148.0396 
49 2.7327 2.7600 3.0154 0.4684 1.9783 3.1416 0.2547 2.9588 1.6731 0.1000 2.5951 3.1058 0.4102 2.8602 0.3215 3.1416 0.2159 3.1416 0.3400 3.1416 0.4077 3.1416 0.1000 3.1416 0.4656 3.1416 0.5080 3.1416 0.5796 3.1416 0.2177 3.1416 0.1535 3.1416 0.6242 3.1416 -1.6709 0.1837 0.8289 3.8216 0.1959 0.9474 100.0000 146.8782 0.4571 0.4766 147.8119 
50 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 1.3721 0.0002 0.6524 3.3347 0.0039 2.2913 100.0000 146.8669 0.4718 0.4935 147.8323 
51 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.3545 0.0175 0.7269 3.4252 0.0144 2.4688 100.0000 147.2904 0.4690 0.6574 148.4167 
52 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 2.9316 0.0001 0.7365 3.2282 0.0201 2.3688 100.0000 147.5589 0.4510 0.4915 148.5014 
53 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.9746 0.0076 0.8713 3.3997 0.1481 2.5852 100.0000 147.6499 0.4544 0.4798 148.5841 
54 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 -0.8750 0.0350 0.8905 3.2186 0.0717 2.4029 100.0000 147.5804 0.4363 0.6468 148.6635 
55 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 -1.4639 0.0528 0.8557 2.9640 0.0673 2.5105 100.0000 147.6906 0.4664 0.4952 148.6521 
56 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 2.3809 0.0005 0.8174 2.7439 0.0693 2.4553 100.0000 147.7829 0.4688 0.5055 148.7572 
57 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 -1.5869 0.0742 0.8948 2.7310 0.0374 2.3338 100.0000 146.9427 0.5775 0.5293 148.0495 
