0 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 3.0145 0.5269 -0.9600 0.0625 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.1718 3.1374 -3.4609 0.6389 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.6604 0.4668 -1.5820 0.2270 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 2.0814 1.1513 0.2529 0.0068 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 2.8057 0.8049 0.2480 0.0011 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 3.0184 1.0716 0.0889 0.0042 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 1.9284 2.9350 -2.8721 0.4350 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 2.1843 2.9100 -2.8428 0.4119 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 2.2538 0.2473 -2.6943 0.4452 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 2.7808 1.8932 -0.2861 0.0010 0.2835 1.0136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2127 3.1416 -3.4619 0.6398 0.2835 1.0136 0.2055 0.2271 100.0000 77.1776 0.3840 0.3917 77.9533 
11 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2265 3.1416 -3.4619 0.6398 0.2849 0.8856 0.2111 0.2538 100.0000 75.7104 0.4097 0.4166 76.5367 
12 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2334 3.1416 -3.4619 0.6398 0.2898 0.8324 0.1341 0.1793 100.0000 75.3469 0.4357 0.4527 76.2353 
13 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2374 3.1416 -3.4619 0.6398 0.2966 0.8174 0.1048 0.1734 100.0000 77.1115 0.4919 0.4352 78.0386 
14 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2398 3.1416 -3.4619 0.6398 0.3040 0.8238 0.1590 0.2504 100.0000 74.7522 0.3726 0.3874 75.5122 
15 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2410 3.1416 -3.4619 0.6398 0.3116 0.8434 0.0871 0.1791 100.0000 81.1060 0.3940 0.4415 81.9416 
16 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2412 3.1416 -3.4619 0.6398 0.3190 0.8715 0.1082 0.2139 100.0000 77.1289 0.4071 0.4341 77.9701 
17 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2406 3.1416 -3.4619 0.6398 0.3260 0.9056 0.0773 0.1761 100.0000 82.7842 0.5338 0.4781 83.7962 
18 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2393 3.1416 -3.4619 0.6398 0.3325 0.9439 0.0249 0.0959 100.0000 78.4210 0.4209 0.4418 79.2837 
19 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2374 3.1416 -3.4619 0.6398 0.3386 0.9854 0.0680 0.1857 100.0000 76.7475 0.3919 0.4061 77.5455 
20 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2351 3.1416 -3.4619 0.6398 0.3442 1.0293 0.1571 0.3148 100.0000 75.8697 0.4226 0.4381 76.7304 
21 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2324 3.1416 -3.4619 0.6398 0.3494 1.0750 0.0788 0.2318 100.0000 87.8762 0.4897 0.4254 88.7914 
22 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2294 3.1416 -3.4570 0.6398 0.3542 1.1222 0.0929 0.2601 100.0000 78.6641 0.4013 0.4145 79.4800 
23 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2261 3.1416 -3.4619 0.6398 0.3586 1.1706 0.0731 0.2406 100.0000 85.0590 0.4467 0.4849 85.9907 
24 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2227 3.1416 -3.4619 0.6398 0.3628 1.2199 0.1178 0.3306 100.0000 83.0415 0.3909 0.4118 83.8443 
25 0.8301 0.2211 0.1254 3.1243 0.4873 0.6065 3.0500 0.2571 0.1588 2.1597 0.1420 0.3848 2.9303 0.2125 3.1014 0.2153 3.0530 0.2183 3.0975 0.1347 2.1877 0.1649 0.2108 3.1174 -0.0986 0.0284 0.3668 1.2698 0.0000 0.8691 100.0000 84.7877 0.5786 0.5280 85.8944 
26 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2254 3.1416 -3.4619 0.6398 0.3956 1.4096 0.0944 0.2742 100.0000 86.3386 0.4410 0.4682 87.2478 
27 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2217 3.1416 -3.4619 0.6398 0.4007 1.4704 0.1050 0.3198 100.0000 85.6001 0.4186 0.4532 86.4720 
28 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2181 3.1416 -3.4619 0.6398 0.4056 1.5319 0.0373 0.1626 100.0000 85.5872 0.4203 0.4448 86.4523 
29 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2147 3.1416 -3.4619 0.6398 0.4104 1.5939 0.0795 0.2647 100.0000 79.9778 0.4922 0.4388 80.9088 
30 2.9085 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1894 3.1416 0.2489 3.1416 0.2175 3.1416 0.3270 3.1416 0.2113 3.1416 -3.4619 0.6398 0.4149 1.6563 0.1499 1.5891 100.0000 79.9602 0.4127 0.4341 80.8070 
31 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 2.5571 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 1.5109 3.1416 0.8365 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.4912 0.0019 0.4194 1.7191 0.0001 1.7932 100.0000 79.8758 0.4305 0.4737 80.7799 
32 2.9086 2.4942 2.7261 0.4629 1.9757 2.9086 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3270 3.1416 0.2120 3.1416 -3.4600 0.6397 0.4732 1.9436 0.0264 0.1418 100.0000 80.9685 0.4180 0.4376 81.8241 
33 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3270 3.1416 0.2092 3.1416 -3.4600 0.6397 0.4786 2.0175 0.0426 0.1936 100.0000 80.9204 0.5238 0.4644 81.9086 
34 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3270 3.1416 0.2067 3.1416 -3.4600 0.6397 0.4838 2.0920 0.0385 0.1820 100.0000 80.4359 0.4172 0.4482 81.3013 
35 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3270 3.1416 0.2044 3.1416 -3.4600 0.6397 0.4888 2.1667 0.0981 0.3251 100.0000 81.8161 0.4203 0.4441 82.6805 
36 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3270 3.1416 0.2024 3.1416 -3.4600 0.6397 0.4938 2.2418 0.0825 0.3236 100.0000 82.2382 0.4350 0.4668 83.1400 
37 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3269 3.1416 0.2006 3.1416 -3.4600 0.6397 0.4985 2.3171 0.0898 0.3360 100.0000 81.4901 0.5202 0.4641 82.4743 
38 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3269 3.1416 0.1990 3.1416 -3.4600 0.6397 0.5031 2.3926 0.0715 0.2959 100.0000 84.0112 0.4446 0.4598 84.9156 
39 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3269 3.1416 0.1976 3.1416 -3.4600 0.6397 0.5074 2.4683 0.0277 0.1562 100.0000 74.8399 0.4026 0.4481 75.6907 
40 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3269 3.1416 0.1964 3.1416 -3.4600 0.6397 0.5116 2.5442 0.0465 0.1995 100.0000 74.6695 0.3704 0.4211 75.4610 
41 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3269 3.1416 0.1953 3.1416 -3.4600 0.6397 0.5156 2.6201 0.1117 0.5314 100.0000 74.8002 0.5442 0.4821 75.8266 
42 2.9086 2.4942 2.7261 0.4629 1.9757 2.9087 0.6296 2.9311 1.9929 0.2176 2.3946 3.0026 0.3972 3.0667 0.1893 3.1416 0.2488 3.1416 0.2175 3.1416 0.3269 3.1416 0.1943 3.1416 -3.4600 0.6397 0.5194 2.6962 0.1361 0.5914 100.0000 78.0423 0.4259 0.4512 78.9194 
43 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.0918 0.0153 0.5230 2.7722 0.0008 1.6864 100.0000 78.3528 0.4342 0.3758 79.1628 
