0 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 3.0145 0.5269 -0.5586 0.0242 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.1718 3.1374 -3.1357 0.4426 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.6604 0.4668 -0.7988 0.1679 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 2.0814 1.1513 -0.2549 0.0050 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 2.8057 0.8049 -0.0439 0.0022 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 3.0184 1.0716 -0.3164 0.0044 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 1.9284 2.9350 -2.7471 0.3688 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 2.1843 2.9100 -2.8730 0.4372 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 2.2538 0.2473 -2.4033 0.2732 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 2.7808 1.8932 0.4248 0.0073 0.2550 0.9587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.2039 3.1416 -3.1279 0.4467 0.2550 0.9587 0.0010 0.0089 74.0000 18.7490 0.3413 0.2802 19.3705 
11 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.2164 3.1416 -3.1279 0.4467 0.2605 0.8682 0.0008 0.0088 81.0000 22.0266 0.2863 0.2939 22.6068 
12 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.2243 3.1416 -3.1279 0.4467 0.2681 0.8375 0.0008 0.0099 65.0000 17.3613 0.2667 0.2926 17.9206 
13 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.2300 3.1416 -3.1279 0.4467 0.2767 0.8381 0.0005 0.0091 73.0000 18.6482 0.2699 0.2987 19.2167 
14 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.2344 3.1416 -3.1279 0.4467 0.2853 0.8565 0.0006 0.0097 78.0000 19.9235 0.3362 0.2949 20.5547 
15 2.8789 2.3521 2.6069 0.3966 1.7212 2.9247 0.6226 2.9569 2.0442 0.1000 0.2378 3.1416 -3.1279 0.4467 0.2937 0.8862 0.0004 0.0093 86.0000 22.1656 0.2832 0.2889 22.7377 
