10 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2253 3.1416 -3.4678 0.6455 0.3170 1.0055 0.3483 0.3399 100.0000 102.4218 0.4188 0.5136 103.3541 
11 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2458 3.1416 -3.4678 0.6455 0.3160 0.8773 0.2372 0.2867 100.0000 99.6659 0.3848 0.4055 100.4561 
12 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2546 3.1416 -3.4678 0.6455 0.3193 0.8217 0.1057 0.1879 100.0000 96.5683 0.3970 0.4229 97.3882 
13 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2595 3.1416 -3.4678 0.6455 0.3247 0.8042 0.1929 0.2953 100.0000 82.2700 0.3770 0.3976 83.0447 
14 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2623 3.1416 -3.4678 0.6455 0.3313 0.8083 0.0820 0.1762 100.0000 92.7150 0.4109 0.5374 93.6632 
15 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2637 3.1416 -3.4678 0.6455 0.3383 0.8257 0.1264 0.2689 100.0000 104.8304 0.4010 0.4172 105.6487 
16 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2641 3.1416 -3.4678 0.6455 0.3454 0.8520 0.1480 0.3110 100.0000 96.6838 0.3714 0.3864 97.4417 
17 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2637 3.1416 -3.4678 0.6455 0.3521 0.8842 0.0982 0.2267 100.0000 80.8972 0.3832 0.3945 81.6749 
18 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2626 3.1416 -3.4678 0.6455 0.3586 0.9208 0.1391 0.3231 100.0000 90.8548 0.3834 0.4829 91.7211 
19 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2610 3.1416 -3.4678 0.6455 0.3646 0.9606 0.1398 0.3388 100.0000 106.0546 0.4401 0.4637 106.9584 
20 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2589 3.1416 -3.4678 0.6455 0.3703 1.0028 0.1078 0.3058 100.0000 96.6811 0.4152 0.4242 97.5206 
21 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2565 3.1416 -3.4678 0.6455 0.3755 1.0468 0.1530 0.4143 100.0000 106.6872 0.4177 0.4304 107.5352 
22 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2537 3.1416 -3.4678 0.6455 0.3804 1.0924 0.0629 0.2206 100.0000 108.2387 0.4155 0.5145 109.1688 
23 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2508 3.1416 -3.4678 0.6455 0.3849 1.1391 0.1160 0.3496 100.0000 91.3921 0.4016 0.4268 92.2205 
24 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2478 3.1416 -3.4678 0.6455 0.3891 1.1868 0.1590 0.5693 100.0000 85.2545 0.4220 0.4436 86.1201 
25 0.2217 0.1099 0.1405 2.8601 1.3241 0.2029 2.8216 0.4411 1.5566 3.1186 0.2190 0.4438 2.9584 0.4164 2.9396 0.1696 2.5181 0.4563 2.9510 0.2174 3.0693 0.2199 2.6563 0.3562 0.1091 3.1049 -0.2598 0.0200 0.3931 1.2353 0.0000 0.9888 100.0000 84.7869 0.4693 0.4980 85.7543 
26 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2504 3.1416 -3.4678 0.6455 0.4249 1.3799 0.0315 0.1732 100.0000 84.5984 0.3998 0.4956 85.4938 
27 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2471 3.1416 -3.4678 0.6455 0.4302 1.4395 0.1166 0.3736 100.0000 84.5904 0.4031 0.4232 85.4167 
28 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2438 3.1416 -3.4678 0.6455 0.4352 1.4998 0.1080 0.3753 100.0000 83.3448 0.4054 0.4283 84.1785 
29 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2406 3.1416 -3.4678 0.6455 0.4399 1.5607 0.0497 0.2175 100.0000 84.0758 0.4093 0.4471 84.9323 
30 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2375 3.1416 -3.4678 0.6455 0.4444 1.6220 0.0544 0.2128 100.0000 85.0280 0.3929 0.4936 85.9145 
31 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2345 3.1416 -3.4678 0.6455 0.4488 1.6838 0.1355 0.5168 100.0000 87.6066 0.4311 0.4549 88.4926 
32 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2317 3.1416 -3.4678 0.6455 0.4530 1.7458 0.1142 2.0535 100.0000 109.5088 0.3967 0.4185 110.3240 
33 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2290 3.1416 -3.4678 0.6455 0.4570 1.8082 0.1072 2.3291 100.0000 96.2561 0.4143 0.4308 97.1013 
34 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2225 3.1416 0.3304 3.1416 0.2063 3.1416 0.2263 3.1416 -3.4678 0.6455 0.4609 1.8709 0.1008 2.2375 100.0000 84.6208 0.3928 0.5077 85.5213 
35 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 1.9439 0.1000 1.0893 3.1416 3.1416 1.9185 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 -0.3496 0.0129 0.4647 1.9338 0.0003 2.1471 100.0000 84.2661 0.4095 0.4291 85.1047 
36 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3304 3.1416 0.2063 3.1416 0.2276 3.1416 -3.4678 0.6455 0.4867 1.9922 0.0927 0.3657 100.0000 86.3312 0.4459 0.4713 87.2484 
37 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3304 3.1416 0.2063 3.1416 0.2250 3.1416 -3.4678 0.6455 0.4910 2.0592 0.0933 0.4275 100.0000 86.8818 0.4289 0.4883 87.7990 
38 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0654 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2224 3.1416 -3.4678 0.6455 0.4952 2.1265 0.1066 0.4039 100.0000 89.1411 0.4144 0.5247 90.0802 
39 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9930 0.4008 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2200 3.1416 -3.4678 0.6455 0.4993 2.1939 0.0645 0.2865 100.0000 87.5689 0.4299 0.4523 88.4512 
40 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9931 0.4007 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2176 3.1416 -3.4678 0.6455 0.5032 2.2615 0.0991 0.5143 100.0000 85.9027 0.3894 0.4399 86.7321 
41 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9931 0.4007 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2154 3.1416 -3.4678 0.6455 0.5070 2.3293 0.0941 0.4797 100.0000 113.1740 0.4454 0.4431 114.0624 
42 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9931 0.4007 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2133 3.1416 -3.4678 0.6455 0.5107 2.3972 0.0900 1.4272 100.0000 85.5925 0.4112 0.5231 86.5269 
43 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9931 0.4007 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2113 3.1416 -3.4678 0.6455 0.5143 2.4652 0.1022 0.5228 100.0000 92.6381 0.4137 0.4450 93.4968 
44 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9931 0.4007 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2063 3.1416 0.2095 3.1416 -3.4678 0.6455 0.5177 2.5333 0.0804 1.9381 100.0000 90.4854 0.4007 0.4287 91.3148 
45 2.9025 2.4932 2.7241 0.4649 1.9793 2.9025 0.6293 2.9276 1.9934 0.2239 2.3913 2.9931 0.4007 3.0655 0.1979 3.1416 0.2569 3.1416 0.2224 3.1416 0.3303 3.1416 0.2062 3.1416 0.2078 3.1416 -3.4678 0.6455 0.5210 2.6015 0.0771 2.0241 100.0000 85.7321 0.4134 0.5073 86.6528 
46 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 -0.3369 0.0201 0.5242 2.6697 0.0008 2.0207 100.0000 92.4986 0.4370 0.3864 93.3220 
47 2.9024 2.4940 2.7249 0.4641 1.9790 2.9034 0.6294 2.9276 1.9931 0.2239 2.3911 2.9940 0.4008 3.0655 0.1979 3.1416 0.2559 3.1416 0.2214 3.1416 0.3303 3.1416 0.2053 3.1416 0.2096 3.1416 -3.4629 0.6449 0.5413 2.6553 0.1019 1.1657 100.0000 94.1575 0.4112 0.4991 95.0678 
48 2.9025 2.4937 2.7246 0.4644 1.9791 2.9031 0.6293 2.9276 1.9932 0.2239 2.3912 2.9936 0.4008 3.0655 0.1979 3.1416 0.2563 3.1416 0.2218 3.1416 0.3304 3.1416 0.2057 3.1416 0.2133 3.1416 -3.4658 0.6452 0.5446 2.7240 0.1103 0.9439 100.0000 108.8526 0.4424 0.4454 109.7404 
49 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 -0.1152 0.0192 0.5476 2.7926 0.0015 2.0475 100.0000 90.5720 0.3538 0.3564 91.2821 
50 2.9040 2.4936 2.7246 0.4644 1.9801 2.9032 0.6279 2.9275 1.9925 0.2223 2.3907 2.9939 0.4010 3.0655 0.1962 3.1416 0.2543 3.1416 0.2216 3.1416 0.3287 3.1416 0.2054 3.1416 0.2163 3.1416 -3.4600 0.6446 0.5666 2.7670 0.1042 1.9853 100.0000 93.3699 0.5115 0.4512 94.3326 
51 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 2.7910 0.0004 0.5698 2.8353 0.0024 1.8475 100.0000 92.5985 0.4827 0.5280 93.6091 
52 2.9144 2.5006 2.7287 0.4555 1.9813 2.9129 0.6224 2.9325 1.9912 0.2156 2.3907 3.0012 0.4016 3.0669 0.1889 3.1416 0.2402 3.1416 0.2141 3.1416 0.3213 3.1416 0.1979 3.1416 0.2240 3.1416 -3.4453 0.6358 0.7525 3.5544 0.1024 0.4208 100.0000 110.7028 0.4311 0.4629 111.5967 
53 2.8932 2.4876 2.7207 0.4721 1.9778 2.8946 0.6346 2.9237 1.9948 0.2302 2.3917 2.9869 0.4002 3.0643 0.2047 3.1416 0.2696 3.1416 0.2286 3.1416 0.3373 3.1416 0.2126 3.1416 0.2320 3.1416 -3.4346 0.6499 0.7593 3.6341 0.1117 0.4663 100.0000 96.9880 0.4274 0.5479 97.9633 
54 2.9189 2.5032 2.7300 0.4523 1.9820 2.9164 0.6201 2.9343 1.9910 0.2131 2.3909 3.0037 0.4018 3.0674 0.1859 3.1416 0.2347 3.1416 0.2117 3.1416 0.3184 3.1416 0.1954 3.1416 0.2368 3.1416 -3.4287 0.6316 0.7645 3.7155 0.1318 0.5335 100.0000 94.9816 0.4293 0.4536 95.8645 
55 2.8794 2.4794 2.7161 0.4826 1.9756 2.8832 0.6422 2.9179 1.9963 0.2388 2.3917 2.9784 0.3993 3.0626 0.2145 3.1416 0.2876 3.1416 0.2371 3.1416 0.3468 3.1416 0.2212 3.1416 0.2298 3.1416 -3.4209 0.6514 0.7719 3.7932 0.0589 0.2958 100.0000 94.3072 0.4267 0.4636 95.1974 
56 2.9352 2.5127 2.7348 0.4402 1.9844 2.9296 0.6115 2.9416 1.9901 0.2036 2.3914 3.0131 0.4028 3.0695 0.1750 3.1416 0.2147 3.1416 0.2026 3.1416 0.3077 3.1416 0.1860 3.1416 0.2391 3.1416 -3.4229 0.6125 0.7826 3.8734 0.1516 0.5855 100.0000 92.2195 0.3993 0.4372 93.0561 
57 2.8773 2.4796 2.7200 0.4822 1.9767 2.8842 0.6409 2.9151 1.9904 0.2348 2.3874 2.9822 0.3994 3.0624 0.2118 3.1416 0.2815 3.1416 0.2318 3.1416 0.3433 3.1416 0.2164 3.1416 0.2382 3.1416 -3.4141 0.6509 0.7932 3.9473 0.1011 0.4951 100.0000 92.8921 0.4302 0.5948 93.9171 
58 2.9389 2.5085 2.7160 0.4464 1.9787 2.9205 0.6203 2.9512 2.0164 0.2247 2.4102 2.9931 0.4018 3.0696 0.1906 3.1416 0.2485 3.1416 0.2291 3.1416 0.3274 3.1416 0.2106 3.1416 0.2273 3.1416 -3.4043 0.6266 0.7990 4.0284 0.0575 0.2863 100.0000 96.0419 0.4438 0.4988 96.9845 
59 2.8317 2.4702 2.7602 0.4915 1.9866 2.8801 0.6358 2.8738 1.9213 0.1983 2.3356 3.0156 0.4000 3.0578 0.1934 3.1416 0.2340 3.1416 0.1801 3.1416 0.3134 3.1416 0.1704 3.1416 0.2369 3.1416 -3.2041 0.5985 0.8083 4.1027 0.1283 0.5594 100.0000 101.9139 0.4138 0.4732 102.8009 
60 3.1416 2.5863 2.5608 0.3585 1.9450 2.9892 0.6079 3.1416 2.3130 0.3470 2.6363 2.8856 0.4032 3.0978 0.2280 3.1416 0.3756 3.1416 0.4178 3.1416 0.4157 3.1416 0.3729 3.1416 0.2253 3.1416 -1.4219 0.1822 0.8206 4.1584 0.1340 0.4942 100.0000 96.0318 0.4159 0.4539 96.9016 
61 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 1.4482 0.0025 0.6393 3.8433 0.0087 1.7647 100.0000 94.3506 0.3548 0.5105 95.2160 
62 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 -0.2676 0.0178 0.6909 3.8364 0.0303 2.0159 100.0000 97.2927 0.4107 0.4520 98.1554 
63 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 0.6895 0.0090 0.6763 3.5513 0.0365 1.9367 100.0000 93.7833 0.3967 0.4705 94.6505 
64 2.9732 2.4559 2.8063 0.5058 1.9974 2.8717 0.6349 2.8809 1.8396 0.1541 2.2773 3.0496 0.3982 3.0527 0.1740 3.1416 0.1888 3.1416 0.1226 3.1416 0.2801 3.1416 0.1199 3.1416 0.3388 3.1416 -3.1377 0.5236 0.6887 3.3924 0.3396 0.8674 100.0000 97.7061 0.4264 0.4801 98.6126 
65 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 -0.8721 0.0348 0.6647 3.3546 0.0379 1.8752 100.0000 105.4991 0.4026 0.5453 106.4470 
66 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 -0.2129 0.0182 0.6425 3.1149 0.0398 2.0297 100.0000 100.9847 0.4155 0.4695 101.8698 
67 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 0.6660 0.0095 0.6316 2.9335 0.0438 1.8753 100.0000 98.5289 0.4408 0.5015 99.4712 
68 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 0.0400 0.0156 0.6376 2.8164 0.0791 1.7359 100.0000 101.5739 0.3511 0.4170 102.3420 
69 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 -1.7705 0.0675 0.6295 2.6735 0.1446 1.8511 100.0000 94.4855 0.4378 0.5312 95.4546 
70 3.1416 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.9883 0.0051 0.6057 2.5215 0.0779 1.9564 100.0000 97.9953 0.3729 0.4194 98.7876 
71 0.1000 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 0.1000 3.1416 3.1416 0.1000 0.1000 0.1000 2.0674 0.0002 0.6169 2.4487 0.5265 2.0537 100.0000 95.3710 0.4261 0.4689 96.2660 
72 3.1416 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 0.1000 3.1416 3.1416 3.1416 3.1416 0.0400 0.0156 0.6548 2.4353 0.0616 2.1407 100.0000 96.0237 0.3695 0.4429 96.8361 
73 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 3.1416 3.1416 0.1000 0.1000 3.1416 3.1416 0.1000 3.1416 0.1000 0.1000 0.1000 0.1000 3.1416 0.1000 0.1000 3.1416 -0.4121 0.0233 0.6453 2.3280 0.0493 2.0844 100.0000 98.7768 0.4033 0.5423 99.7225 
