#    iter  GAMMA0    BETA0    energy  energy_ratio  variance  fidelity_exact  fidelity_sampled    ratio  corr_length   const_kernel  std energies  average distances      nit  time opt bayes  time qaoa  time opt kernel  time step 
   1 +748.000000 +912.000000 -1.632812 -77.911498 +0.020957 +0.580647 +0.007812 +0.017591 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   2 +1487.000000 +988.000000 -1.109375 -77.911498 +0.014239 +1.121801 +0.007812 +0.022155 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   3 +455.000000 +1361.000000 -2.000000 -77.911498 +0.025670 +1.023622 +0.000000 +0.005986 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   4 +960.000000 +1102.000000 -0.750000 -77.911498 +0.009626 +1.716535 +0.046875 +0.038875 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   5 +1212.000000 +582.000000 -2.218750 -77.911498 +0.028478 +1.054134 +0.164062 +0.151800 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   6 +154.000000 +232.000000 -1.828125 -77.911498 +0.023464 +0.600148 +0.015625 +0.028682 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   7 +873.000000 +473.000000 -2.476562 -77.911498 +0.031787 +1.164801 +0.289062 +0.248154 +1.681818 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   8 +1329.000000 +1248.000000 -1.460938 -77.911498 +0.018751 +1.352793 +0.039062 +0.047387 +0.000000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   9 +601.000000 +365.000000 -2.476562 -77.911498 +0.031787 +1.180549 +0.210938 +0.221255 +1.500000 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +328.000000 +671.000000 -1.898438 -77.911498 +0.024367 +1.477793 +0.148438 +0.171709 +1.117647 +0.000010 +0.220063 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +750.000000 +398.000000 -2.625000 -77.911498 +0.033692 +1.212598 +0.312500 +0.259654 +1.818182 +0.220063 +0.000010 +0.000220 +0.005984 +12.000000 +0.063302 +0.129677 +0.150821 +0.343801 
  11 +783.000000 +348.000000 -2.492188 -77.911498 +0.031987 +1.354269 +0.242188 +0.195461 +1.722222 +0.252073 +0.000010 +0.000983 +0.006090 +13.000000 +0.067922 +0.128625 +0.137669 +0.334216 
  12 +863.000000 +327.000000 -2.414062 -77.911498 +0.030985 +1.110667 +0.171875 +0.153193 +0.000000 +0.263363 +0.000010 +0.000379 +0.008720 +12.000000 +0.065379 +0.136482 +0.136557 +0.338419 
  13 +722.000000 +445.000000 -2.445312 -77.911498 +0.031386 +1.036356 +0.234375 +0.268962 +1.764706 +0.263929 +0.000010 +0.000549 +0.004351 +14.000000 +0.071143 +0.149079 +0.133527 +0.353749 
  14 +702.000000 +249.000000 -1.921875 -77.911498 +0.024667 +0.734006 +0.023438 +0.042272 +0.000000 +0.274867 +0.000010 +0.000818 +0.004974 +11.000000 +0.058856 +0.110214 +0.160102 +0.329173 
  15 +737.000000 +481.000000 -2.367188 -77.911498 +0.030383 +2.123954 +0.234375 +0.239811 +1.200000 +0.224652 +0.000010 +0.000983 +0.008074 +16.000000 +0.083156 +0.141925 +0.138425 +0.363506 
  16 +1011.000000 +403.000000 -2.406250 -77.911498 +0.030884 +1.408465 +0.257812 +0.262781 +1.434783 +0.222251 +0.000010 +0.000593 +0.007937 +14.000000 +0.071652 +0.158740 +0.194727 +0.425119 
  17 +1226.000000 +312.000000 -2.304688 -77.911498 +0.029581 +0.985175 +0.132812 +0.131963 +0.000000 +0.235876 +0.000010 +0.000969 +0.008745 +9.000000 +0.059977 +0.185461 +0.169892 +0.415330 
  18 +1500.000000 +100.000000 -0.406250 -77.911498 +0.005214 +0.416339 +0.000000 +0.000075 +0.000000 +0.245046 +0.000010 +0.000975 +0.003304 +32.000000 +0.163145 +0.178093 +0.164353 +0.505591 
  19 +1104.000000 +420.000000 -2.492188 -77.911498 +0.031987 +1.401513 +0.289062 +0.272104 +1.850000 +0.215067 +0.000010 +0.000889 +0.004868 +12.000000 +0.067339 +0.182175 +0.164713 +0.414228 
  20 +881.000000 +430.000000 -2.421875 -77.911498 +0.031085 +1.411171 +0.257812 +0.272780 +1.650000 +0.223661 +0.000010 +0.000617 +0.004695 +15.000000 +0.082812 +0.157084 +0.199547 +0.439444 
  21 +1052.000000 +329.000000 -2.406250 -77.911498 +0.030884 +1.187992 +0.156250 +0.160323 +0.000000 +0.224671 +0.000010 +0.000982 +0.005178 +15.000000 +0.082882 +0.166223 +0.185082 +0.434188 
  22 +606.000000 +477.000000 -2.617188 -77.911498 +0.033592 +1.167261 +0.320312 +0.244104 +2.157895 +0.229283 +0.000010 +0.000702 +0.004359 +13.000000 +0.072603 +0.130189 +0.217295 +0.420087 
  23 +602.000000 +482.000000 -2.328125 -77.911498 +0.029882 +1.324557 +0.226562 +0.239827 +1.160000 +0.231895 +0.000010 +0.000802 +0.004299 +14.000000 +0.077975 +0.131326 +0.198072 +0.407374 
  24 +100.000000 +1500.000000 -2.164062 -77.911498 +0.027776 +0.988620 +0.093750 +0.146024 +0.000000 +0.234973 +0.000010 +0.000577 +0.001032 +29.000000 +0.148270 +0.165620 +0.183557 +0.497448 
  25 +1048.000000 +479.000000 -2.414062 -77.911498 +0.030985 +1.031927 +0.234375 +0.244052 +1.764706 +0.234753 +0.000010 +0.000667 +0.005715 +18.000000 +0.096410 +0.177587 +0.228137 +0.502134 
  26 +100.000000 +1181.000000 -1.156250 -77.911498 +0.014841 +1.628937 +0.062500 +0.051818 +0.000000 +0.236596 +0.000010 +0.000684 +0.004573 +25.000000 +0.130994 +0.136110 +0.202569 +0.469673 
  27 +502.000000 +431.000000 -2.546875 -77.911498 +0.032689 +1.115896 +0.265625 +0.272824 +2.000000 +0.229163 +0.000010 +0.000615 +0.003897 +12.000000 +0.068389 +0.133085 +0.175166 +0.376641 
  28 +489.000000 +427.000000 -2.351562 -77.911498 +0.030182 +1.395116 +0.257812 +0.272720 +1.941176 +0.229818 +0.000010 +0.000756 +0.004281 +12.000000 +0.068288 +0.111370 +0.184522 +0.364181 
  29 +609.000000 +546.000000 -2.195312 -77.911498 +0.028177 +0.630844 +0.125000 +0.169650 +0.000000 +0.231961 +0.000010 +0.000475 +0.004031 +13.000000 +0.076901 +0.136726 +0.193464 +0.407092 
  30 +1157.000000 +427.000000 -2.382812 -77.911498 +0.030584 +1.308994 +0.273438 +0.272643 +1.400000 +0.223509 +0.000010 +0.000754 +0.002940 +14.000000 +0.077069 +0.186678 +0.158113 +0.421861 
  31 +653.000000 +411.000000 -2.539062 -77.911498 +0.032589 +1.195312 +0.281250 +0.267862 +2.250000 +0.225326 +0.000010 +0.000141 +0.001282 +18.000000 +0.097341 +0.140593 +0.178829 +0.416764 
  32 +794.000000 +423.000000 -2.406250 -77.911498 +0.030884 +1.219488 +0.242188 +0.272139 +1.823529 +0.224767 +0.000010 +0.000903 +0.002633 +16.000000 +0.086616 +0.144816 +0.203330 +0.434763 
  33 +1022.000000 +240.000000 -1.828125 -77.911498 +0.023464 +1.230069 +0.046875 +0.035011 +0.000000 +0.225548 +0.000010 +0.000373 +0.003255 +15.000000 +0.084048 +0.154430 +0.153634 +0.392114 
  34 +623.000000 +405.000000 -2.593750 -77.911498 +0.033291 +1.187992 +0.289062 +0.265557 +1.850000 +0.217616 +0.000010 +0.000436 +0.002407 +18.000000 +0.097142 +0.123306 +0.159560 +0.380009 
  35 +623.000000 +405.000000 -2.664062 -77.911498 +0.034193 +1.232714 +0.312500 +0.265557 +2.105263 +0.216033 +0.000010 +0.000667 +0.002885 +17.000000 +0.092828 +0.124601 +0.191369 +0.408799 
  36 +516.000000 +343.000000 -2.500000 -77.911498 +0.032088 +1.259843 +0.226562 +0.181657 +1.526316 +0.213267 +0.000010 +0.000626 +0.003241 +20.000000 +0.106969 +0.104912 +0.127852 +0.339733 
  37 +602.000000 +396.000000 -2.546875 -77.911498 +0.032689 +1.336368 +0.304688 +0.259670 +2.294118 +0.215411 +0.000010 +0.000903 +0.002101 +21.000000 +0.111285 +0.120570 +0.194979 +0.426835 
  38 +972.000000 +551.000000 -2.320312 -77.911498 +0.029781 +0.928088 +0.195312 +0.166503 +0.000000 +0.215452 +0.000010 +0.000890 +0.004615 +15.000000 +0.083959 +0.178126 +0.139300 +0.401386 
  39 +608.000000 +1500.000000 -2.234375 -77.911498 +0.028678 +1.125738 +0.132812 +0.145988 +0.000000 +0.217541 +0.000010 +0.000921 +0.004510 +30.000000 +0.154110 +0.220462 +0.192971 +0.567544 
  40 +450.000000 +291.000000 -2.226562 -77.911498 +0.028578 +1.389210 +0.109375 +0.092472 +0.000000 +0.217358 +0.000010 +0.000621 +0.003465 +14.000000 +0.078026 +0.094658 +0.193489 +0.366173 
  41 +1499.000000 +1499.000000 -2.226562 -77.911498 +0.028578 +1.137242 +0.125000 +0.141135 +0.000000 +0.218312 +0.000010 +0.000721 +0.000169 +42.000000 +0.210158 +0.338727 +0.203384 +0.752270 
  42 +362.000000 +1500.000000 -2.156250 -77.911498 +0.027676 +1.156496 +0.109375 +0.146005 +0.000000 +0.216338 +0.000010 +0.000633 +0.001272 +29.000000 +0.151768 +0.199396 +0.197697 +0.548862 
  43 +1222.000000 +1500.000000 -2.117188 -77.911498 +0.027174 +1.096395 +0.125000 +0.145944 +0.000000 +0.218495 +0.000010 +0.000343 +0.001896 +33.000000 +0.168836 +0.288406 +0.234399 +0.691641 
  44 +847.000000 +1500.000000 -2.359375 -77.911498 +0.030283 +1.381644 +0.203125 +0.145971 +1.529412 +0.218212 +0.000010 +0.000368 +0.002386 +27.000000 +0.139775 +0.254823 +0.189241 +0.583841 
  45 +635.000000 +400.000000 -2.460938 -77.911498 +0.031586 +1.289801 +0.281250 +0.262820 +1.565217 +0.215037 +0.000010 +0.000813 +0.002964 +19.000000 +0.102869 +0.125923 +0.176194 +0.404987 
  46 +1297.000000 +465.000000 -2.273438 -77.911498 +0.029180 +1.192360 +0.203125 +0.255561 +1.529412 +0.215952 +0.000010 +0.000422 +0.002431 +22.000000 +0.115379 +0.204794 +0.181015 +0.501188 
  47 +100.000000 +530.000000 -2.234375 -77.911498 +0.028678 +1.078494 +0.187500 +0.184562 +0.000000 +0.217025 +0.000010 +0.000431 +0.000789 +27.000000 +0.139717 +0.075671 +0.175999 +0.391387 
  48 +338.000000 +438.000000 -2.414062 -77.911498 +0.030985 +1.220903 +0.273438 +0.271758 +1.842105 +0.212777 +0.000010 +0.000820 +0.002816 +18.000000 +0.097095 +0.095502 +0.199343 +0.391941 
  49 +558.000000 +409.000000 -2.445312 -77.911498 +0.031386 +1.508797 +0.289062 +0.267872 +2.055556 +0.215647 +0.000010 +0.000813 +0.001923 +20.000000 +0.106555 +0.116341 +0.139759 +0.362656 
  50 +1500.000000 +570.000000 -2.281250 -77.911498 +0.029280 +0.754921 +0.164062 +0.155104 +0.000000 +0.216016 +0.000010 +0.000567 +0.001430 +29.000000 +0.150194 +0.235532 +0.193107 +0.578834 
  51 +247.000000 +451.000000 -2.515625 -77.911498 +0.032288 +1.259596 +0.296875 +0.267054 +2.235294 +0.206529 +0.000010 +0.000695 +0.001999 +16.000000 +0.086722 +0.085923 +0.207021 +0.379666 
  52 +690.000000 +403.000000 -2.367188 -77.911498 +0.030383 +0.990096 +0.156250 +0.262814 +0.000000 +0.203708 +0.000010 +0.000251 +0.000854 +18.000000 +0.096438 +0.131682 +0.209772 +0.437892 
  53 +393.000000 +457.000000 -2.585938 -77.911498 +0.033191 +1.268147 +0.335938 +0.262012 +3.071429 +0.203995 +0.000010 +0.000804 +0.002538 +17.000000 +0.091382 +0.121056 +0.212903 +0.425342 
  54 +363.000000 +409.000000 -2.585938 -77.911498 +0.033191 +1.094919 +0.281250 +0.267893 +1.714286 +0.205398 +0.000010 +0.000933 +0.004070 +19.000000 +0.102248 +0.094121 +0.236820 +0.433189 
  55 +395.000000 +462.000000 -2.500000 -77.911498 +0.032088 +1.102362 +0.273438 +0.258995 +1.750000 +0.205177 +0.000010 +0.000606 +0.002811 +15.000000 +0.083287 +0.103386 +0.223058 +0.409731 
  56 +319.000000 +399.000000 -2.625000 -77.911498 +0.033692 +1.196850 +0.281250 +0.259699 +1.894737 +0.205168 +0.000010 +0.000474 +0.002594 +18.000000 +0.098428 +0.089720 +0.210780 +0.398928 
  57 +322.000000 +396.000000 -2.484375 -77.911498 +0.031887 +1.873770 +0.273438 +0.259698 +1.666667 +0.203864 +0.000010 +0.000988 +0.004457 +16.000000 +0.088941 +0.088544 +0.197283 +0.374768 
  58 +291.000000 +469.000000 -2.539062 -77.911498 +0.032589 +1.085076 +0.296875 +0.252081 +1.900000 +0.204045 +0.000010 +0.000786 +0.002271 +20.000000 +0.107761 +0.091771 +0.203382 +0.402915 
  59 +255.000000 +434.000000 -2.484375 -77.911498 +0.031887 +1.180856 +0.265625 +0.272524 +1.700000 +0.203988 +0.000010 +0.000470 +0.001587 +18.000000 +0.096914 +0.083874 +0.190653 +0.371442 
  60 +396.000000 +404.000000 -2.445312 -77.911498 +0.031386 +1.430057 +0.257812 +0.265581 +1.571429 +0.203843 +0.000010 +0.000334 +0.001426 +18.000000 +0.097555 +0.097905 +0.192887 +0.388347 
  61 +318.000000 +483.000000 -2.375000 -77.911498 +0.030483 +1.007874 +0.234375 +0.239861 +1.363636 +0.203469 +0.000010 +0.000790 +0.002096 +15.000000 +0.083486 +0.096449 +0.215781 +0.395716 
  62 +319.000000 +368.000000 -2.601562 -77.911498 +0.033391 +1.265194 +0.304688 +0.227181 +2.052632 +0.203201 +0.000010 +0.000660 +0.001949 +21.000000 +0.112440 +0.084741 +0.158314 +0.355495 
  63 +318.000000 +368.000000 -2.593750 -77.911498 +0.033291 +1.219488 +0.242188 +0.227181 +1.722222 +0.202113 +0.000010 +0.000014 +0.000481 +23.000000 +0.121785 +0.084356 +0.272628 +0.478769 
