# iter                                                                       point                                                                      energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +1.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +2.00000000 +3.00000000 +2.00000000 +1.00000000 +1.00000000 +0.00000000 +2.00000000 +3.00000000 -4.20926545 +0.12079058 +7.36664632 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +0.00000000 +2.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 +2.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +0.00000000 +2.00000000 -5.59815453 +0.30828859 +7.17913339 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +1.00000000 +2.00000000 +3.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 +2.00000000 +1.00000000 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 -4.83035608 +0.13291803 +6.31409007 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +1.00000000 +2.00000000 +2.00000000 +0.00000000 +2.00000000 +1.00000000 -5.83986692 +0.32863593 +6.33243512 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +1.00000000 +2.00000000 +2.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 -4.68287487 +0.09293945 +3.57755230 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 -5.41305464 +0.14425232 +4.40527903 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +2.00000000 +1.00000000 +1.00000000 +1.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 +2.00000000 +1.00000000 +1.00000000 +3.00000000 +0.00000000 +2.00000000 -4.91501735 +0.18091785 +6.71203351 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +2.00000000 +2.00000000 +2.00000000 +2.00000000 +2.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +1.00000000 +0.00000000 -4.37620973 +0.07833281 +3.86055207 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +1.00000000 +1.00000000 +2.00000000 +1.00000000 +2.00000000 +3.00000000 +0.00000000 +1.00000000 +1.00000000 +1.00000000 -3.97294492 +0.01141419 +3.34081029 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +2.00000000 +0.00000000 +2.00000000 +2.00000000 +3.00000000 +1.00000000 +0.00000000 +2.00000000 +1.00000000 +2.00000000 +0.00000000 +2.00000000 +0.00000000 +1.00000000 -4.34556479 +0.04753736 +6.75818884 +0.11001516 +23.56009206 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
