#    iter  GAMMA0    BETA0    energy  energy_ratio  variance  fidelity_exact  fidelity_sampled    ratio  corr_length   const_kernel  std energies  average distances      nit  time opt bayes  time qaoa  time opt kernel  time step 
   1 +918.000000 +1498.000000 -44.095292 -77.911498 +0.565966 +463.629647 +0.144922 +0.141175 +1.185304 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   2 +645.000000 +1028.000000 -20.233744 -77.911498 +0.259702 +455.099110 +0.028047 +0.027870 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   3 +355.000000 +697.000000 -39.174259 -77.911498 +0.502805 +469.568293 +0.167891 +0.171333 +1.332300 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   4 +1961.000000 +628.000000 -41.080385 -77.911498 +0.527270 +359.391504 +0.158125 +0.159051 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   5 +1483.000000 +1910.000000 -32.823543 -77.911498 +0.421293 +414.250641 +0.126953 +0.125312 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   6 +1351.000000 +223.000000 -33.400324 -77.911498 +0.428696 +257.143851 +0.020859 +0.020744 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   7 +1227.000000 +1723.000000 -31.652688 -77.911498 +0.406265 +514.546872 +0.108984 +0.110091 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   8 +232.000000 +1166.000000 -18.782105 -77.911498 +0.241070 +582.155505 +0.047891 +0.049778 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
   9 +757.000000 +350.000000 -47.271098 -77.911498 +0.606728 +449.421125 +0.195234 +0.195463 +1.207246 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
  10 +1691.000000 +1288.000000 -32.710062 -77.911498 +0.419836 +342.851200 +0.029297 +0.031631 +0.000000 +0.997100 +0.100000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 
