  0   1443   1782 -2.4375 0.7205 0.1406 0.3952 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1   2974   1940 -1.7578 1.2401 0.0625 0.3707 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2    836   2713 -1.7422 0.8228 0.0781 0.1636 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1883   2177 -1.8125 1.0512 0.0469 0.3164 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4   2405   1098 -2.3047 1.7096 0.2031 0.1274 1.3684 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5    213    375 -0.3438 0.2904 0.0000 0.0113 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6   1701    874 -2.6172 1.7657 0.3984 0.1444 2.5500 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7   2647   2478 -2.2266 1.1057 0.1484 0.3733 1.2667 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8   1137    650 -2.1094 1.2320 0.1172 0.0541 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9    572   1284 -2.4609 0.9118 0.1172 0.2025 0.0000 1.0000 1.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10   3000    100 -1.8750 2.0472 0.2109 0.0235 1.3500 1.0000 1.0000 0.0005 0.0013 28.0000 15.0406 0.0652 0.0017 15.1074 
 11   1323   1295 -2.7656 1.6454 0.4141 0.2843 4.4167 0.7816 4.4840 0.0001 0.0079 13.0000 7.5367 0.0544 0.0016 7.5927 
 12   1349   1287 -2.7812 1.1801 0.3203 0.2809 1.9524 0.6344 1.9584 0.0001 0.0027 14.0000 8.0901 0.0568 0.0014 8.1483 
 13   1279   1317 -2.6016 1.5172 0.3047 0.2951 1.7727 0.4580 3.5898 0.0003 0.0059 12.0000 7.2162 0.0499 0.0013 7.2674 
 14   1498   1212 -2.5547 1.6190 0.3438 0.2552 2.3158 0.6439 7.9070 0.0006 0.0073 11.0000 6.5406 0.0543 0.0014 6.5963 
 15   1081   1432 -2.6172 1.1200 0.2578 0.3336 1.7368 1.3468 16.3683 0.0009 0.0067 12.0000 7.1168 0.0484 0.0012 7.1664 
 16   1358   1412 -2.7734 1.4207 0.3906 0.3297 2.6316 0.2342 0.5703 0.0007 0.0051 13.0000 7.6386 0.0560 0.0096 7.7041 
 17   1137   1403 -2.6641 1.2800 0.3125 0.3243 1.9048 1.1878 14.0574 0.0006 0.0060 12.0000 7.2528 0.0590 0.0016 7.3134 
 18    907   1579 -2.5547 1.2883 0.2266 0.3865 1.1154 0.8636 9.6585 0.0007 0.0056 13.0000 7.7055 0.0568 0.0013 7.7637 
 19   1503   1312 -2.6562 1.2667 0.3203 0.2887 2.1579 0.6525 4.0918 0.0003 0.0085 12.0000 7.3795 0.0536 0.0012 7.4343 
 20   1266   1217 -2.6797 1.3060 0.3047 0.2534 1.9500 0.8952 11.6073 0.0009 0.0051 13.0000 7.8268 0.0480 0.0012 7.8759 
 21   1695   1161 -2.5938 1.4557 0.3516 0.2292 1.9565 0.7170 5.4819 0.0002 0.0026 14.0000 8.1615 0.0534 0.0012 8.2160 
 22   1338   1430 -2.7188 1.1171 0.3047 0.3366 1.6250 0.4860 4.5856 0.0007 0.0032 14.0000 8.0993 0.0645 0.0016 8.1654 
 23   3000   3000 -2.3203 0.8493 0.1484 0.2168 0.0000 1.1115 14.6835 0.0006 0.0004 30.0000 15.9063 0.1187 0.0014 16.0264 
 24   1206   1263 -2.5000 1.6063 0.3047 0.2675 1.5600 1.0169 14.0918 0.0008 0.0044 17.0000 9.7327 0.0566 0.0013 9.7907 
 25   1455   1382 -2.4922 1.4960 0.2891 0.3144 1.9474 0.7615 3.9185 0.0005 0.0029 16.0000 9.2224 0.0629 0.0013 9.2866 
 26   1963    677 -2.2188 2.1880 0.3281 0.0988 2.3333 0.7950 10.2504 0.0004 0.0045 13.0000 7.7412 0.0502 0.0012 7.7926 
 27    464   1771 -2.4844 1.1021 0.1719 0.4285 1.0000 0.8230 10.1879 0.0009 0.0080 10.0000 6.3290 0.0447 0.0012 6.3749 
 28   1430   1080 -2.5859 1.7721 0.3516 0.2077 2.6471 0.7145 6.6780 0.0008 0.0027 18.0000 10.1501 0.0509 0.0014 10.2024 
 29   1143   1564 -2.6641 1.2485 0.2969 0.3856 1.5833 0.8502 8.8993 0.0006 0.0040 14.0000 8.0674 0.0513 0.0013 8.1200 
 30   1263   1497 -2.6562 1.3297 0.3125 0.3598 2.3529 0.5477 3.8857 0.0010 0.0027 15.0000 8.6178 0.0521 0.0012 8.6711 
 31    100   2085 -2.5391 0.6599 0.1094 0.4954 0.0000 1.0093 14.0876 0.0005 0.0029 24.0000 13.1749 0.0440 0.0013 13.2201 
 32   1844   1291 -2.6484 1.4109 0.3281 0.2481 2.4706 0.6789 6.9052 0.0006 0.0043 13.0000 7.7656 0.0653 0.0013 7.8323 
 33    100   1784 -2.2500 0.7717 0.0625 0.3941 0.0000 1.1304 13.8561 0.0010 0.0022 21.0000 11.7915 0.0397 0.0013 11.8324 
 34    839   1731 -2.5781 0.8757 0.1953 0.4368 1.1364 0.7362 5.0363 0.0010 0.0038 12.0000 7.2329 0.0518 0.0015 7.2862 
 35    100   3000 -2.0078 0.8897 0.0781 0.1066 0.0000 1.1158 20.7856 0.0008 0.0053 31.0000 16.5238 0.0571 0.0013 16.5822 
 36   1679   1351 -2.5625 1.3976 0.3281 0.2858 1.8261 0.9774 12.1074 0.0007 0.0034 14.0000 8.3272 0.0558 0.0013 8.3842 
 37    988   1392 -2.7422 1.0590 0.2891 0.3086 1.5417 1.2987 19.5903 0.0010 0.0030 13.0000 7.7693 0.0465 0.0012 7.8171 
