 32   3000    100    100   2121 -3.2422 1.5708 0.6875 0.1300 17.6000 1.9095 7.0778 0.0009 0.0035 74.0000 80.8774 0.1147 0.0018 80.9940 
 33   3000    100    100   2175 -3.3047 1.3159 0.6875 0.1376 14.6667 1.9098 10.2394 0.0008 0.0040 73.0000 80.5407 0.1401 0.0022 80.6830 
 34   3000    100    100   2118 -3.3047 1.3474 0.6953 0.1289 17.8000 1.0468 1.1001 0.0004 0.0025 75.0000 83.1948 0.1196 0.0030 83.3175 
 35   3000    100    100   2296 -3.4766 1.0231 0.7422 0.1515 23.7500 1.1834 3.9372 0.0009 0.0021 76.0000 83.2055 0.1196 0.0024 83.3276 
 36   3000    100    100   1663 -3.0938 1.2825 0.4922 0.0439 5.7273 1.5403 5.0975 0.0009 0.0049 68.0000 75.1638 0.1089 0.0024 75.2751 
 37   3000    100    494   2280 -3.4141 0.9689 0.6875 0.1377 11.0000 1.0928 2.7439 0.0009 0.0035 48.0000 53.1098 0.1062 0.0018 53.2178 
 38   3000    100    100    100 -1.6953 1.9773 0.1250 0.0115 0.0000 1.7239 3.0249 0.0007 0.0003 78.0000 86.0391 0.0848 0.0022 86.1262 
 39   3000    100    515   2303 -3.1562 1.4242 0.5859 0.1349 10.7143 1.3656 4.5731 0.0010 0.0045 67.0000 74.5473 0.1241 0.0018 74.6732 
 40   2662    100    100   2336 -3.3516 1.4581 0.7344 0.1355 18.8000 0.9034 1.8517 0.0009 0.0033 107.0000 116.2870 0.1123 0.0020 116.4014 
 41   2779   3000   3000    100 -2.0859 0.8036 0.0391 0.1748 0.0000 1.7547 8.8462 0.0004 0.0092 55.0000 63.5004 0.1820 0.0024 63.6848 
 42   2570    100    100   2351 -3.1016 1.9660 0.6406 0.1289 10.2500 1.8453 8.0743 0.0007 0.0034 57.0000 63.1551 0.0949 0.0019 63.2519 
 43    100   3000    100    100 -1.9062 0.8730 0.0938 0.0530 0.0000 1.8883 3.0001 0.0009 0.0001 100.0000 105.8263 0.0658 0.0017 105.8937 
 44    100   3000   3000    100 -2.3125 0.7362 0.1562 0.1713 0.0000 1.8836 4.6280 0.0009 0.0001 93.0000 100.8010 0.1076 0.0015 100.9102 
 45   3000    100    501   2262 -3.2188 1.4321 0.6484 0.1380 13.8333 1.2384 2.3776 0.0006 0.0060 59.0000 61.3747 0.1035 0.0016 61.4798 
 46   3000    100    100   2332 -3.4375 1.3346 0.7891 0.1542 20.2000 0.9827 1.7116 0.0004 0.0013 87.0000 94.3285 0.0988 0.0016 94.4289 
 47   3000    100    100   2318 -3.2344 1.7872 0.7109 0.1530 15.1667 1.4203 4.2053 0.0007 0.0012 96.0000 99.1019 0.0981 0.0015 99.2015 
 48   3000    100    592   2527 -3.0000 1.2441 0.4219 0.1015 2.8421 1.5297 5.3569 0.0009 0.0055 56.0000 57.2323 0.1084 0.0015 57.3422 
 49   2555    100    100   2254 -2.9062 2.2431 0.5859 0.1218 9.3750 1.7857 6.0844 0.0008 0.0053 55.0000 55.8028 0.0905 0.0015 55.8948 
 50    100   3000   3000   2651 -2.1250 1.0079 0.0781 0.1174 0.0000 1.6148 7.8080 0.0007 0.0096 57.0000 60.7826 0.1462 0.0015 60.9303 
 51   3000    100    571   1890 -3.4219 1.2379 0.7500 0.1116 16.0000 1.6261 8.1681 0.0003 0.0028 59.0000 60.0641 0.0988 0.0015 60.1644 
 52   3000    100    100   2047 -3.4141 1.1422 0.7109 0.1169 11.3750 1.6829 4.1083 0.0010 0.0013 93.0000 100.4414 0.0944 0.0016 100.5374 
 53   3000    100    100   2044 -3.2188 1.4321 0.6250 0.1169 13.3333 1.8436 6.8202 0.0009 0.0026 85.0000 89.9464 0.0938 0.0015 90.0417 
 54   3000    100    100   2063 -3.5312 0.8809 0.7500 0.1200 13.7143 1.2340 1.5610 0.0009 0.0014 84.0000 89.5813 0.0950 0.0016 89.6779 
