  0    771   2101 -2.4219 0.7025 0.1250 0.4700 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1   2552   2905 -2.1484 1.3872 0.1172 0.2420 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2   1918    536 -2.2266 1.8931 0.2734 0.0756 1.7500 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1136    268 -1.3203 0.9281 0.0078 0.0126 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4    382    744 -1.2500 0.7087 0.0078 0.0326 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5   2911   2702 -2.3594 0.9722 0.1328 0.3376 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6   1045    487 -1.9375 0.9724 0.0469 0.0248 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7   2098   1144 -2.5703 1.4911 0.2734 0.1803 2.3333 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8   1778   2405 -1.6719 0.6316 0.0156 0.2704 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9   1351   2722 -1.6406 0.8147 0.0625 0.1473 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10   2653   1957 -1.8203 0.9990 0.0625 0.3530 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 11    235   1620 -2.2578 0.7755 0.0625 0.3282 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 12   1598    910 -2.6328 1.3366 0.3281 0.1550 2.3333 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 13   2296   2198 -2.0391 0.7937 0.0312 0.3495 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 14    564   1323 -2.3516 1.0487 0.1406 0.2199 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 15    884   2505 -1.9062 0.9360 0.1094 0.2675 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 16    519   1012 -1.8672 0.8090 0.0156 0.0903 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 17   2150   1444 -2.3984 1.1077 0.1250 0.2296 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 18   2794   1827 -1.8125 1.1142 0.0703 0.3234 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 19   1523    165 -1.7578 1.2716 0.0469 0.0193 0.0000 0.2455 1.3663 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 20   1661   1106 -2.6797 1.4320 0.3594 0.2129 2.0909 0.2455 1.3663 0.0003 0.0090 11.0000 6.8159 0.0660 0.1070 6.9889 
 21   1634   1133 -2.7969 1.3442 0.4062 0.2236 2.4762 0.2895 1.4493 0.0002 0.0061 12.0000 7.3089 0.0646 0.1190 7.4925 
 22   1498   1245 -2.5234 1.3853 0.3125 0.2645 1.5385 0.3259 1.5251 0.0008 0.0058 11.0000 6.8168 0.0638 0.1155 6.9961 
 23   1790   1109 -2.5000 1.5433 0.2969 0.2081 2.0000 0.2806 1.2245 0.0006 0.0032 13.0000 7.9487 0.0640 0.1191 8.1318 
 24   1023   1528 -2.7344 0.9998 0.2656 0.3702 1.7000 0.3022 1.3350 0.0005 0.0056 11.0000 6.8460 0.0606 0.1075 7.0141 
 25   1129   1443 -2.7578 1.1141 0.2812 0.3409 1.3333 0.3876 1.8209 0.0006 0.0041 12.0000 7.4033 0.0580 0.1129 7.5742 
 26   1149   1445 -2.7656 1.1572 0.2969 0.3406 1.9000 0.4219 2.0094 0.0007 0.0049 14.0000 8.3834 0.0613 0.1155 8.5602 
 27   1123   1514 -2.7422 1.2007 0.3047 0.3673 1.5000 0.4419 2.1132 0.0007 0.0089 13.0000 7.9112 0.0593 0.1166 8.0871 
 28   1182   1374 -2.5391 1.2268 0.2422 0.3126 1.1923 0.4590 2.2169 0.0003 0.0028 14.0000 8.3258 0.0580 0.1128 8.4966 
 29    972   1620 -2.6797 0.9753 0.2578 0.4053 1.6500 0.4577 2.2343 0.0005 0.0026 14.0000 8.4382 0.0612 0.1143 8.6137 
 30   1167   1613 -2.6641 1.1855 0.3125 0.4009 1.9048 0.4870 2.4566 0.0007 0.0037 13.0000 7.9425 0.0616 0.1077 8.1117 
 31    902   1606 -2.7422 0.9488 0.2422 0.3959 1.3478 0.5126 2.6789 0.0008 0.0033 12.0000 7.4240 0.0569 0.1087 7.5896 
 32    897   1614 -2.6484 0.8282 0.2031 0.4002 1.1818 0.5276 2.8299 0.0004 0.0037 14.0000 8.4957 0.0570 0.1119 8.6646 
 33   1349   1513 -2.6406 1.5234 0.3203 0.3608 2.0500 0.5465 3.0244 0.0003 0.0025 14.0000 8.4658 0.0632 0.1158 8.6447 
 34   1002   1453 -2.6562 0.9203 0.2031 0.3373 1.3000 0.5717 3.2968 0.0006 0.0014 19.0000 11.1629 0.0594 0.1073 11.3297 
 35   1059   1671 -2.5781 1.0805 0.2188 0.4215 1.3333 0.5880 3.4955 0.0005 0.0021 16.0000 9.6048 0.1197 0.1063 9.8308 
 36   1295   1199 -2.7344 1.1730 0.3281 0.2446 1.7500 0.6039 3.7294 0.0004 0.0026 12.0000 7.4847 0.0571 0.1459 7.6877 
 37   1292   1206 -2.6719 1.6238 0.3281 0.2482 2.4706 0.6376 4.1547 0.0005 0.0047 11.0000 6.9096 0.0566 0.1379 7.1042 
 38   1502   1376 -2.5547 1.2883 0.2891 0.3086 1.6087 0.6523 4.3827 0.0006 0.0039 10.0000 6.4753 0.0635 0.1418 6.6806 
 39   1061   1347 -2.6641 1.3115 0.2734 0.2928 1.5909 0.6518 4.5092 0.0007 0.0028 17.0000 10.0676 0.0550 0.1368 10.2595 
 40   3000    100 -2.1172 2.0098 0.2266 0.0235 1.5263 0.6658 4.7433 0.0003 0.0016 30.0000 16.9778 0.0682 0.1356 17.1816 
 41    100   3000 -1.8594 1.0982 0.0859 0.1066 0.0000 0.6037 3.7217 0.0007 0.0003 36.0000 20.1917 0.0678 0.1273 20.3868 
 42    776   1678 -2.6719 1.0096 0.2188 0.4164 1.7500 0.5857 3.2975 0.0007 0.0018 14.0000 8.6581 0.0567 0.1464 8.8613 
 43   1395   1082 -2.6250 1.3858 0.2969 0.2052 1.8095 0.5997 3.4830 0.0005 0.0025 16.0000 9.6504 0.0582 0.1371 9.8457 
 44    953   1463 -2.7578 0.9251 0.2500 0.3380 1.3333 0.6135 3.6621 0.0009 0.0027 12.0000 7.8121 0.0552 0.1479 8.0152 
 45    952   1463 -2.5625 1.0827 0.1953 0.3380 0.0000 0.6198 3.7671 0.0003 0.0025 14.0000 8.5999 0.0572 0.1428 8.7999 
 46    747   1723 -2.7344 0.9053 0.2031 0.4335 1.1818 0.6325 3.9443 0.0007 0.0026 15.0000 9.6422 0.0585 0.1415 9.8421 
 47    740   1727 -2.6328 1.0373 0.2109 0.4335 1.0800 0.6360 4.0630 0.0008 0.0029 13.0000 8.4044 0.0571 0.1936 8.6551 
