0.000000000000000000e+00 9.407303880236845828e-01 -9.302111581434890919e-01 7.979482097025507414e+01 -4.375386099316979482e+01 2.250700308162333130e+00
1.000000000000000000e+00 1.250955162119596009e+00 -9.616948859085696633e-01 6.825767743638564866e+01 -3.072404655945511820e+01 1.233933511575191266e+00
2.000000000000000000e+00 1.982195730067644490e+00 -1.003277993610938390e+00 5.422729895543834289e+01 -9.719318059975947222e+00 -3.574772596029583305e+00
3.000000000000000000e+00 2.355245465221889045e+00 -8.208382936763237714e-01 5.157617790845805672e+01 -4.647605340686988384e+00 2.685974138082910745e+00
4.000000000000000000e+00 2.691811527227729428e+00 -8.948241569554471475e-01 5.101798717038182929e+01 6.553257761648132451e-01 -4.297403045553704004e+00
5.000000000000000000e+00 2.695657050350566575e+00 -8.147912417154379305e-01 5.080584791318509019e+01 -1.040970755290036992e-01 -9.401818560399705094e-01
6.000000000000000000e+00 2.722257523605156937e+00 -7.862417943151916999e-01 5.079062073776573527e+01 -1.217788188951696299e-01 8.412716088826377447e-02
7.000000000000000000e+00 2.731651683642863926e+00 -7.852619187399257905e-01 5.078998864909397071e+01 -2.353212577167704267e-02 1.763913187886789746e-02
8.000000000000000000e+00 2.733851631008517025e+00 -7.850760634382172309e-01 5.078996429261268020e+01 -1.060789958019225931e-04 -1.817281841476336979e-05
9.000000000000000000e+00 2.733864481005461311e+00 -7.850724230803840520e-01 5.078996429189619022e+01 -7.467316749665275921e-08 -5.646825235183783320e-07
