0.000000000000000000e+00 3.328328404756770165e-01 -1.848481051869074410e+00 2.252167235602406947e+01 -9.236142432819067949e+01 -2.857382829418797954e+01
1.000000000000000000e+00 9.634291233398672993e-01 -1.433186245555828409e+00 -2.620577352042390373e+01 -4.273978927622121660e+01 -1.173509808913450669e+01
2.000000000000000000e+00 1.503642067911010294e+00 -1.135133608034937902e+00 -4.464898810914557714e+01 -2.212972133704158750e+01 2.043654605995489426e+00
3.000000000000000000e+00 2.152576245797902743e+00 -1.282384397614622529e+00 -5.114182610759534953e+01 -3.156734864114639549e+00 -1.542943442790559061e+01
4.000000000000000000e+00 2.442452281596371400e+00 -9.548351386741051883e-01 -5.487298867541436209e+01 -2.734771519657272165e+00 -1.539727918750734448e+00
5.000000000000000000e+00 2.626981338005830668e+00 -8.670566843853888539e-01 -5.529539677823125032e+01 -1.611032147586684005e+00 8.534679352988423506e-01
6.000000000000000000e+00 2.764947155488658215e+00 -8.389233727407628960e-01 -5.540825714852194039e+01 -1.891578707691223826e-01 -1.908494447147097428e-01
7.000000000000000000e+00 2.795990832182160712e+00 -8.267875427607699335e-01 -5.541280929274101652e+01 -1.844573653772840771e-02 -3.298286392044825349e-02
8.000000000000000000e+00 2.800061329302495405e+00 -8.250264692134189337e-01 -5.541287758963692056e+01 -4.371053823888360057e-04 -1.011554302127102862e-03
9.000000000000000000e+00 2.800171071775990672e+00 -8.249769139710736443e-01 -5.541287763884552930e+01 3.370307695149676874e-07 -7.231590502024243770e-06
