# iter                                     point                                    energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +0.00000000 -4.50000000 +0.03125000 +2.25000000 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +2.00000000 +0.00000000 -4.21156830 +0.15596161 +6.26397866 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +1.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +1.00000000 -6.91163016 +0.53994694 +7.16421321 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +0.00000000 +0.00000000 +2.00000000 +1.00000000 +2.00000000 +2.00000000 -4.94140847 +0.01355079 +1.85694870 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +2.00000000 +1.00000000 +2.00000000 +2.00000000 +0.00000000 +3.00000000 -5.11369911 +0.08210660 +3.27781825 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +3.00000000 +1.00000000 +1.00000000 +2.00000000 +2.00000000 +2.00000000 -5.30364701 +0.34495653 +9.82850466 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +1.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 +0.00000000 -3.40634869 +0.03985153 +6.36045355 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +0.00000000 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +1.00000000 -4.50000000 +0.03125000 +2.25000000 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +1.00000000 -4.83395939 +0.05614584 +2.27795976 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +1.00000000 +1.00000000 -3.39881654 +0.05813618 +7.86577549 +2.44550973 +11.48816803 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +0.73061495 +2.42997396 +0.95879132 +3.14159265 +1.68818012 +1.35517879 -6.28468774 +0.42537581 +7.19269647 +2.44550973 +11.48816803 +0.00009158 +0.00948303       40 +0.69352198 +0.00000095 +0.81019092 +1.50371480 
  11 +1.05950420 +1.92265124 +1.04843034 +2.27428586 +1.16738104 +1.26045852 -4.46478358 +0.09101469 +3.03047056 +1.85354604 +7.83551840 +0.00009987 +0.00933535       27 +0.49996591 +0.00000119 +0.80387998 +1.30384803 
  12 +0.84877403 +2.14299419 +0.96073746 +1.70078352 +0.87994320 +0.59585340 -3.05632294 +0.09249792 +5.75453775 +0.67117550 +15.54127080 +0.00049593 +0.00964847       32 +0.56439710 +0.00000095 +0.80140400 +1.36580300 
  13 +1.02365224 +1.96113948 +0.97470155 +1.95395491 +0.94607748 +1.03608500 -5.93530220 +0.44019879 +10.24990384 +0.40422170 +19.02052861 +0.00090367 +0.00514352       42 +0.70078206 +0.00000095 +0.79937100 +1.50015497 
