  0   1443   2652   1524   1360 -1.7656 2.0706 0.0491 0.0469 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1    256   1263   1883    147 -2.0391 3.5496 0.0268 0.1094 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2    665   1678   1663   1245 -1.3672 2.9114 0.0412 0.0000 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1701    584   2357    448 -1.5859 2.6382 0.0061 0.0078 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4   1137   2390    572   1864 -1.1406 6.7045 0.0492 0.0781 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5   2597   2075   1240   2271 -1.7500 3.6850 0.0334 0.0234 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6   1936    850   2463   2847 -1.3047 3.7568 0.0231 0.0391 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7   2188   2836    798    850 -1.5703 2.8297 0.0392 0.0312 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8    938   1055    141   1629 -2.2891 1.4512 0.0160 0.1250 1.3684 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9   2878    364   2946   2550 -0.6016 4.6668 0.0211 0.0000 0.0000 0.0100 0.9116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10   1437   2661   1520   1324 -1.7344 2.4013 0.0506 0.0703 0.0000 0.0100 0.9116 0.0006 0.0098 48.0000 0.4312 0.0888 0.3311 0.8510 
 11    119   1084   1956    100 -2.3047 3.3946 0.0283 0.3516 2.0000 0.1395 0.9800 0.0001 0.0099 46.0000 0.4209 0.0469 0.1991 0.6670 
 12    932    995    112   1620 -2.1016 4.3439 0.0191 0.2500 2.7692 0.1986 0.9503 0.0009 0.0096 24.0000 0.2342 0.0537 0.2370 0.5249 
 13    949   1175    198   1653 -1.3594 13.3501 0.0091 0.1719 1.5000 0.2104 0.9321 0.0004 0.0099 25.0000 0.2480 0.0566 0.2454 0.5500 
 14    125   1093   1952    102 -2.4375 2.5000 0.0283 0.2500 2.0000 0.0425 0.9325 0.0008 0.0017 38.0000 0.3480 0.0465 0.2046 0.5992 
 15    138   1112   1943    106 -2.3438 3.6447 0.0282 0.2422 1.5882 0.0438 0.8888 0.0006 0.0013 32.0000 0.3060 0.0540 0.2110 0.5710 
 16    147   1106   1969    120 -2.2578 2.9488 0.0279 0.2500 3.0000 0.0494 0.8758 0.0010 0.0048 44.0000 0.4068 0.0475 0.2123 0.6666 
 17    112   1102   1913    100 -1.9531 7.9663 0.0284 0.2734 2.4667 0.0541 0.8944 0.0005 0.0015 44.0000 0.4246 0.0461 0.2170 0.6877 
 18    132   1093   1982    100 -1.9531 8.0450 0.0281 0.1953 1.6316 0.0389 0.8867 0.0009 0.0021 43.0000 0.3950 0.0484 0.2112 0.6547 
 19    139   1091   1944    115 -2.1094 5.1061 0.0281 0.2656 3.0714 0.0257 0.8779 0.0010 0.0004 39.0000 0.3600 0.0467 0.2262 0.6329 
 20    122   1124   1955    108 -2.0156 5.5903 0.0283 0.1641 1.3158 0.0272 0.9081 0.0007 0.0009 44.0000 0.4049 0.0472 0.2300 0.6820 
 21    173   1109   1943    100 -2.1484 1.8754 0.0280 0.2109 1.8125 0.0283 0.9406 0.0009 0.0007 46.0000 0.4109 0.0482 0.2222 0.6813 
 22    128   1035   1944    100 -2.3672 2.7381 0.0281 0.3594 2.7692 0.0336 0.9851 0.0005 0.0010 56.0000 0.4949 0.0461 0.2133 0.7543 
 23    141   1001   1943    105 -2.4609 2.7229 0.0279 0.2812 1.2632 0.0477 1.0903 0.0006 0.0020 33.0000 0.3150 0.0456 0.2054 0.5660 
 24    148    981   1942    110 -2.0000 8.3937 0.0277 0.2344 2.3333 0.0625 1.1973 0.0008 0.0020 30.0000 0.2915 0.0457 0.2166 0.5538 
 25    111   1021   1948    100 -2.3750 3.1654 0.0281 0.2578 3.3077 0.0384 1.0902 0.0010 0.0010 44.0000 0.4060 0.0468 0.2331 0.6859 
 26    113   1029   1950    127 -2.5078 4.2834 0.0281 0.2578 1.7727 0.0449 1.1574 0.0006 0.0012 47.0000 0.4217 0.0465 0.2229 0.6912 
 27    102   1027   1953    142 -2.3672 3.5098 0.0280 0.2734 2.4000 0.0490 1.2091 0.0009 0.0013 45.0000 0.4088 0.0463 0.2226 0.6778 
 28    129   1037   1947    163 -1.5469 16.8324 0.0279 0.2266 1.6667 0.0536 1.2669 0.0010 0.0018 43.0000 0.3987 0.0475 0.2395 0.6857 
 29    104   1023   1952    118 -2.2109 4.4355 0.0281 0.3906 3.2857 0.0220 1.0767 0.0008 0.0007 66.0000 0.5830 0.0465 0.2327 0.8622 
 30    190   1157   1965    125 -1.9531 9.2891 0.0274 0.2031 1.2857 0.0212 1.0882 0.0005 0.0019 51.0000 0.4603 0.0488 0.2656 0.7747 
 31    310   1327   1839    140 -2.2500 3.0551 0.0262 0.1016 0.0000 0.0214 1.0914 0.0001 0.0094 36.0000 0.3420 0.0512 0.2539 0.6471 
 32    305   1346   1851    177 -1.9375 4.3740 0.0251 0.1719 0.0000 0.0215 1.1033 0.0007 0.0093 43.0000 0.4086 0.0518 0.2736 0.7341 
 33    942   1044    141   1593 -2.1641 4.3744 0.0173 0.2266 2.2308 0.0209 1.0958 0.0007 0.0058 43.0000 0.4042 0.0523 0.2665 0.7230 
 34    960   1031    144   1651 -2.0000 1.3071 0.0152 0.2734 2.0000 0.0223 1.1298 0.0006 0.0039 44.0000 0.4232 0.0539 0.2684 0.7455 
 35    903   1057    119   1622 -2.0234 3.3459 0.0185 0.2031 2.3077 0.0223 1.1383 0.0008 0.0015 48.0000 0.4478 0.0532 0.2596 0.7606 
 36    916   1032    181   1614 -2.0625 2.0906 0.0170 0.1875 2.1538 0.0221 1.1409 0.0009 0.0016 41.0000 0.3729 0.0525 0.2674 0.6929 
 37    972   1066    100   1605 -2.3281 1.4663 0.0160 0.1953 1.9286 0.0228 1.1568 0.0008 0.0015 55.0000 0.4962 0.0535 0.2781 0.8278 
 38    998   1057    100   1577 -1.8594 3.1769 0.0162 0.2188 1.7647 0.0248 1.2102 0.0007 0.0017 59.0000 0.5412 0.0535 0.2472 0.8419 
 39    315   1308   1826    102 -1.8672 9.2499 0.0272 0.1250 1.1875 0.0216 1.1576 0.0010 0.0024 47.0000 0.4356 0.0511 0.2570 0.7437 
 40    956   1072    104   1624 -1.8906 2.2557 0.0157 0.1875 1.5556 0.0195 1.1080 0.0004 0.0006 55.0000 0.5027 0.0537 0.2783 0.8347 
 41    952   1066    160   1613 -2.0312 2.8494 0.0149 0.2500 2.2143 0.0157 1.0368 0.0004 0.0006 58.0000 0.5229 0.0551 0.2710 0.8491 
 42    324   1306   1874    143 -2.2109 1.8528 0.0255 0.1094 0.0000 0.0164 1.0650 0.0010 0.0044 76.0000 0.6829 0.0514 0.2582 0.9925 
 43    954   1036    100   1596 -1.9531 2.7379 0.0180 0.1875 2.1250 0.0172 1.0932 0.0010 0.0008 64.0000 0.5732 0.0520 0.2855 0.9107 
 44    885    985    144   1644 -2.0156 2.8501 0.0197 0.2734 3.1667 0.0171 1.1026 0.0008 0.0031 46.0000 0.4271 0.0517 0.2585 0.7373 
 45    917    968    156   1571 -1.8203 6.3060 0.0210 0.1875 2.3125 0.0170 1.0964 0.0010 0.0052 41.0000 0.3795 0.0510 0.2634 0.6939 
 46    322   1289   1842    163 -2.0469 3.6513 0.0259 0.0859 0.0000 0.0163 1.0682 0.0008 0.0019 47.0000 0.4337 0.0513 0.2829 0.7679 
 47    300   1333   1882    124 -2.2109 1.6796 0.0259 0.0625 0.0000 0.0166 1.0809 0.0005 0.0014 55.0000 0.5017 0.0521 0.2451 0.7988 
 48    345   1344   1880    126 -2.0625 1.7913 0.0247 0.1016 0.0000 0.0180 1.1260 0.0005 0.0015 63.0000 0.5733 0.0523 0.2689 0.8945 
 49    305   1303   1925    131 -2.0312 4.2825 0.0251 0.1328 0.0000 0.0183 1.1381 0.0005 0.0016 71.0000 0.6429 0.0510 0.2529 0.9469 
 50    255   1339   1859    124 -1.7734 15.6727 0.0271 0.1016 0.0000 0.0184 1.1428 0.0008 0.0018 146.0000 1.2613 0.0502 0.2607 1.5723 
 51    450    985   1096   2208 -1.1953 3.3867 0.0021 0.0078 0.0000 0.0169 1.0968 0.0000 0.5407 200.0000 1.8747 0.0630 0.2974 2.2350 
 52   2144    782    209    423 -1.9453 2.3198 0.0124 0.1875 1.7143 0.0214 1.1965 0.0000 0.2503 200.0000 1.8424 0.0508 0.3100 2.2033 
 53    930    922    100   1700 -2.2578 2.0196 0.0194 0.2578 1.5000 0.0193 1.1280 0.0009 0.0052 146.0000 1.2576 0.0525 0.2995 1.6096 
 54    379   1252   1910    161 -1.9688 3.9833 0.0228 0.1172 0.0000 0.0192 1.1308 0.0001 0.0021 92.0000 0.8133 0.0523 0.2858 1.1514 
 55    903    932    100   1728 -1.8828 4.6712 0.0194 0.2109 1.8571 0.0182 1.0996 0.0003 0.0030 63.0000 0.5707 0.0527 0.2696 0.8929 
 56    952    916    100   1674 -2.1094 3.5627 0.0191 0.2500 1.4375 0.0167 1.0592 0.0009 0.0013 61.0000 0.5592 0.0530 0.2891 0.9013 
 57    952    887    100   1714 -2.2578 1.2795 0.0191 0.3125 2.1111 0.0169 1.0694 0.0010 0.0026 55.0000 0.5033 0.0516 0.2918 0.8467 
 58    923    871    100   1691 -2.1953 2.9143 0.0210 0.2812 2.5625 0.0182 1.1088 0.0005 0.0011 64.0000 0.5804 0.0516 0.2651 0.8971 
 59    949    886    141   1707 -2.2031 3.1238 0.0188 0.2656 1.7647 0.0194 1.1448 0.0007 0.0015 45.0000 0.4123 0.0519 0.2639 0.7281 
 60    974    841    107   1719 -2.0312 13.0069 0.0194 0.3203 2.8667 0.0207 1.1840 0.0009 0.0013 46.0000 0.4232 0.0522 0.3119 0.7873 
 61    981    920    114   1728 -2.2188 3.6998 0.0167 0.3125 1.9444 0.0204 1.1758 0.0005 0.0013 78.0000 0.6895 0.0536 0.2979 1.0411 
 62    997    909    173   1749 -2.1094 2.2557 0.0155 0.2734 1.6190 0.0221 1.2303 0.0009 0.0034 59.0000 0.5306 0.0549 0.2908 0.8762 
 63   1040    921    100   1764 -2.2109 1.9788 0.0143 0.2422 1.7059 0.0225 1.2406 0.0010 0.0043 66.0000 0.5919 0.0545 0.3253 0.9717 
 64    998    902    100   1803 -2.1641 1.3351 0.0159 0.2500 2.5385 0.0234 1.2684 0.0010 0.0026 63.0000 0.5760 0.0544 0.3043 0.9348 
 65   1072    940    106   1825 -1.9844 5.1494 0.0119 0.2344 2.1333 0.0246 1.3036 0.0010 0.0067 49.0000 0.4506 0.0557 0.3408 0.8471 
 66   2861   2798   2894   2214 -1.2422 8.7362 0.0149 0.0625 0.0000 0.0231 1.2555 0.0000 0.5104 200.0000 1.8827 0.1337 0.5474 2.5639 
 67   2996    162    133   2621 -2.9453 7.7371 0.0143 0.6953 8.9000 0.0339 1.5009 0.0000 0.0095 94.0000 0.8703 0.0783 0.4171 1.3657 
 68   2995    161    132   2620 -2.9297 4.2549 0.0141 0.6094 8.5556 0.0612 2.0901 0.0010 0.0024 42.0000 0.3964 0.0788 0.4112 0.8864 
 69   2999    165    136   2624 -2.8750 7.1654 0.0148 0.6953 12.8333 0.0749 2.1588 0.0005 0.0027 41.0000 0.3833 0.0794 0.4247 0.8873 
 70   2981    147    118   2606 -3.3906 1.1375 0.0122 0.6172 11.7143 0.0858 2.1837 0.0009 0.0034 41.0000 0.3849 0.0765 0.3618 0.8233 
