 27   1663   1438   3000   3000    833    100   2374   1295   1034    980 -1.9766 1.6451 0.1172 0.1019 0.0000 0.8787 3.4233 0.0000 0.0094 131.0000 6.9542 0.4145 0.0119 7.3805 
 28   1359   1096   2984   2891   2024    812   2827   1218    683   1651 -2.1875 1.6811 0.2734 0.0087 1.6667 0.9679 3.7450 0.0000 0.0093 56.0000 3.0419 0.4482 0.0112 3.5013 
 29    100   2239   3000   3000   1291    244   2166   2468    244   1519 -1.6875 0.9882 0.0312 0.0429 0.0000 0.9032 3.2047 0.0000 0.0095 104.0000 5.6440 0.3949 0.0159 6.0548 
 30   2351    857   2392   1777   1693    893   3000    588    914   1213 -2.5000 1.0236 0.2422 0.0469 1.6316 0.9038 2.8913 0.0000 0.0100 101.0000 5.3479 0.4064 0.0118 5.7660 
 31   2186    896   2485   1733   1363   1021   3000    850    615   1188 -2.4531 1.4466 0.2734 0.0003 0.0000 0.9614 3.2548 0.0001 0.0092 92.0000 5.1358 0.3247 0.0116 5.4721 
 32   2067   1083   2038   1732   1649    690   3000    580    858   1178 -2.0703 1.7037 0.2188 0.0063 2.5455 1.0195 3.5417 0.0001 0.0093 77.0000 3.9114 0.2997 0.0120 4.2231 
 33    100   3000   2292    100   2231   3000    819   2305   2087    100 -1.4844 1.1494 0.0000 0.0259 0.0000 0.8612 3.0223 0.0000 0.0099 146.0000 6.5297 0.2675 0.0100 6.8072 
 34   2479    661   2858   1596   1490    888   2860    792    942   1291 -2.3828 1.0885 0.1953 0.0102 0.0000 0.8292 2.3872 0.0001 0.0084 58.0000 2.7649 0.3065 0.0112 3.0826 
 35   2058    815   3000   2406   1122   1078   3000    922    719   1458 -1.9062 0.7628 0.0625 0.0243 0.0000 0.8084 3.1836 0.0000 0.0096 117.0000 5.2447 0.2999 0.0098 5.5545 
 36   2501    760   2573   1337   1716    727   2680    869    750   1064 -2.4609 1.1481 0.2812 0.0189 1.0909 0.9464 3.4634 0.0001 0.0090 58.0000 2.8112 0.2847 0.0160 3.1119 
 37   2350    883   2684   1517   1788    610   2832   1085   1041   1074 -2.3281 0.8521 0.1719 0.0153 0.0000 0.8541 3.0910 0.0001 0.0098 87.0000 4.0936 0.3056 0.0151 4.4143 
 38   1448   1165   3000   3000   2020    204   2196   1148    757   1076 -2.3125 1.4291 0.2031 0.0392 0.0000 0.7369 3.2236 0.0001 0.0094 88.0000 4.1048 0.2887 0.0195 4.4131 
 39   2582    651   2503   1143   1451    800   2828    501    688   1235 -2.6250 1.3071 0.3516 0.0701 3.7500 0.8843 2.6130 0.0001 0.0086 61.0000 2.9121 0.3773 0.0164 3.3059 
 40   2661    584   2512   1030   1442    819   2830    387    581   1232 -2.6719 1.6395 0.4141 0.0829 5.8889 0.9398 2.9273 0.0001 0.0089 50.0000 2.3971 0.3285 0.0150 2.7407 
 41   2754    497   2529    893   1441    832   2832    255    446   1219 -2.5391 1.1953 0.2578 0.0765 1.9412 1.0305 3.5181 0.0001 0.0097 49.0000 2.3274 0.2725 0.0155 2.6154 
 42   2491    518   2503   1050   1511    833   2680    345    662   1426 -2.6719 1.5923 0.3672 0.1462 2.6111 0.9722 3.4354 0.0001 0.0090 67.0000 3.1840 0.2890 0.0163 3.4893 
 43   2518    392   2585    968   1630    758   2594    232    545   1434 -2.7969 1.6592 0.4297 0.1603 4.5833 1.0758 2.3894 0.0001 0.0093 52.0000 2.4985 0.2731 0.0154 2.7870 
 44   2477    191   2674    881   1812    688   2391    100    447   1609 -2.3672 1.6515 0.2188 0.1599 1.6471 1.0733 3.3162 0.0001 0.0098 68.0000 3.6230 0.2744 0.0171 3.9144 
 45   2165    551   2551    670   1168    877   2706    381    405   1340 -1.8594 0.9250 0.0234 0.0073 0.0000 0.9599 2.9215 0.0001 0.0093 62.0000 3.1169 0.2766 0.0182 3.4117 
 46   2812    481   2507   1231   1731    743   2714    194    747   1361 -3.0391 1.2819 0.5234 0.0646 5.5833 0.8081 3.2079 0.0002 0.0098 60.0000 3.4695 0.3599 0.0182 3.8476 
 47   2998    457   2488   1317   1827    703   2714    100    837   1361 -3.3047 0.9694 0.6250 0.0390 6.6667 0.7405 2.8358 0.0004 0.0100 69.0000 3.3566 0.2412 0.0155 3.6133 
 48   3000    344   2458   1442   2025    631   2695    100   1020   1335 -2.8906 1.3738 0.4453 0.0574 7.1250 0.9562 3.7419 0.0007 0.0097 75.0000 3.8659 0.2577 0.0172 4.1409 
 49   3000    775   2610   1439   1950    567   2802    100    624   1583 -2.6875 1.3661 0.3594 0.1533 4.6000 0.8674 2.3072 0.0004 0.0094 101.0000 4.7962 0.2621 0.0198 5.0781 
 50   3000    151   2323   1517   1620    842   2461    100    866   1042 -3.1641 1.4926 0.6406 0.1233 10.2500 0.9703 2.8645 0.0002 0.0092 99.0000 5.1497 0.3299 0.0189 5.4984 
 51   3000    352   2416   1343   1507    698   2463    100   1039   1173 -3.0156 1.3856 0.5312 0.1440 8.5000 0.8718 3.0224 0.0004 0.0094 89.0000 4.3615 0.3274 0.0212 4.7101 
 52   3000    100   2285   1457   1824   1082   2729    100    754   1142 -3.1172 1.2539 0.5625 0.0401 4.5000 0.8863 2.9984 0.0004 0.0100 107.0000 6.2250 0.4104 0.0186 6.6541 
 53   3000    100   2431   1612   2028    937   2461    100    692    629 -2.5781 1.5057 0.3359 0.0246 2.2632 1.0868 3.5432 0.0002 0.0096 119.0000 6.2138 0.2355 0.0223 6.4716 
 54   3000    100   2190   1457   1583    911   2717    100    923   1525 -3.0312 1.1959 0.4609 0.1121 5.9000 1.0112 3.2946 0.0008 0.0098 93.0000 5.2704 0.3184 0.0185 5.6074 
 55   3000    100   2473   1256   1644    878   2944    100   1063   1238 -3.1562 1.1093 0.5391 0.0512 5.7500 0.8155 2.3389 0.0006 0.0094 132.0000 6.7753 0.2530 0.0190 7.0473 
 56   3000    229   2458   1235   1751   1158   2710    100   1129   1363 -2.8125 1.3031 0.3906 0.0364 3.8462 0.9507 2.9519 0.0004 0.0094 128.0000 6.2981 0.3025 0.0204 6.6210 
 57   3000    100   2279   1411   1576    591   2880    100    799   1211 -3.1875 1.7126 0.6797 0.1323 21.7500 0.9655 3.7740 0.0007 0.0095 111.0000 5.4734 0.2618 0.0180 5.7532 
 58   3000    100   2077   1282   1644    488   2923    100    931   1190 -3.0312 1.6998 0.6016 0.1242 12.8333 1.0750 3.4074 0.0005 0.0096 123.0000 6.6052 0.2484 0.0180 6.8715 
 59   3000    100   2485   1561   1507    680   2819    100    764   1282 -3.1797 1.3454 0.6172 0.1190 8.7778 0.9426 3.2904 0.0008 0.0095 110.0000 5.2729 0.2407 0.0184 5.5319 
 60   3000    100   2265   1728   1429    581   2640    100    679   1383 -2.7422 1.9251 0.5156 0.1590 6.6000 1.0503 3.3886 0.0004 0.0090 139.0000 7.6154 0.3287 0.0211 7.9652 
 61    100   3000    100   3000   3000   3000    100    100   3000   3000 -2.1328 1.3602 0.1406 0.1998 0.0000 0.9863 3.3621 0.0010 0.0062 174.0000 8.7240 0.4259 0.0217 9.1717 
 62   3000    100   2627   1274   1623    540   3000    100   1067   1088 -3.4062 0.8100 0.6484 0.0769 6.9167 1.0600 3.0782 0.0009 0.0099 177.0000 9.6700 0.2755 0.0214 9.9670 
 63   3000   3000    100   3000   3000   3000    100    100    100   3000 -2.2422 1.1614 0.1484 0.1024 1.1875 0.7786 2.5322 0.0010 0.0045 221.0000 11.5754 0.3189 0.0201 11.9144 
 64   3000    100   2759   1216   1590    397   3000    100   1196   1003 -3.1875 1.3189 0.5938 0.0819 9.5000 0.9364 2.6962 0.0007 0.0095 137.0000 7.1067 0.2777 0.0193 7.4037 
 65   3000    100   2662   1267   1686    612   3000    100    867   1073 -3.1719 1.6080 0.6484 0.0674 10.3750 0.8460 3.3019 0.0010 0.0086 179.0000 9.0245 0.2446 0.0219 9.2911 
 66    100   3000    100   3000    100    100    100    100   3000   3000 -2.2812 1.3061 0.1797 0.3110 1.2105 0.9475 3.7299 0.0009 0.0058 231.0000 12.4978 0.2559 0.0233 12.7769 
 67   3000    100   2806   1191   1656    100   3000    100   1725   1015 -2.6406 1.6809 0.3359 0.0461 3.0714 1.0833 3.1620 0.0002 0.0100 161.0000 8.9945 0.3002 0.0188 9.3135 
 68    100   3000    100   3000    100    100    100    100    100   3000 -1.7812 0.7707 0.0000 0.2477 0.0000 1.1901 3.5102 0.0010 0.0033 245.0000 13.4645 0.1900 0.0190 13.6735 
 69    100    100   3000   3000   3000    100    100    100   3000   3000 -1.3750 1.4016 0.0078 0.1057 0.0000 0.9388 2.9763 0.0010 0.0069 230.0000 12.9938 0.3898 0.0194 13.4030 
 70    100   3000    100   3000    100   3000   3000    100   3000   3000 -1.9922 1.5511 0.1172 0.1908 0.0000 0.9415 3.0138 0.0010 0.0061 183.0000 10.8866 0.3640 0.0197 11.2704 
 71   3000   3000   3000   3000   3000   3000    100    100    100    100 -2.0312 0.8337 0.0703 0.0538 0.0000 0.9730 2.7090 0.0010 0.0046 207.0000 10.4814 0.3497 0.0205 10.8516 
 72    100   3000    100    100    100    100   3000   3000   3000    100 -1.9688 0.5030 0.0000 0.0492 0.0000 0.9188 3.2609 0.0010 0.0068 218.0000 12.1705 0.2470 0.0223 12.4398 
 73    100   3000    100    100    100   3000    100    100   3000   3000 -2.3125 1.7598 0.2812 0.3507 2.7692 1.0527 3.4518 0.0010 0.0036 317.0000 17.1913 0.2482 0.0234 17.4629 
 74   3000   3000    100   3000    100   3000    100    100   3000   3000 -1.9219 1.0017 0.0000 0.0328 0.0000 1.1146 3.0295 0.0009 0.0026 315.0000 19.8756 0.5984 0.0409 20.5149 
 75   3000    100    100   3000   3000   3000   3000    100    100   3000 -2.2734 0.5939 0.0703 0.1040 0.0000 0.9887 2.8638 0.0009 0.0037 245.0000 17.9279 0.5509 0.0279 18.5067 
 76    100   3000    100   3000   3000   3000   3000    100    100    100 -1.7812 0.8652 0.0234 0.2978 0.0000 1.0830 3.0428 0.0010 0.0058 211.0000 17.9380 0.4706 0.0255 18.4341 
 77    100   3000    100    100    100   3000    100   3000   3000   3000 -2.1328 0.7932 0.0469 0.1581 0.0000 0.8370 3.1848 0.0010 0.0063 181.0000 13.6336 0.4535 0.0419 14.1289 
 78   3000   3000    100    100   3000   3000    100    100    100   3000 -2.0547 0.5875 0.0156 0.0077 0.0000 1.0262 3.4613 0.0010 0.0034 225.0000 18.7444 0.4634 0.0255 19.2333 
 79    100   3000   1153    100    100   3000   3000   3000   1172    100 -2.1250 0.9764 0.0469 0.0454 0.0000 0.9833 3.7454 0.0000 0.0099 286.0000 23.0261 0.4339 0.0466 23.5065 
 80    100   3000   3000   3000    100   3000    100    100   3000   3000 -2.6641 1.3115 0.3516 0.0498 2.2500 1.0506 3.0701 0.0009 0.0029 260.0000 21.1222 0.6040 0.0455 21.7717 
 81    100   3000   3000   3000    100   3000    100   2409   3000   3000 -1.5312 0.6604 0.0000 0.0129 0.0000 1.1981 3.2240 0.0007 0.0100 228.0000 16.9779 0.6049 0.0241 17.6068 
 82    100   3000   3000   3000    100   3000    100    100   3000   1164 -1.6797 0.9596 0.0312 0.0096 0.0000 0.9328 3.4106 0.0009 0.0100 197.0000 16.5130 0.4867 0.0339 17.0336 
 83   3000    100   3000   3000   3000   3000    100    100    100   3000 -2.0859 1.0555 0.0469 0.0037 0.0000 0.9851 3.3139 0.0005 0.0099 249.0000 20.0562 0.5595 0.0433 20.6590 
 84    100   3000   3000   3000    100   3000    100    100    761   3000 -1.4844 0.7714 0.0078 0.0091 0.0000 1.1029 3.6114 0.0006 0.0095 222.0000 18.6252 0.4814 0.0444 19.1510 
 85    100   3000    100    100   3000   3000   3000   3000   3000   3000 -2.2578 0.9330 0.0234 0.0746 0.0000 0.8969 3.1258 0.0010 0.0062 250.0000 20.5034 0.6875 0.0454 21.2363 
 86   3000    100   3000   3000   3000    100   3000   3000    100    100 -1.6641 0.7445 0.0156 0.0260 0.0000 1.1216 2.9357 0.0010 0.0028 244.0000 20.3256 0.5488 0.0369 20.9113 
 87    100   3000    100    100    100    100    100    100   3000   3000 -2.1875 1.0354 0.0938 0.0863 0.0000 1.0241 2.9560 0.0010 0.0023 261.0000 22.0942 0.2917 0.0292 22.4151 
 88    100   3000    100    100   3000   3000   3000    100   3000   3000 -1.4453 0.4064 0.0156 0.0586 0.0000 0.9253 3.2171 0.0010 0.0036 272.0000 22.8118 0.5333 0.0452 23.3903 
 89   3000   3000    100    100   3000   3000    100   3000   3000   3000 -1.7344 0.7005 0.0391 0.0409 0.0000 0.8765 3.2298 0.0010 0.0056 216.0000 17.0565 0.6480 0.0457 17.7502 
 90   3000    100    100   3000   3000   3000    100    100    100   3000 -1.7812 0.7864 0.0625 0.0579 0.0000 1.1679 3.6745 0.0009 0.0023 283.0000 23.5484 0.4652 0.0414 24.0550 
 91    100   3000   3000   3000    100    100   3000    100   3000   3000 -1.4531 0.4702 0.0078 0.0601 0.0000 0.9035 2.6459 0.0009 0.0037 281.0000 22.3862 0.5985 0.0251 23.0098 
 92    100   3000    100    100    100   3000   3000   3000   3000   3000 -2.1484 1.5447 0.1484 0.2260 0.0000 0.9246 3.9212 0.0010 0.0053 224.0000 18.7017 0.5319 0.0434 19.2771 
 93   3000   3000   3000   3000   3000   3000    100    100   3000   3000 -2.0469 1.4938 0.1250 0.0752 0.0000 0.9719 3.2384 0.0010 0.0049 303.0000 25.4258 0.7682 0.0463 26.2403 
 94    100   3000    100    100    100    100    100   3000   3000   3000 -2.2266 1.6884 0.2266 0.3838 1.4500 0.8707 2.8352 0.0010 0.0027 279.0000 23.8564 0.3804 0.0436 24.2804 
 95    100   3000    100    100   3000    100    100   3000   3000   3000 -2.1562 1.1407 0.1172 0.0818 0.0000 1.0248 3.5712 0.0008 0.0029 332.0000 27.8546 0.4555 0.0453 28.3555 
 96    100   3000    100    100   3000   3000   3000   3000    100   3000 -2.1875 0.8622 0.0469 0.0478 0.0000 1.0450 4.2315 0.0009 0.0071 195.0000 16.5469 0.6680 0.0576 17.2725 
 97    100   3000    100    100    100    100    100   3000    100    100 -1.4453 0.9734 0.0078 0.0080 0.0000 1.0042 2.7952 0.0010 0.0030 287.0000 23.5097 0.2365 0.0961 23.8423 
 98   3000   3000    100   3000   3000   3000   3000   3000    100   3000 -1.8516 1.2770 0.0938 0.0103 0.0000 0.8756 3.3909 0.0009 0.0051 204.0000 17.2234 0.6955 0.0451 17.9640 
 99    100   2135   1160   3000    100   3000    100    100   3000   3000 -1.7266 1.2868 0.0078 0.0796 0.0000 0.9084 3.2516 0.0001 0.0096 277.0000 22.8513 0.4924 0.0418 23.3856 
100    100    100   3000   3000    986    100   3000   1795    992    100 -2.1641 1.2091 0.0859 0.0455 0.0000 0.8191 3.3018 0.0000 0.0100 266.0000 22.7626 0.3864 0.0442 23.1933 
101   3000   3000    100   3000   3000    100    100    100   3000   3000 -1.9453 0.9025 0.0312 0.0519 0.0000 0.8006 2.8907 0.0010 0.0047 244.0000 20.2791 0.5989 0.0450 20.9230 
102    100   3000    100    100   2622   3000   3000   3000   3000    100 -1.6797 1.7312 0.0625 0.0111 0.0000 1.0266 3.7569 0.0001 0.0096 328.0000 27.3754 0.6133 0.0404 28.0292 
103    100    100    100   3000   3000   3000   3000   3000   3000   3000 -2.1406 1.1139 0.0547 0.0676 0.0000 1.1287 2.5194 0.0009 0.0026 277.0000 23.3993 0.6082 0.0359 24.0434 
104    100   3000    100   3000   3000    100   3000   3000   3000   3000 -2.1250 1.1181 0.0391 0.0796 0.0000 1.0396 3.8252 0.0010 0.0047 234.0000 19.3344 0.6074 0.0464 19.9882 
105    100   3000    100    100    100   3000   3000   3000    100   3000 -1.7812 1.2274 0.1094 0.1009 0.0000 0.8956 3.3531 0.0010 0.0025 250.0000 21.2732 0.4716 0.0473 21.7922 
106   3000   3000    100   3000   3000    100    100    100    100    100 -1.8438 1.4085 0.0547 0.0339 0.0000 0.8087 2.4521 0.0010 0.0031 239.0000 20.3447 0.4010 0.0421 20.7877 
107   3000    100   3000   3000   3000   3000   3000    100    100   3000 -1.9219 0.6710 0.0156 0.0167 0.0000 0.7517 2.8416 0.0010 0.0058 206.0000 17.0780 0.6687 0.0527 17.7994 
108    100   3000   3000    100    100   3000    100    100   3000   3000 -2.4844 1.2596 0.1953 0.0619 1.1364 0.8684 3.1488 0.0002 0.0100 383.0000 32.6725 0.5405 0.0504 33.2634 
109   3000    100    100   3000   3000    100   3000    100    100   3000 -1.3359 1.4847 0.0078 0.0400 0.0000 1.1125 3.4264 0.0010 0.0020 272.0000 23.2927 0.4699 0.0507 23.8132 
110    100   3000   3000   1558   1753   3000    100    100   3000   3000 -2.0391 0.4473 0.0156 0.1492 0.0000 1.0230 3.4261 0.0004 0.0098 358.0000 30.3093 0.5502 0.0509 30.9105 
111   3000    100   2536   1383   1303    759   3000    100   1039    783 -3.1484 1.3557 0.6016 0.0700 11.0000 1.1902 3.2671 0.0010 0.0085 256.0000 21.2385 0.4190 0.0352 21.6926 
112   3000   3000   3000   3000   3000    100    100    100    100   3000 -1.9531 0.6750 0.0312 0.0108 0.0000 0.9345 3.5360 0.0010 0.0070 239.0000 19.3798 0.5137 0.0330 19.9265 
113    100   3000   3000    100    100    656    100    100   3000   3000 -1.8984 0.9896 0.0000 0.0139 0.0000 0.9776 2.9857 0.0006 0.0097 250.0000 20.7592 0.4863 0.0322 21.2777 
114    100    100   3000   3000   3000   3000   3000   3000   3000    100 -1.9688 0.6919 0.0156 0.0384 0.0000 0.9902 2.7387 0.0010 0.0032 216.0000 18.5841 0.6153 0.0353 19.2347 
115   2561   3000   3000    100    100   3000    100    100   3000   3000 -2.1953 0.7253 0.0703 0.0272 0.0000 0.9296 2.6688 0.0004 0.0096 385.0000 32.2422 0.5310 0.0384 32.8115 
116   3000   3000   3000    100    100   3000   3000   3000    100    100 -2.2344 1.0312 0.1406 0.0253 1.0000 0.6963 2.3925 0.0010 0.0047 209.0000 17.0718 0.7388 0.0469 17.8575 
117   3000    100   2419    952   1733    590   3000    100    945    779 -2.9531 1.5726 0.5156 0.0389 8.2500 1.1345 2.7075 0.0010 0.0091 217.0000 17.9043 0.4013 0.0583 18.3640 
118   3000    100   2851   1449   1501    720   3000    100    962   1170 -3.0234 1.3931 0.5000 0.0669 5.8182 1.0677 3.4622 0.0009 0.0083 233.0000 19.1269 0.4625 0.0407 19.6301 
119   3000    100   3000   3000    100   3000   3000    100    100    100 -2.3594 1.3344 0.1797 0.0456 1.0952 1.0144 2.4851 0.0010 0.0025 281.0000 23.2355 0.5095 0.0370 23.7820 
120   3000    100    326   3000    100   3000   3000    100    100    100 -1.4453 0.8631 0.0312 0.0336 0.0000 1.0818 3.5918 0.0006 0.0097 250.0000 20.4142 0.4104 0.0987 20.9233 
121   3000    100   3000   3000    100   3000    100    100    100    100 -1.6094 1.0588 0.0625 0.0173 0.0000 0.8848 3.1325 0.0010 0.0052 211.0000 17.5054 0.3726 0.0495 17.9275 
122    100   3000    100    100   3000   3000    100   3000    100   3000 -1.7891 0.5142 0.0000 0.0338 0.0000 0.9451 3.3354 0.0010 0.0037 244.0000 20.1594 0.5165 0.0577 20.7336 
123   3000   3000   3000    100   3000   3000   3000   3000    100    100 -2.2812 0.9911 0.1641 0.1147 0.0000 1.0747 4.2702 0.0010 0.0056 275.0000 22.5830 0.6118 0.0411 23.2359 
124   3000   3000   3000   3000   3000   3000   3000   3000    100    100 -2.0938 1.2037 0.0781 0.0813 0.0000 0.9506 2.6288 0.0010 0.0029 227.0000 18.8545 0.8205 0.0548 19.7298 
125   1740   3000   3000    100    100   3000   3000   3000   3000    100 -2.1250 1.2598 0.1484 0.2902 1.2667 0.9662 3.0229 0.0002 0.0099 337.0000 29.0099 0.5622 0.0571 29.6291 
126    100   3000    100    100   3000    100   3000   3000   3000   3000 -1.9141 0.7721 0.0391 0.0442 0.0000 0.8274 2.8668 0.0007 0.0018 323.0000 26.5046 0.5316 0.0580 27.0943 
127   3000   3000    100    100    100    100    100    100   3000   3000 -2.0781 1.1435 0.0312 0.0336 0.0000 1.0701 3.2650 0.0010 0.0019 260.0000 21.9463 0.3698 0.0620 22.3781 
128    100   3000    100   3000   3000   3000   3000   3000   3000   3000 -2.0547 1.0757 0.0781 0.0115 0.0000 1.1068 3.3448 0.0010 0.0018 271.0000 22.4830 0.6863 0.0620 23.2313 
129   3000   3000   3000    100   3000   3000   3000    100    100    100 -2.2891 0.9158 0.0391 0.0928 0.0000 0.9347 3.1567 0.0010 0.0025 292.0000 24.8765 0.5204 0.0577 25.4546 
130   3000   3000   3000    100   3000   3000    100   3000    100    100 -1.7188 0.5974 0.0156 0.0595 0.0000 0.9283 2.8051 0.0010 0.0029 238.0000 20.3609 0.5597 0.0414 20.9620 
131    100    100    100   3000   3000   3000   3000   3000    100   3000 -2.1250 0.6929 0.0469 0.0481 0.0000 1.1061 3.6946 0.0009 0.0022 246.0000 20.3541 0.5215 0.0503 20.9259 
132   3000    100   3000    100   3000   3000   3000    100    100    100 -1.8828 0.9704 0.1016 0.0191 0.0000 1.2169 3.3031 0.0010 0.0051 260.0000 21.8532 0.4507 0.0589 22.3628 
133    100   3000    100   3000    100    100    100   3000   3000   3000 -2.1641 0.9571 0.0391 0.1526 0.0000 0.8685 3.0192 0.0009 0.0040 261.0000 22.1986 0.4450 0.0487 22.6924 
134    555   3000   3000    100   1881   3000   3000   3000    100    100 -2.0391 0.9985 0.0703 0.0419 0.0000 1.1544 4.1226 0.0002 0.0099 277.0000 23.2464 0.5143 0.0413 23.8020 
135    100    100    100   3000    100    100   3000   3000   3000   3000 -1.7891 0.7189 0.0000 0.0085 0.0000 1.1072 3.3508 0.0009 0.0024 250.0000 21.4227 0.5108 0.0469 21.9805 
136    100   3000    100   3000   3000    100    100   3000   3000   3000 -2.6875 1.3504 0.3438 0.0949 2.2000 0.8647 3.0576 0.0010 0.0025 285.0000 24.5194 0.5273 0.0391 25.0859 
137    100   3000    100   3000   3000    100    100   1272   3000   3000 -1.8125 1.2244 0.0938 0.0112 0.0000 1.0694 3.6095 0.0010 0.0080 228.0000 19.7290 0.4765 0.0504 20.2559 
