0.000000000000000000e+00 8.667382640762488766e-01 -1.041981208981498597e+00 -4.209022073369982309e+01 -4.531680699458134143e+01 -2.658740662455797121e+01
1.000000000000000000e+00 1.066191984794886638e+00 -8.260229414615644083e-01 -5.225671944324705009e+01 -3.587354011050520342e+01 6.443293172826379589e+00
2.000000000000000000e+00 1.561207430221918546e+00 -7.930516249761080383e-01 -6.426278896909420268e+01 -1.448910052000965720e+01 -1.767454633089825089e+00
3.000000000000000000e+00 1.930834553194228365e+00 -7.110048925343068760e-01 -6.791960170221696558e+01 -5.059394802791619128e+00 -2.323041667135372634e+00
4.000000000000000000e+00 2.153829651083031482e+00 -6.352460575672226328e-01 -6.876537140218397326e+01 -1.616028658307719468e+00 -9.947009645907838316e-01
5.000000000000000000e+00 2.264173070943222399e+00 -5.932605498217444762e-01 -6.889836084669212823e+01 -3.861624102451557405e-01 -1.997754358095671368e-01
6.000000000000000000e+00 2.297792034760749225e+00 -5.811193808291875706e-01 -6.890685418873445656e+01 -2.723999122661524552e-02 -6.486378133269576907e-02
7.000000000000000000e+00 2.301685021837267087e+00 -5.788510662601555889e-01 -6.890696671318568178e+01 -1.609588987959398310e-02 3.990184751713754530e-02
8.000000000000000000e+00 2.301901864834120737e+00 -5.791399527149374560e-01 -6.890697469416548415e+01 -1.328412256903277466e-03 2.278514542431997469e-03
9.000000000000000000e+00 2.301950591209148911e+00 -5.791459788485197047e-01 -6.890697473379668736e+01 -1.793580655373716581e-05 -1.222549273238726641e-05
