0.000000000000000000e+00 8.575322276519856679e-01 -1.055887542578402005e+00 -7.325320208059065408e+01 -4.588443037718262474e+01 -2.780158410262527724e+01
1.000000000000000000e+00 1.060313174828994454e+00 -8.565222163907051378e-01 -8.373077408322845372e+01 -3.646142915101496129e+01 5.346858170236760799e+00
2.000000000000000000e+00 1.578110679816703055e+00 -8.128248842761964799e-01 -9.613429047293644203e+01 -1.333621376095075561e+01 -3.815703359133405748e+00
3.000000000000000000e+00 1.922511304739668248e+00 -7.154564398058360641e-01 -9.946783206120969112e+01 -5.011418600158549452e+00 -2.117437051566740891e+00
4.000000000000000000e+00 2.139845628699696078e+00 -6.431217766871519803e-01 -1.002721851811801059e+02 -1.568842555834180530e+00 -9.717265993673340763e-01
5.000000000000000000e+00 2.245691008900768448e+00 -6.022108448648519907e-01 -1.003955218829003400e+02 -4.262741004037025050e-01 -1.033792227219717391e-02
6.000000000000000000e+00 2.278444527079454218e+00 -5.937658300873130957e-01 -1.004026532201916950e+02 6.319611045915962677e-02 -2.815958878440109059e-01
7.000000000000000000e+00 2.281218562924255178e+00 -5.898963716318063044e-01 -1.004029686859844048e+02 -2.514308830799905081e-02 9.139309754587600365e-02
8.000000000000000000e+00 2.280825684106921880e+00 -5.907505538684779678e-01 -1.004030027389730719e+02 -6.153204168413139996e-06 -8.009360042605245811e-05
9.000000000000000000e+00 2.280828336978867110e+00 -5.907490505092694022e-01 -1.004030027390440694e+02 -7.888121444921125658e-07 3.564017702212263217e-07
