0.000000000000000000e+00 8.477305339418998997e-01 -1.070693656335227617e+00 -1.646277403691662755e+01 -4.567206385792094636e+01 -3.377849770209959956e+01
1.000000000000000000e+00 1.043799341498264477e+00 -7.653472478522098665e-01 -2.774098650359472629e+01 -3.714326020503784775e+01 1.331418665948080182e+01
2.000000000000000000e+00 1.393947315390602792e+00 -7.604451628859446588e-01 -3.767202466276420125e+01 -2.063481796407657498e+01 3.587767625076299094e+00
3.000000000000000000e+00 1.866888063262740705e+00 -6.987716057935480229e-01 -4.374842784562859777e+01 -6.305152929821417729e+00 -2.046760034869997469e+00
4.000000000000000000e+00 2.107846585038875453e+00 -6.376022920446059450e-01 -4.484216484740487374e+01 -1.820331952682181509e+00 -2.570216913711719009e+00
5.000000000000000000e+00 2.247159428416528826e+00 -5.822963780766029496e-01 -4.509044455478404245e+01 -2.830292872281461314e-01 -1.307447757005305800e+00
6.000000000000000000e+00 2.297700886795619901e+00 -5.553384110827186415e-01 -4.511890083893605663e+01 -2.544440897213462449e-02 -2.469863232254262964e-01
7.000000000000000000e+00 2.306784686459048661e+00 -5.500535444411142061e-01 -4.511970434230558169e+01 1.117837025844892196e-03 -1.592142651344911897e-02
8.000000000000000000e+00 2.307177716996160477e+00 -5.497785193924750180e-01 -4.511970635247341477e+01 7.059890992309192370e-04 -1.304090968798025897e-03
9.000000000000000000e+00 2.307163369304530587e+00 -5.497733697986944001e-01 -4.511970636331149365e+01 2.228037737381782790e-04 -3.182791737976133246e-04
