# iter                                                   point                                                  energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +2.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +0.00000000 +1.00000000 +1.00000000 +0.00000000 +0.00000000 -4.84838086 +0.10708170 +4.14216726 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +1.00000000 +2.00000000 +2.00000000 +1.00000000 +1.00000000 +3.00000000 +0.00000000 +2.00000000 +1.00000000 +1.00000000 -4.85215112 +0.18898731 +5.65202590 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 -5.13523398 +0.15570665 +3.78672253 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +0.00000000 +2.00000000 +2.00000000 +2.00000000 +0.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +0.00000000 -4.27052063 +0.14215203 +4.96771371 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +1.00000000 +0.00000000 +0.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 -5.09313568 +0.06709435 +2.61506232 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 +2.00000000 +2.00000000 +3.00000000 +2.00000000 -4.99876513 +0.13333175 +3.70844732 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +0.00000000 +0.00000000 +2.00000000 +2.00000000 +2.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +1.00000000 -2.04148162 +0.03556948 +6.08369738 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +2.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +0.00000000 +2.00000000 -4.86005766 +0.36731946 +13.05993778 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +2.00000000 +3.00000000 +1.00000000 +0.00000000 +1.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +2.00000000 -4.68462141 +0.10749718 +4.17256493 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +2.00000000 +1.00000000 +1.00000000 +2.00000000 -5.46784886 +0.31308834 +8.93222575 +3.54284232 +10.92343627 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +1.85768968 +2.12036620 +0.12709769 +0.01000000 +0.01000000 +1.56483331 +2.36750369 +1.30454410 +0.01000000 +1.78640278 -4.20748743 +0.26370600 +12.53730743 +3.54284232 +10.92343627 +0.00001998 +0.00971565      100 +2.56163883 +0.00000000 +0.02900720 +2.59064603 
