 30    806   1110   1976    525   2179   1371 -1.9609 1.3292 0.0391 0.0000 0.0000 0.0100 0.8789 0.0000 0.0350 300.0000 9.1628 20.5699 0.1142 29.8470 
 31    740   1082   1987    551   2127   1356 -2.1016 0.8006 0.0469 0.0000 0.0000 0.0100 0.8769 0.0000 0.0094 165.0000 4.9770 20.8842 0.1517 26.0129 
 32    739   1062   2018    553   2152   1357 -2.0625 0.7362 0.0234 0.0000 0.0000 0.0100 0.8850 0.0001 0.0097 103.0000 3.2837 19.8454 0.1287 23.2578 
 33    100   1887   2426    823   1466   3000 -1.6719 1.4190 0.0547 0.0000 0.0000 0.5099 0.9481 0.0003 0.0090 51.0000 1.3715 23.2405 0.1215 24.7335 
 34    450   2569   2417   1455   1313   2900 -2.0234 1.5664 0.1250 0.0000 0.0000 0.1068 0.8671 0.0009 0.0061 52.0000 1.4150 27.9368 0.1615 29.5133 
 35    737   1088   1988    563   2156   1325 -2.1250 1.0709 0.0469 0.0000 0.0000 0.0100 0.8736 0.0004 0.0100 113.0000 3.0313 20.1560 0.2437 23.4311 
 36    719   1064   1973    540   2156   1341 -2.0781 1.3797 0.1016 0.0000 0.0000 0.0100 0.8787 0.0010 0.0057 82.0000 2.5769 19.0696 0.2630 21.9096 
 37    714   1068   1995    574   2129   1330 -2.1484 0.8833 0.0703 0.0000 0.0000 0.0100 0.8808 0.0010 0.0058 72.0000 2.1415 20.0498 0.2942 22.4855 
 38    720   1082   2006    540   2129   1319 -2.3125 0.8150 0.0703 0.0000 0.0000 0.0100 0.8843 0.0009 0.0026 65.0000 1.9096 19.9663 0.2585 22.1344 
 39    707   1095   2006    547   2136   1331 -2.1094 1.0273 0.0938 0.0000 0.0000 0.0100 0.8910 0.0009 0.0014 72.0000 1.9957 20.3285 0.2603 22.5845 
 40    674   1066   2061    498   1996   1132 -2.0312 1.7628 0.1484 0.0000 0.0000 0.0919 1.0064 0.0009 0.0076 65.0000 2.0947 18.5454 0.3015 20.9416 
 41    736   1067   1999    544   2124   1311 -2.4531 1.2576 0.1953 0.0000 1.1364 0.0100 0.8952 0.0008 0.0015 71.0000 1.9907 21.0649 0.3212 23.3768 
 42    731   1075   1990    543   2118   1307 -2.0703 0.9320 0.0781 0.0000 0.0000 0.0100 0.8908 0.0006 0.0011 94.0000 2.8154 19.3619 0.2933 22.4705 
 43   2609   2266    472    762   1467   2338 -2.0859 1.1815 0.1016 0.0000 0.0000 0.0100 0.9256 0.0000 0.0115 300.0000 9.2567 27.5530 0.2971 37.1068 
 44   2582   2274    485    730   1498   2340 -2.1172 0.8287 0.0156 0.0000 0.0000 0.0100 0.9273 0.0000 0.0125 300.0000 9.9644 25.6350 0.2780 35.8774 
 45   2600   2260    484    710   1460   2338 -2.3125 1.0354 0.0781 0.0000 0.0000 0.0100 0.9296 0.0010 0.0098 85.0000 2.3361 25.7740 0.3477 28.4578 
 46   1771   1640    619   1235   2503   1632 -1.8438 1.1722 0.0000 0.0000 0.0000 0.0100 0.9370 0.0000 0.0162 300.0000 9.8454 24.5082 0.2989 34.6525 
 47   1356   2658   1129    341   2074    103 -2.0000 1.2598 0.0625 0.0000 0.0000 0.0100 0.9317 0.0000 0.0184 300.0000 9.5877 20.8097 0.2999 30.6974 
 48   1347   2702   1075    248   2047    104 -2.0156 0.5982 0.0000 0.0000 0.0000 0.0100 0.9304 0.0000 0.0100 93.0000 2.7567 17.8169 0.2411 20.8148 
 49   1330   2714   1100    290   2108    100 -2.0547 0.7293 0.0312 0.0000 0.0000 0.0100 0.9298 0.0001 0.0099 122.0000 4.1520 18.6698 0.2911 23.1128 
 50   1376   2680   1067    290   2106    100 -1.7344 0.6375 0.0000 0.0000 0.0000 0.0100 0.9308 0.0003 0.0100 92.0000 2.9455 18.5620 0.2191 21.7266 
 51   2583   2246    471    717   1461   2342 -2.3281 0.7734 0.0234 0.0000 0.0000 0.0100 0.9209 0.0009 0.0040 82.0000 2.5284 23.4789 0.2762 26.2836 
 52   2594   2249    482    715   1464   2360 -2.2656 0.8580 0.0156 0.0000 0.0000 0.0100 0.9162 0.0009 0.0019 77.0000 2.5475 24.4701 0.3006 27.3182 
 53   2580   2252    493    720   1454   2337 -2.1484 0.7416 0.0078 0.0000 0.0000 0.0100 0.9105 0.0008 0.0011 95.0000 3.1822 24.1846 0.3342 27.7010 
 54   2598   2258    459    708   1467   2343 -2.1641 1.0044 0.0781 0.0000 0.0000 0.0100 0.9136 0.0008 0.0011 79.0000 2.6907 24.0487 0.3841 27.1235 
 55   2603   2235    480    719   1468   2335 -2.1172 1.3484 0.0938 0.0000 0.0000 0.0100 0.9160 0.0009 0.0011 70.0000 2.4500 26.1668 0.2352 28.8520 
 56    354    592   2163   1722   1592   2944 -2.1172 1.0019 0.0312 0.0000 0.0000 0.0684 1.2599 0.0000 0.0099 297.0000 9.3432 22.5075 0.4589 32.3096 
 57   2590   2256    471    710   1438   2351 -2.1172 0.7657 0.0469 0.0000 0.0000 0.0100 0.9234 0.0010 0.0014 62.0000 2.2932 24.6857 0.3176 27.2966 
 58    516   2509   2475   1466   1382   2749 -2.3672 1.4468 0.2266 0.0000 1.7059 0.0100 0.9267 0.0009 0.0008 82.0000 3.1034 27.0111 0.3164 30.4309 
 59   2577   2256    481    697   1473   2346 -2.3594 0.8935 0.1016 0.0000 0.0000 0.0100 0.9127 0.0009 0.0009 64.0000 2.0913 22.0732 0.3154 24.4799 
 60   2520   2238    502    564   1501   2391 -2.0625 0.9567 0.0469 0.0000 0.0000 0.0688 1.3114 0.0010 0.0050 59.0000 2.0880 23.0491 0.4055 25.5427 
 61   2591   2270    492    694   1472   2351 -2.0938 1.0935 0.0469 0.0000 0.0000 0.0100 0.9098 0.0009 0.0009 67.0000 2.2349 23.0050 0.2688 25.5086 
 62   2565   2245    470    708   1475   2351 -2.3594 0.9250 0.0703 0.0000 0.0000 0.0100 0.9192 0.0009 0.0009 59.0000 1.7720 22.6479 0.3311 24.7509 
 63   2566   2248    469    699   1472   2329 -2.1094 0.9013 0.0234 0.0000 0.0000 0.0100 0.9129 0.0009 0.0006 96.0000 2.9524 21.5036 0.2294 24.6853 
 64    454    904   1997   1665   1595   2940 -2.2422 1.0196 0.0703 0.0000 0.0000 0.0673 1.3539 0.0000 0.0134 300.0000 9.1135 21.5598 0.3161 30.9894 
 65   2573   2237    478    698   1473   2363 -2.0703 1.1525 0.0781 0.0000 0.0000 0.0100 0.9297 0.0010 0.0010 76.0000 2.0950 22.2793 0.3503 24.7245 
 66    737   1061   2011    543   2130   1314 -2.2734 1.0191 0.1406 0.0000 1.1250 0.0100 0.9449 0.0010 0.0005 96.0000 3.4355 17.2914 0.3122 21.0391 
 67   2569   2261    471    716   1472   2352 -2.1953 1.1190 0.0703 0.0000 0.0000 0.0100 0.9418 0.0008 0.0005 102.0000 3.4706 22.1320 0.2149 25.8175 
 68   2567   2233    462    731   1478   2349 -2.2031 1.0923 0.0547 0.0000 0.0000 0.0100 0.9472 0.0009 0.0009 95.0000 3.1086 21.5906 0.3232 25.0224 
 69    438    916   2074   1577   1835   2852 -2.3750 1.3543 0.1953 0.0000 1.7857 0.0813 1.4945 0.0000 0.0106 123.0000 3.6971 21.1095 0.3713 25.1779 
 70    404    980   2106   1664   1863   2994 -2.1016 1.2101 0.1094 0.0000 0.0000 0.0869 1.5244 0.0001 0.0096 89.0000 2.7701 20.0000 0.3614 23.1315 
 71    459    844   2022   1539   1754   2729 -2.3516 1.0487 0.1172 0.0000 0.0000 0.0849 1.5082 0.0007 0.0092 36.0000 1.1963 20.5918 0.3884 22.1764 
 72    599    859   2149   1564   1794   2777 -2.2031 1.1395 0.0938 0.0000 0.0000 0.0927 1.5377 0.0001 0.0097 63.0000 1.9913 22.3345 0.3870 24.7129 
 73    311    864   1968   1459   1806   2816 -2.2344 0.7950 0.0781 0.0000 0.0000 0.0946 1.5384 0.0004 0.0098 50.0000 1.6309 20.0558 0.3424 22.0291 
 74    396    983   2008   1665   1781   2673 -2.2734 1.1294 0.0781 0.0000 0.0000 0.0975 1.5432 0.0008 0.0090 40.0000 1.4049 20.0884 0.3680 21.8613 
 75    512    809   1870   1637   1858   2799 -2.2031 0.8246 0.0625 0.0000 0.0000 0.1026 1.5569 0.0010 0.0094 36.0000 1.2031 19.9306 0.3503 21.4841 
 76    336    941   2196   1503   1636   2719 -2.2656 1.1730 0.1250 0.0000 0.0000 0.1057 1.5621 0.0006 0.0081 45.0000 1.3464 19.8952 0.3484 21.5900 
 77    531   1076   1962   1394   1679   2742 -2.2109 1.1441 0.0781 0.0000 0.0000 0.1127 1.5851 0.0007 0.0099 44.0000 1.3149 19.2919 0.2308 20.8376 
 78    316    791   2193   1533   1958   2587 -1.9688 1.2904 0.1250 0.0000 0.0000 0.1180 1.5990 0.0006 0.0099 61.0000 1.7648 20.4769 0.4492 22.6909 
 79    406    844   1927   1592   1449   2625 -1.7969 0.5726 0.0078 0.0000 0.0000 0.1125 1.5661 0.0005 0.0097 42.0000 1.6515 18.5295 0.2869 20.4678 
 80    460    887   2124   1387   1694   2938 -2.4141 1.2052 0.1328 0.0000 0.0000 0.0989 1.4964 0.0010 0.0074 75.0000 2.1444 23.2722 0.2702 25.6868 
 81    441    969   2254   1248   1650   2985 -2.0781 1.4112 0.0703 0.0000 0.0000 0.1086 1.5471 0.0002 0.0092 74.0000 2.1690 21.0704 0.3965 23.6359 
 82   1113   2811   1306    278   1917    103 -1.8672 0.5728 0.0078 0.0000 0.0000 0.1043 1.5219 0.0007 0.0086 72.0000 2.0568 17.3734 0.3325 19.7627 
 83    511    823   2012   1444   1736   2942 -2.0938 1.1250 0.0781 0.0000 0.0000 0.0939 1.4337 0.0009 0.0062 65.0000 2.1007 20.5305 0.3408 22.9719 
 84    418    969   2125   1481   1713   2853 -2.4062 1.3612 0.1562 0.0000 0.0000 0.0836 1.3910 0.0009 0.0040 84.0000 2.6740 19.6850 0.3621 22.7210 
 85   1748   1602    673   1458   2356   1341 -1.3750 1.4488 0.0000 0.0000 0.0000 0.0948 1.4515 0.0005 0.0090 68.0000 2.2227 19.7369 0.3471 22.3067 
 86   2257   2145    208    820   1357   2401 -2.2812 0.7864 0.0312 0.0000 0.0000 0.0927 1.4096 0.0001 0.0098 43.0000 1.2806 20.1489 0.3392 21.7687 
 87   2182   2045    441    886   1255   2374 -1.9297 0.8690 0.0000 0.0000 0.0000 0.0941 1.4159 0.0000 0.0097 71.0000 2.3014 20.2166 0.3983 22.9162 
 88    372    853   2192   1493   1693   2900 -2.2578 1.0905 0.0859 0.0000 0.0000 0.0887 1.3741 0.0008 0.0040 104.0000 2.8924 21.1293 0.3955 24.4172 
 89   2356   2281    100    745   1493   2448 -2.2812 1.0541 0.0625 0.0000 0.0000 0.0943 1.4083 0.0003 0.0099 60.0000 1.8604 20.6081 0.3952 22.8637 
 90   2363   2209    100    679   1368   2204 -2.1719 0.7734 0.1016 0.0000 0.0000 0.1001 1.4388 0.0002 0.0098 77.0000 2.6299 21.2232 0.3630 24.2161 
 91   2433   2047    100    813   1447   2587 -2.3438 0.6683 0.0312 0.0000 0.0000 0.1014 1.4396 0.0002 0.0094 66.0000 2.1714 22.0297 0.4113 24.6123 
 92   2399   2234    100    802   1277   2671 -2.2266 0.6805 0.0156 0.0000 0.0000 0.1090 1.4807 0.0007 0.0096 55.0000 1.7402 21.3710 0.4467 23.5579 
 93   2261   2087    100    915   1640   2582 -2.2031 0.6041 0.0312 0.0000 0.0000 0.1128 1.4953 0.0004 0.0099 59.0000 1.7388 20.8094 0.4591 23.0073 
 94   2322   1988    100    565   1450   2580 -2.0547 0.7608 0.0234 0.0000 0.0000 0.1158 1.5054 0.0006 0.0093 61.0000 2.0425 20.1571 0.6837 22.8833 
 95   2514   2137    100    986   1421   2451 -2.3516 0.8597 0.0625 0.0000 0.0000 0.1122 1.4817 0.0009 0.0079 53.0000 1.6302 20.5283 0.3600 22.5185 
 96   3000   2041    100   1144   1573   2802 -2.3125 1.0984 0.0781 0.0000 0.0000 0.2618 2.2189 0.0003 0.0093 66.0000 2.1110 23.3450 0.3942 25.8503 
 97   3000   2721    100   1410   1697   2989 -1.7656 1.0785 0.0000 0.0000 0.0000 0.2759 2.2215 0.0001 0.0096 64.0000 1.9370 26.3667 0.3960 28.6997 
 98   2727   1966    100    989   1476   2648 -2.2500 0.9449 0.1172 0.0000 0.0000 0.1229 1.5074 0.0006 0.0090 54.0000 1.5794 21.8486 0.3996 23.8275 
 99   3000   1384    100   1220   1904   3000 -2.4688 1.6998 0.2031 0.0000 0.0000 0.2699 2.2032 0.0002 0.0096 73.0000 2.0895 23.8056 0.3657 26.2609 
100   3000   1313    100   1103   2262   3000 -2.1641 2.6894 0.2969 0.0000 1.7273 0.2812 2.2114 0.0003 0.0097 71.0000 2.1046 23.0084 0.4695 25.5826 
101   3000   1383    100   1345   1592   3000 -2.1328 1.7696 0.1484 0.0000 0.0000 0.2744 2.1978 0.0010 0.0078 66.0000 2.1614 22.7693 0.5401 25.4708 
102   2999   1570    100   1146   1909   2945 -2.3359 1.7839 0.1328 0.0000 0.0000 0.1270 1.5155 0.0009 0.0075 57.0000 1.8419 23.1586 0.4385 25.4389 
103    190    129   2548    100   2741    952 -2.0859 1.1028 0.1016 0.0000 0.0000 0.2690 2.1892 0.0000 0.0099 76.0000 2.1765 14.7970 0.3224 17.2959 
104    100   3000    100   3000    100   3000 -2.0156 0.7084 0.0000 0.0000 0.0000 0.2612 2.1333 0.0006 0.0091 84.0000 2.8879 19.4081 0.4824 22.7785 
105   2844   1393    100   1292   1959   3000 -2.2422 1.6180 0.1094 0.0000 0.0000 0.1173 1.4232 0.0003 0.0100 87.0000 2.4461 22.7870 0.4131 25.6462 
106   3000   1319    100   1050   1858   3000 -2.1484 2.1589 0.2031 0.0000 0.0000 0.1194 1.4325 0.0010 0.0043 82.0000 2.3248 24.0868 0.4154 26.8270 
107   3000   1474    246   1306   1941   3000 -2.2812 1.0384 0.0391 0.0000 0.0000 0.1100 1.3880 0.0010 0.0056 74.0000 2.1292 24.3961 0.3950 26.9202 
108    100   3000    100    100   3000   3000 -2.2031 1.1080 0.0859 0.0000 0.0000 0.2767 2.1423 0.0004 0.0055 104.0000 3.2661 19.9765 0.3309 23.5735 
109    606   2998    106    101   2999   2998 -2.4844 1.1809 0.2031 0.0000 1.1818 0.1100 1.3775 0.0000 0.0093 147.0000 4.5490 20.8830 0.3936 25.8256 
110    950   3000    100    100   3000   3000 -2.0156 0.9919 0.0859 0.0000 0.0000 0.2800 2.1225 0.0009 0.0062 70.0000 2.2163 21.4227 0.5784 24.2175 
111    479   2984    146    107   2992   2984 -2.3828 1.1200 0.0938 0.0000 0.0000 0.1054 1.3582 0.0009 0.0090 56.0000 1.8998 20.2889 0.4078 22.5965 
112    567   3000    100    100   2821   3000 -2.4375 1.1614 0.1484 0.0000 0.0000 0.1139 1.3954 0.0009 0.0029 89.0000 2.5183 21.1691 0.3836 24.0711 
113    458   3000    100    508   2719   3000 -2.3047 1.0167 0.1562 0.0000 0.0000 0.2612 2.0984 0.0009 0.0100 67.0000 2.1717 20.7528 0.4262 23.3506 
114    453   3000    100    100   2712   2557 -2.6328 1.2578 0.1875 0.0000 0.0000 0.2695 2.1015 0.0008 0.0090 65.0000 1.8988 19.2744 0.4484 21.6217 
115    443   3000    100    100   2690   2495 -2.5859 1.0004 0.1797 0.0000 0.0000 0.2845 2.1166 0.0005 0.0053 62.0000 1.8096 18.3288 0.4458 20.5842 
116    437   3000    100    100   2594   2559 -2.3438 1.2667 0.0781 0.0000 0.0000 0.2950 2.0938 0.0009 0.0053 69.0000 2.0473 20.0404 0.5590 22.6467 
117    465   3000    100    100   2878   2489 -2.4766 1.4640 0.2344 0.0000 1.2500 0.2821 2.1048 0.0008 0.0050 57.0000 1.6742 20.0655 0.4015 22.1412 
118    454   2754    100    100   2816   2523 -2.2969 1.0765 0.0547 0.0000 0.0000 0.2940 2.0714 0.0010 0.0066 68.0000 2.2603 18.7985 0.4622 21.5210 
119    458   3000    360    100   2798   2524 -2.3281 1.9072 0.2422 0.0000 1.3478 0.2922 2.0830 0.0010 0.0073 71.0000 2.4737 20.7618 0.4708 23.7063 
120    348   3000    100    100   2755   2108 -2.2969 1.2183 0.1562 0.0000 1.5385 0.2958 2.0882 0.0009 0.0088 83.0000 2.3667 20.0391 0.4762 22.8820 
121    100   3000    100   3000   3000   3000 -2.1094 1.3108 0.1016 0.0000 0.0000 0.2990 2.0823 0.0008 0.0071 97.0000 2.7375 25.5762 0.4077 28.7214 
122    100   3000    100   3000   3000    100 -2.2422 0.6102 0.0234 0.0000 0.0000 0.2946 2.0451 0.0002 0.0008 158.0000 5.4926 18.8464 0.5620 24.9010 
123    100   3000    100   3000   3000   1192 -2.1406 1.3659 0.2188 0.0000 1.2174 0.2902 2.0147 0.0008 0.0083 87.0000 2.7265 23.9743 0.4741 27.1749 
124    100   3000    100   3000   1873    100 -2.1250 1.1181 0.1016 0.0000 0.0000 0.2887 1.9910 0.0010 0.0081 118.0000 3.5833 17.6786 0.4299 21.6918 
125    100   3000   1231   3000   3000    100 -1.8828 1.4586 0.0781 0.0000 0.0000 0.2861 1.9641 0.0009 0.0099 110.0000 3.0806 21.7375 0.3532 25.1713 
126    100   3000   3000   3000   3000   3000 -2.0781 0.7655 0.0078 0.0000 0.0000 0.2850 1.9365 0.0010 0.0069 88.0000 2.4930 31.4912 0.3163 34.3005 
127    100   3000   3000   3000    100    100 -2.0781 0.8285 0.0234 0.0000 0.0000 0.2793 1.9013 0.0007 0.0060 134.0000 3.7351 19.2707 0.5621 23.5680 
128    466   3000    100    110   2759   2563 -2.6562 1.0463 0.1953 0.0000 0.0000 0.1154 1.2769 0.0009 0.0028 69.0000 2.1631 20.1276 0.5377 22.8284 
129    479   3000    100    122   2770   2590 -2.1328 1.5806 0.1172 0.0000 0.0000 0.1207 1.2808 0.0010 0.0029 74.0000 2.7528 18.9554 0.5727 22.2809 
130    447    957   2123   1393   1800   2798 -2.6172 0.9625 0.1797 0.0000 0.0000 0.0641 1.1022 0.0007 0.0046 90.0000 2.6865 20.5325 0.4583 23.6774 
131    446    986   2120   1402   1825   2796 -2.3125 1.3189 0.1484 0.0000 1.2667 0.0663 1.1070 0.0007 0.0034 59.0000 1.8541 20.0287 0.4249 22.3076 
132    447    917   2125   1385   1759   2801 -2.1562 1.0305 0.0781 0.0000 0.0000 0.0567 1.0813 0.0010 0.0021 80.0000 2.7343 19.6908 0.4681 22.8933 
133    445    960   2124   1396   1801   2801 -2.0312 1.2431 0.0938 0.0000 0.0000 0.0100 0.9994 0.0009 0.0019 64.0000 2.3323 19.4430 0.4247 22.2000 
134    418    950   2128   1476   1705   2867 -2.1875 1.1142 0.0547 0.0000 0.0000 0.0100 1.0505 0.0009 0.0048 66.0000 2.2053 20.3344 0.4645 23.0042 
135    451    951   2120   1385   1798   2790 -1.9688 1.2746 0.0625 0.0000 0.0000 0.0100 1.0515 0.0007 0.0003 77.0000 2.3805 19.8113 0.4080 22.5998 
136   2377   2161    100    904   1416   2500 -2.3203 0.9596 0.0312 0.0000 0.0000 0.0575 1.0958 0.0008 0.0043 79.0000 2.3009 20.4888 0.5307 23.3204 
137    435    922   2079   1560   1814   2846 -2.0312 1.0226 0.0391 0.0000 0.0000 0.0100 1.0571 0.0009 0.0074 76.0000 2.5556 19.8751 0.3903 22.8211 
138    443    846   2011   1559   1762   2718 -2.0547 1.1545 0.1016 0.0000 0.0000 0.0100 1.0616 0.0002 0.0099 87.0000 2.7094 19.7950 0.6752 23.1796 
139    474    842   2032   1520   1746   2739 -2.1016 0.9266 0.0312 0.0000 0.0000 0.0100 1.0642 0.0008 0.0019 66.0000 2.3051 19.5675 0.4978 22.3704 
140    447    883   2135   1399   1697   2927 -2.3594 0.9092 0.0625 0.0000 0.0000 0.0100 1.0666 0.0010 0.0084 72.0000 2.1382 19.2281 0.4896 21.8559 
141    460    901   2122   1386   1702   2920 -2.4453 0.8159 0.0703 0.0000 0.0000 0.0100 1.0619 0.0007 0.0052 96.0000 3.4940 20.3908 0.5092 24.3940 
142    452    890   2121   1376   1687   2918 -2.0781 1.0175 0.0000 0.0000 0.0000 0.0100 1.0543 0.0007 0.0029 91.0000 2.5967 19.3178 0.4449 22.3594 
143    418    988   2122   1485   1719   2839 -2.2031 1.3127 0.1250 0.0000 0.0000 0.0100 1.0675 0.0010 0.0026 61.0000 1.8213 20.0610 0.5228 22.4051 
144    418    965   2130   1488   1737   2860 -2.2656 1.0627 0.0781 0.0000 0.0000 0.0100 1.0683 0.0010 0.0029 84.0000 2.4499 19.1204 0.5812 22.1515 
145    353    944   2181   1498   1653   2750 -2.3750 1.2598 0.1250 0.0000 0.0000 0.0100 1.0669 0.0004 0.0099 79.0000 2.5520 19.1616 0.4738 22.1873 
146    434    872   2012   1679   1615   2932 -1.9375 1.3189 0.0234 0.0000 0.0000 0.0100 1.0662 0.0000 0.0099 125.0000 3.5665 19.2624 0.5095 23.3384 
147    405    956   2133   1491   1709   2834 -2.0000 1.6378 0.1094 0.0000 0.0000 0.0100 1.0650 0.0005 0.0018 92.0000 2.9791 19.3354 0.5640 22.8785 
148    344    936   2195   1485   1636   2757 -1.8672 0.8720 0.0312 0.0000 0.0000 0.0100 1.0699 0.0010 0.0098 101.0000 3.1150 19.3772 0.4667 22.9589 
149    356    950   2172   1511   1663   2734 -2.2344 1.4407 0.1172 0.0000 0.0000 0.0100 1.0804 0.0009 0.0010 89.0000 2.7607 19.4370 0.4342 22.6318 
150    464    899   2126   1397   1709   2933 -2.1484 1.1353 0.0703 0.0000 0.0000 0.0100 1.0801 0.0010 0.0006 91.0000 2.7269 19.3686 0.5492 22.6447 
151    383   1015   2010   1683   1792   2670 -2.0156 1.1966 0.1094 0.0000 0.0000 0.0100 1.0939 0.0000 0.0100 156.0000 4.4802 19.2266 0.4818 24.1886 
152    429    980   2117   1472   1715   2868 -2.1562 1.2825 0.1016 0.0000 0.0000 0.0100 1.0940 0.0008 0.0010 103.0000 3.1158 19.0884 0.5387 22.7428 
153    455    869   2133   1395   1686   2952 -2.2969 0.9663 0.0391 0.0000 0.0000 0.0100 1.0967 0.0007 0.0011 99.0000 3.3069 20.0208 0.4339 23.7616 
