# iter                                                                         point                                                                        energy   fidelity  variance  corr_length const_kernel std_energies average_distances nit time_opt_bayes time_qaoa time_opt_kernel time_step 
   0 +1.00000000 +1.00000000 +0.00000000 +1.00000000 +1.00000000 +0.00000000 +1.00000000 +0.00000000 +0.00000000 +2.00000000 +3.00000000 +2.00000000 -3.75434783 +0.08610963 +8.08194421 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   1 +1.00000000 +1.00000000 +2.00000000 +0.00000000 +2.00000000 +1.00000000 +1.00000000 +2.00000000 +0.00000000 +2.00000000 +1.00000000 +0.00000000 -4.38460871 +0.13056608 +5.69858155 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   2 +1.00000000 +0.00000000 +1.00000000 +1.00000000 +1.00000000 +2.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 +2.00000000 +1.00000000 -1.91368675 +0.08910453 +8.27534727 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   3 +2.00000000 +0.00000000 +2.00000000 +1.00000000 +1.00000000 +1.00000000 +0.00000000 +0.00000000 +3.00000000 +2.00000000 +0.00000000 +1.00000000 -3.07807910 +0.01179212 +3.56070135 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   4 +1.00000000 +0.00000000 +1.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 -4.70401323 +0.37212868 +13.77517323 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   5 +0.00000000 +1.00000000 +1.00000000 +2.00000000 +2.00000000 +2.00000000 +2.00000000 +1.00000000 +2.00000000 +1.00000000 +1.00000000 +0.00000000 -4.88277038 +0.08754257 +2.86027820 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   6 +2.00000000 +2.00000000 +1.00000000 +0.00000000 +2.00000000 +2.00000000 +1.00000000 +1.00000000 +2.00000000 +1.00000000 +0.00000000 +2.00000000 -4.67588833 +0.11583755 +4.41088552 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   7 +2.00000000 +2.00000000 +0.00000000 +1.00000000 +0.00000000 +0.00000000 +1.00000000 +2.00000000 +0.00000000 +0.00000000 +1.00000000 +1.00000000 -2.91100627 +0.04075518 +7.13751891 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   8 +0.00000000 +2.00000000 +0.00000000 +0.00000000 +0.00000000 +2.00000000 +2.00000000 +1.00000000 +1.00000000 +2.00000000 +1.00000000 +2.00000000 -2.95245833 +0.12670731 +9.22572094 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
   9 +0.00000000 +2.00000000 +2.00000000 +2.00000000 +0.00000000 +1.00000000 +2.00000000 +3.00000000 +1.00000000 +0.00000000 +2.00000000 +1.00000000 -6.79092952 +0.53213850 +6.48572210 +0.11005547 +17.74961212 +0.00000000 +0.00000000        0 +0.00000000 +0.00000000 +0.00000000 +0.00000000 
  10 +3.13898600 +3.13397752 +3.14123636 +3.13806798 +3.14000408 +3.13122138 +3.13009713 +3.13998850 +3.14122165 +3.13996199 +3.14116670 +3.13942361 -4.50037983 +0.03127374 +2.24999975 +0.11005547 +17.74961212 +0.00000000 +0.00978678      281 +7.81924796 +0.00000000 +0.77301812 +8.59226608 
  11 +3.14108048 +3.14079860 +3.13872089 +3.14038650 +0.01537748 +0.01780876 +3.13465288 +0.01830185 +0.01065478 +3.14131872 +0.01081077 +3.13793433 -4.49593349 +0.03099660 +2.25001062 +0.11005458 +17.97630847 +0.00000000 +0.00999596      285 +8.10755825 +0.00000095 +0.79338288 +8.90094328 
  12 +3.14098726 +0.01489565 +3.14014377 +3.13601048 +3.13421905 +0.01263376 +0.01045914 +3.13966409 +3.13931010 +0.01213572 +3.13617175 +3.13883744 -4.49805806 +0.03112884 +2.25000456 +0.11005386 +18.16188825 +0.00000000 +0.00995481      340 +9.59617877 +0.00000119 +0.78255510 +10.37873602 
  13 +3.14120477 +3.13715846 +0.01086536 +3.14158055 +3.10971594 +0.01182372 +0.01074742 +3.13671609 +3.14029683 +3.14069868 +3.13664602 +0.01000046 -4.50687190 +0.03168106 +2.25000998 +0.11005327 +18.32038683 +0.00000000 +0.00993373      324 +9.21140385 +0.00000000 +0.79319596 +10.00460076 
  14 +3.14080121 +0.01061355 +0.01445967 +3.14131779 +3.14015747 +0.01842677 +3.14044319 +3.14004559 +0.01525105 +3.13914646 +0.01525315 +3.13692955 -4.49078647 +0.03067748 +2.25002983 +0.11005277 +18.46191156 +0.00000000 +0.00977893      305 +8.68140483 +0.00000000 +0.78302717 +9.46443200 
  15 +3.13096055 +0.01303438 +3.13359551 +3.13824006 +0.01019406 +3.13936282 +0.01119452 +3.14096889 +0.01072616 +3.13880572 +3.13329473 +3.14065240 -4.49666800 +0.03104209 +2.24999978 +0.11004997 +18.57505365 +0.00000000 +0.00987924      269 +7.63259006 +0.00000072 +0.78909016 +8.42168188 
  16 +3.14063649 +0.01228756 +3.14102902 +3.13797410 +3.13962153 +3.14107763 +3.14063953 +0.01006426 +0.01110260 +0.01020098 +3.13732666 +3.13536413 -4.49903533 +0.03118971 +2.24999852 +0.11004976 +18.67723938 +0.00000000 +0.00664322      350 +9.80718803 +0.00000000 +0.79033017 +10.59751916 
