0.000000000000000000e+00 4.539331185443039041e-01 -1.665550984260215195e+00 6.373687576304279219e+02 -4.548168448089496110e+02 -9.086585273477486169e+01
1.000000000000000000e+00 9.824361441154116914e-01 -1.455377774456938056e+00 4.467403450840820369e+02 -2.379403713740971398e+02 -4.069700856882537465e+01
2.000000000000000000e+00 1.560182366872097326e+00 -1.275862700610354894e+00 3.454741118409950218e+02 -1.049869472539180038e+02 -2.952267654214397652e+01
3.000000000000000000e+00 2.033752660150729419e+00 -1.008035897703418504e+00 3.045416492105665611e+02 -4.713763064839088202e+01 -1.802149491729258557e+01
4.000000000000000000e+00 2.439061771241379795e+00 -6.860893388097089041e-01 2.894206896876620476e+02 -2.566292083890789399e+01 1.877076227546018927e+01
5.000000000000000000e+00 2.848519029889799548e+00 -8.066240066018108834e-01 2.890030865360733401e+02 1.408174511192510181e+01 -3.348144016351297836e+01
6.000000000000000000e+00 2.771489508025767101e+00 -6.776335700578521859e-01 2.856614180117461501e+02 1.401931296143970940e+00 -5.958482911545385896e+00
7.000000000000000000e+00 2.776175587165271352e+00 -6.436257411834253039e-01 2.855982481133295323e+02 -8.616716923530702843e-01 2.339380244289094080e+00
8.000000000000000000e+00 2.778421717004547542e+00 -6.521140753169062387e-01 2.855878086481561695e+02 -2.324009021867823321e-02 -9.923074447165830536e-02
9.000000000000000000e+00 2.779255063234966627e+00 -6.515035608571393411e-01 2.855877628986941090e+02 -1.047235860153250542e-02 -4.614647176401306256e-03
1.000000000000000000e+01 2.779487185954884865e+00 -6.514128709106373760e-01 2.855877614356951995e+02 -7.046822196343782707e-04 9.575711261484457990e-04
1.100000000000000000e+01 2.779495578917058118e+00 -6.514138129159232626e-01 2.855877614321762508e+02 -2.051897456567530753e-05 5.236824260775648637e-05
