0.000000000000000000e+00 8.450973528233474141e-01 -1.074671252487156003e+00 4.217193844585489728e+02 -2.667395850131443353e+02 -6.491167930884719794e+01
1.000000000000000000e+00 1.375824587412614708e+00 -6.456247374962198471e-02 3.201161150572249880e+02 -1.215477091151982165e+02 2.231166771542093272e+02
2.000000000000000000e+00 1.656063380929348572e+00 -7.643263211427817616e-01 2.691426390581810892e+02 -8.251256313971077816e+01 -6.101523959178759782e+01
3.000000000000000000e+00 1.906693666371042539e+00 -6.610066104379228591e-01 2.470623642806521616e+02 -5.078550303963864820e+01 -4.575780922913986615e+01
4.000000000000000000e+00 2.340609240716491346e+00 -4.192094570598692282e-01 2.280974354657888057e+02 -1.644901910189648930e+01 3.093012647242298296e+00
5.000000000000000000e+00 2.492372490372180671e+00 -3.950831990330654908e-01 2.263145520695650816e+02 -8.670111511971658302e+00 5.651467992710585975e+00
6.000000000000000000e+00 2.644500134119449175e+00 -3.966198135682022508e-01 2.255560338963792901e+02 -1.380979022031640469e+00 2.083948305619104602e+00
7.000000000000000000e+00 2.671320496563171165e+00 -4.016065091502444839e-01 2.255296418692051361e+02 -9.395320648965110877e-02 6.067634348645860598e-01
8.000000000000000000e+00 2.673112996104192618e+00 -4.037989296598657463e-01 2.255287287226747139e+02 2.797638232158838889e-02 1.729541400848422228e-01
9.000000000000000000e+00 2.672401152616894482e+00 -4.047574968002734530e-01 2.255286237092531110e+02 1.583584086065314978e-02 1.361504026327331474e-02
1.000000000000000000e+01 2.672029350766781608e+00 -4.048818209281233593e-01 2.255286196323278318e+02 2.063576058837668370e-03 -1.564630293149349427e-03
1.100000000000000000e+01 2.671984805516683270e+00 -4.048791351728598942e-01 2.255286195824614879e+02 6.848786884638968786e-05 -2.061571443561227568e-04
