  0    771   2101 -2.4219 0.7025 0.1250 0.4700 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  1   2552   2905 -2.1484 1.3872 0.1172 0.2420 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  2   1918    536 -2.2266 1.8931 0.2734 0.0756 1.7500 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  3   1136    268 -1.3203 0.9281 0.0078 0.0126 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  4    382    744 -1.2500 0.7087 0.0078 0.0326 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  5   2911   2702 -2.3594 0.9722 0.1328 0.3376 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  6   1045    487 -1.9375 0.9724 0.0469 0.0248 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  7   2098   1144 -2.5703 1.4911 0.2734 0.1803 2.3333 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  8   1778   2405 -1.6719 0.6316 0.0156 0.2704 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  9   1351   2722 -1.6406 0.8147 0.0625 0.1473 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 10   2653   1957 -1.8203 0.9990 0.0625 0.3530 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 11    235   1620 -2.2578 0.7755 0.0625 0.3282 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 12   1598    910 -2.6328 1.3366 0.3281 0.1550 2.3333 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 13   2296   2198 -2.0391 0.7937 0.0312 0.3495 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 14    564   1323 -2.3516 1.0487 0.1406 0.2199 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 15    884   2505 -1.9062 0.9360 0.1094 0.2675 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 16    519   1012 -1.8672 0.8090 0.0156 0.0903 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 17   2150   1444 -2.3984 1.1077 0.1250 0.2296 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 18   2794   1827 -1.8125 1.1142 0.0703 0.3234 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 19   1523    165 -1.7578 1.2716 0.0469 0.0193 0.0000 0.0912 0.8520 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
 20   1586   1260 -2.5391 1.4630 0.3047 0.2677 1.5600 1.0955 2.3444 0.0007 0.0077 11.0000 0.1067 0.0429 0.0462 0.1958 
 21   1568   1275 -2.5859 1.2839 0.3125 0.2715 1.8182 1.1093 2.3346 0.0002 0.0041 10.0000 0.0965 0.0428 0.0467 0.1860 
 22   1558   1282 -2.6406 1.3659 0.3438 0.2762 2.0000 1.1068 2.3302 0.0003 0.0072 10.0000 0.0981 0.0424 0.0439 0.1845 
 23   1539   1293 -2.6719 1.4978 0.3906 0.2809 2.6316 1.0978 2.3286 0.0003 0.0066 10.0000 0.1002 0.0435 0.0456 0.1893 
 24   1464   1341 -2.8047 1.2293 0.3750 0.3009 2.2857 1.0887 2.3282 0.0006 0.0081 10.0000 0.1016 0.0420 0.0485 0.1920 
 25   1271   1472 -2.4766 1.1018 0.2266 0.3514 1.2083 1.0711 2.3299 0.0006 0.0051 11.0000 0.1085 0.0413 0.0425 0.1923 
 26   1266   1483 -2.7500 1.1496 0.3203 0.3562 1.9524 1.0904 2.3249 0.0008 0.0062 13.0000 0.1337 0.0413 0.0449 0.2200 
 27   1252   1489 -2.6094 1.2793 0.2969 0.3588 1.9000 1.0839 2.3254 0.0005 0.0064 12.0000 0.1203 0.0414 0.0454 0.2071 
