 20    420   1731   1739    694   1222   2806 -1.9922 1.0472 0.1016 0.2242 0.0000 2.0000 0.6320 0.0001 0.0088 24.0000 0.6704 0.1130 0.0391 0.8225 
 21    100   2238   1818    800   1502   2120 -1.8359 0.9729 0.0234 0.0692 0.0000 2.0000 0.6030 0.0000 0.0100 52.0000 1.3998 0.1136 0.0427 1.5560 
 22   1094   1068   1792    587   1058   3000 -2.0078 0.8897 0.0469 0.1678 0.0000 2.0000 0.5888 0.0001 0.0099 43.0000 1.1630 0.1159 0.0443 1.3232 
 23    959   2231   1575   1922    737   3000 -2.0625 0.8465 0.1094 0.1532 0.0000 2.0000 0.5749 0.0001 0.0093 42.0000 1.1750 0.1333 0.0431 1.3515 
 24   1135   2240   1275    284   2224   3000 -2.3281 1.2458 0.2422 0.4012 1.4091 2.0000 0.5636 0.0000 0.0100 50.0000 1.4036 0.1304 0.0411 1.5751 
 25   1103   2249   1255    145   2327   3000 -2.2031 1.2812 0.1719 0.4116 1.4667 2.0000 0.5652 0.0000 0.0090 46.0000 1.2763 0.1324 0.0424 1.4512 
 26   1125   2715   1180    618   2243   3000 -2.1484 1.3557 0.1953 0.2168 1.3158 2.0000 0.5647 0.0001 0.0100 48.0000 1.3433 0.1383 0.0433 1.5249 
 27    955   1616   1149    100   2248   3000 -2.0312 0.7549 0.0156 0.1624 0.0000 2.0000 0.5598 0.0000 0.0099 66.0000 1.8233 0.1189 0.0425 1.9847 
 28   1250   2959   1329   1114   1918   3000 -2.1484 0.9305 0.0000 0.2973 0.0000 2.0000 0.5507 0.0001 0.0098 49.0000 1.3919 0.1460 0.0442 1.5821 
 29    961   2572   2187    100   2350   3000 -1.8047 1.0718 0.0234 0.1481 0.0000 2.0000 0.5457 0.0000 0.0097 64.0000 1.8248 0.1644 0.0405 2.0297 
 30    918   2157    482   1008   1459   3000 -2.3828 0.8523 0.0469 0.2204 0.0000 2.0000 0.5364 0.0001 0.0093 43.0000 1.2304 0.1210 0.0430 1.3944 
 31    629   2248    100    936   1461   3000 -2.1797 0.8257 0.0156 0.1244 0.0000 2.0000 0.5420 0.0001 0.0093 51.0000 1.4722 0.1121 0.0491 1.6334 
 32    650   2854    125   1245   1657   3000 -2.6328 1.0846 0.2500 0.3236 2.2857 2.0000 0.5373 0.0000 0.0098 57.0000 1.6909 0.1240 0.0535 1.8683 
 33    100   3000    100   1976   1065   3000 -2.2109 0.9394 0.0625 0.2665 0.0000 2.0000 0.5669 0.0003 0.0093 89.0000 2.7938 0.1202 0.0502 2.9642 
 34    100   3000    100    797   2712   3000 -2.1953 1.2293 0.1875 0.1015 1.4118 2.0000 0.5586 0.0003 0.0094 98.0000 3.1213 0.1243 0.0449 3.2905 
 35    100   3000    100    100    793   3000 -1.5625 1.1772 0.0781 0.0075 0.0000 2.0000 0.5489 0.0007 0.0099 97.0000 3.0461 0.0938 0.0458 3.1857 
 36   1566   3000    100   2265   1916   3000 -2.2422 0.5787 0.0703 0.2936 0.0000 2.0000 0.5557 0.0004 0.0097 81.0000 2.5521 0.1492 0.0457 2.7469 
 37    100   3000    100   2183   2959   3000 -1.9766 1.0467 0.0391 0.2287 0.0000 2.0000 0.5519 0.0001 0.0099 121.0000 3.8471 0.1442 0.0547 4.0460 
 38   1473   3000    100   3000    489   3000 -1.3672 0.5964 0.0000 0.0509 0.0000 2.0000 0.5383 0.0002 0.0095 72.0000 2.3202 0.1460 0.0546 2.5208 
 39    100    735    100    360   3000   3000 -1.7422 1.2165 0.0547 0.0777 0.0000 2.0000 0.5387 0.0002 0.0100 84.0000 2.7973 0.0955 0.0495 2.9423 
 40   2156   3000    100    640   3000   3000 -1.8516 1.1195 0.0234 0.1888 0.0000 2.0000 0.5244 0.0004 0.0099 93.0000 3.0576 0.1492 0.0470 3.2539 
 41    100   3000   3000   2853   2535   3000 -1.9844 0.7399 0.0078 0.0048 0.0000 2.0000 0.5094 0.0002 0.0095 110.0000 3.6822 0.1806 0.0493 3.9122 
 42    100   3000    767   1523   2450   1414 -1.9609 0.9670 0.0781 0.0827 0.0000 2.0000 0.4969 0.0001 0.0098 72.0000 2.4361 0.1199 0.0495 2.6055 
 43    100   3000   3000   2668    100   3000 -1.3203 0.9438 0.0000 0.0098 0.0000 2.0000 0.4878 0.0009 0.0096 97.0000 3.2698 0.1502 0.0485 3.4685 
 44   1473    100    100    100    266   3000 -1.9922 0.9684 0.1016 0.0063 0.0000 2.0000 0.4858 0.0001 0.0092 105.0000 3.5723 0.0712 0.0551 3.6987 
 45    100    100   3000    100   1198   3000 -1.7188 1.2589 0.0391 0.0151 0.0000 2.0000 0.4772 0.0002 0.0098 106.0000 3.7509 0.0994 0.0519 3.9021 
 46    100    935    100   1795   1198   3000 -1.8828 0.7657 0.0469 0.0159 0.0000 2.0000 0.4643 0.0003 0.0091 86.0000 3.0215 0.0947 0.0548 3.1711 
 47   3000    793    100    100   1922   3000 -2.0000 0.9449 0.0078 0.0942 0.0000 2.0000 0.4565 0.0006 0.0096 82.0000 3.1046 0.1203 0.0638 3.2886 
