0 2280  912 2280  912 2280  912 2280  912 2280  912 -1.7734 6.2239 0.1576 0.1172 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1442  718 1442  718 1442  718 1442  718 1442  718 -0.7891 4.0418 0.0159 0.0625 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 2947 2144 2947 2144 2947 2144 2947 2144 2947 2144 -2.0156 1.5746 0.0854 0.1172 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 2210  826 2210  826 2210  826 2210  826 2210  826 -1.2969 14.0057 0.0713 0.1094 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 2034 1306 2034 1306 2034 1306 2034 1306 2034 1306 -1.2969 11.9112 0.2744 0.0547 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5  665  265  665  265  665  265  665  265  665  265 -1.8047 9.0560 0.0210 0.1406 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2049 1028 2049 1028 2049 1028 2049 1028 2049 1028 -1.6250 6.0630 0.1074 0.0781 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7  359 1234  359 1234  359 1234  359 1234  359 1234 -1.5469 2.6435 0.2391 0.0312 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1562 2986 1562 2986 1562 2986 1562 2986 1562 2986 -1.2266 7.6412 0.1683 0.0703 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2857  589 2857  589 2857  589 2857  589 2857  589 -0.9609 7.3607 0.1116 0.0859 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10  516 1909  516 1909  516 1909  516 1909  516 1909 -1.5469 2.9584 0.0740 0.0938 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 1802 2092 1802 2092 1802 2092 1802 2092 1802 2092 -1.6562 2.6211 0.1825 0.0625 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12  493  201  493  201  493  201  493  201  493  201 -2.5000 1.6850 0.1110 0.2500 1.8000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1903  577 1903  577 1903  577 1903  577 1903  577 -1.0000 7.6063 0.0669 0.1328 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14  550 2184  550 2184  550 2184  550 2184  550 2184 -1.1797 7.6761 0.2460 0.0156 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15  534  986  534  986  534  986  534  986  534  986 -1.2422 6.4212 0.2658 0.0312 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 2713  454 2713  454 2713  454 2713  454 2713  454 -1.5000 4.0000 0.1262 0.1328 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 2030 2607 2030 2607 2030 2607 2030 2607 2030 2607 -1.0469 13.2104 0.0966 0.0703 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18  549 1725  549 1725  549 1725  549 1725  549 1725 -1.4297 4.8927 0.1296 0.1406 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 2850  264 2850  264 2850  264 2850  264 2850  264 -1.2109 5.1756 0.0900 0.0312 0.0000 0.1158 0.9275 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 1600 1951 1602 1952 1601 1953 1596 1958 1593 1951 -1.0938 5.3140 0.1310 0.0078 0.0000 0.1158 0.9275 0.0000 0.0099 180.0000 36.6573 0.4078 1.1181 38.1832 
21 2964 1951 2963 2084 2994 2085 2953 2066 2997 2100 -1.5312 4.3927 0.1044 0.0625 0.0000 0.0994 0.9192 0.0000 0.0742 500.0000 99.4932 0.5170 1.5113 101.5216 
22 2932 2305 2933 2194 2907 2193 2941 2209 2905 2180 -1.9922 1.6456 0.1049 0.1094 0.0000 0.0837 0.9151 0.0002 0.0100 74.0000 14.5328 0.5790 1.8534 16.9652 
23 2365 1065 2365 1065 2365 1065 2365 1065 2365 1065 -1.6875 4.4370 0.2426 0.0469 0.0000 0.1140 0.8937 0.0001 0.0096 78.0000 15.5899 0.5519 1.3080 17.4498 
24 2376  928 2321  832 2481 1243 2082  853 2347 1165 -1.7578 4.3897 0.2071 0.0469 0.0000 0.1237 0.9021 0.0000 0.0572 500.0000 99.6639 0.4607 1.4298 101.5544 
25 2286  869 2060 1110 2511 1226 2333  773 2542 1028 -1.7344 3.3305 0.1616 0.0391 0.0000 0.1319 0.9111 0.0000 0.0220 500.0000 90.6178 0.3163 1.4817 92.4158 
26 2778  811 2091 1064 2419 1148 2192  953 2328 1049 -1.6797 5.9202 0.1817 0.1328 0.0000 0.1399 0.9189 0.0000 0.0281 500.0000 81.7922 0.2740 1.0457 83.1119 
27 2486 1269 2001  739 2534 1045 2253  891 2577 1108 -1.6406 6.4525 0.2571 0.0391 0.0000 0.1455 0.9246 0.0000 0.0147 500.0000 83.9606 0.2728 0.9608 85.1942 
28 2358 1003 2237 1044 2901 1214 2260  919 2122  893 -1.5391 4.1874 0.1722 0.0781 0.0000 0.1492 0.9286 0.0000 0.0099 282.0000 46.3232 0.2754 1.2272 47.8258 
29 2464  814 2319  901 2071 1260 2337  807 2694 1289 -1.4531 7.9820 0.1676 0.0234 0.0000 0.1486 0.9285 0.0000 0.0099 313.0000 51.3770 0.2700 1.2087 52.8557 
30 2347  927 2255 1178 2586  910 1881  997 2613 1085 -1.5469 3.2261 0.1596 0.0469 0.0000 0.1440 0.9242 0.0001 0.0099 79.0000 13.7019 0.2700 0.9473 14.9192 
31 2446 1111 2226  919 2330 1477 2173  951 2444  661 -1.2422 5.9488 0.2551 0.0312 0.0000 0.1440 0.9250 0.0000 0.0099 114.0000 19.5291 0.3022 0.9611 20.7925 
32 2361  880 2116  974 2540  950 2378  850 2230 1383 -1.9375 3.9803 0.1862 0.1328 0.0000 0.1330 0.9160 0.0003 0.0094 70.0000 11.5025 0.2675 1.1527 12.9227 
33 2284  684 2067  814 2642 1049 2419 1165 2331 1386 -1.8984 11.9817 0.1599 0.1562 1.0556 0.1528 0.9415 0.0002 0.0097 81.0000 13.4922 0.2745 0.9956 14.7622 
34 2401  715 1937  895 2814 1181 2329  789 2288 1687 -1.6406 11.0667 0.1314 0.1797 0.0000 0.1710 0.9626 0.0001 0.0096 69.0000 11.5491 0.2752 1.0753 12.8996 
35 2467  888 2331  755 2544  776 2417 1181 2070 1509 -2.1562 2.0226 0.2050 0.0391 0.0000 0.1701 0.9611 0.0002 0.0100 81.0000 14.0143 0.2722 0.9578 15.2443 
36 2407  876 2195  904 2550  610 2683 1255 2050 1572 -1.4141 7.4571 0.1923 0.0156 0.0000 0.2000 1.0037 0.0001 0.0090 66.0000 11.5487 0.2772 1.0060 12.8319 
37 2466  863 2355  696 2555  926 2251 1092 2132 1444 -2.1484 4.9935 0.2007 0.1562 1.7500 0.1455 0.9386 0.0008 0.0100 51.0000 8.5788 0.2693 0.9516 9.7998 
38 2383  994 2536  612 2567  893 2300 1099 2031 1595 -2.1797 3.0619 0.2027 0.0781 0.0000 0.1702 0.9420 0.0001 0.0094 115.0000 18.9331 0.2702 0.9757 20.1790 
39 2631  868 2485  566 2558  863 2164 1255 1972 1599 -2.1406 3.4919 0.1903 0.1328 0.0000 0.1984 0.9660 0.0002 0.0099 76.0000 12.8587 0.3950 1.0953 14.3490 
40 2340  900 2453  423 2674  780 2133 1255 2199 1595 -1.7109 8.8213 0.1458 0.1562 0.0000 0.2249 0.9909 0.0001 0.0093 85.0000 15.2971 0.2709 0.9661 16.5341 
41 2598  894 2521  737 2475  990 2323 1039 1875 1540 -2.2656 1.4722 0.2308 0.1250 0.0000 0.2056 0.9705 0.0005 0.0093 67.0000 11.2289 0.2719 0.9663 12.4672 
42 2704 1108 2502  710 2488  872 2217  957 1897 1600 -2.0000 4.8346 0.2607 0.0781 0.0000 0.2367 1.0027 0.0003 0.0082 77.0000 13.0205 0.3682 1.0087 14.3974 
43 2469  702 2630  734 2502 1087 2321 1178 1863 1558 -2.3906 1.0903 0.1670 0.2109 1.4000 0.2440 1.0091 0.0003 0.0100 79.0000 13.8284 0.3241 1.0997 15.2522 
44 2521  715 2638  591 2485 1181 2390 1176 1755 1584 -1.7266 12.3735 0.1440 0.2266 1.6923 0.2779 1.0560 0.0003 0.0094 58.0000 11.1632 0.2722 0.9684 12.4038 
45 2469  756 2596  847 2513  963 2250 1146 1960 1541 -2.1797 2.2273 0.2012 0.0781 0.0000 0.2088 0.9474 0.0009 0.0070 67.0000 11.4728 0.2787 0.9729 12.7244 
46 2602  820 2620  784 2600 1021 2376 1153 2079 1534 -2.4375 2.6732 0.1595 0.2266 0.0000 0.2233 0.9426 0.0005 0.0093 125.0000 21.9168 0.4358 1.0171 23.3697 
47 2622  755 2672  784 2622  971 2364 1078 2079 1541 -2.4141 1.9453 0.1638 0.1875 1.3333 0.2403 0.9496 0.0008 0.0095 130.0000 22.0563 0.2825 1.2166 23.5554 
48 2648  808 2699  860 2637 1033 2322 1167 2089 1607 -2.1484 5.3400 0.1468 0.2266 1.9333 0.2639 0.9720 0.0006 0.0092 124.0000 21.1128 0.2882 1.1035 22.5046 
49 3000 3000 3000 2263 3000 2255 3000 2385 3000 2176 -1.7266 1.3498 0.2762 0.0391 0.0000 0.2678 0.9772 0.0001 0.0099 255.0000 43.6679 0.5257 1.7967 45.9903 
50 3000 2202 3000 2589 2855 2606 3000 2335 2692 2639 -1.6328 3.0688 0.0887 0.0078 0.0000 0.2592 0.9543 0.0000 0.0097 291.0000 52.3823 0.4158 1.7202 54.5184 
51 3000 3000  100  100  100 3000  100 3000 3000  100 -2.2891 2.2386 0.1313 0.1406 1.0667 0.2511 0.9325 0.0000 0.0098 198.0000 33.1127 0.2495 1.0459 34.4082 
52 3000 3000  100  100  494 3000  100 3000 3000  100 -1.9844 6.1572 0.0944 0.1250 0.0000 0.2741 1.0067 0.0001 0.0094 350.0000 63.9090 0.3638 1.0498 65.3225 
53 3000 3000  100  534  100 3000  100 3000 3000  100 -1.8672 4.5098 0.1406 0.1719 1.1111 0.2723 0.9981 0.0001 0.0094 334.0000 57.0034 0.3384 1.0563 58.3981 
54 3000 3000  100  100  100 3000  100 2536 3000  100 -1.5781 10.4505 0.0887 0.1016 1.2308 0.2643 0.9834 0.0001 0.0099 300.0000 51.5605 0.2392 0.8551 52.6548 
55 3000 3000  552  100  100 3000  100 3000 3000  100 -1.6953 5.3159 0.1072 0.2031 1.0625 0.2359 0.9445 0.0000 0.0230 500.0000 88.4698 0.3100 0.9314 89.7111 
56  437  174  437  174  437  174  437  174  437  174 -2.0859 13.5437 0.1395 0.3359 4.3077 0.2247 0.9273 0.0008 0.0081 130.0000 22.7063 0.0639 0.3208 23.0910 
57 2561  771 2601  723 2566  964 2402 1093 2049 1468 -2.0781 5.7734 0.1758 0.1641 0.0000 0.1985 0.8542 0.0004 0.0038 185.0000 32.7696 0.3352 1.0810 34.1859 
58 2559  789 2508  788 2611 1038 2316 1078 2032 1670 -2.2109 7.5536 0.1601 0.1641 1.3000 0.2093 0.8714 0.0000 0.0007 152.0000 26.0584 0.3112 1.0049 27.3745 
59 3000  100 3000 3000 3000  100  100 3000  100 3000 -1.6797 5.7470 0.2851 0.0078 0.0000 0.2371 0.9126 0.0000 0.0098 204.0000 33.1936 0.3051 1.0577 34.5565 
60  100 3000 3000 3000 3000  100  100 3000  100  100 -2.1328 2.1318 0.0838 0.1250 1.4286 0.2232 0.8800 0.0000 0.0099 303.0000 51.6321 0.2936 0.9118 52.8375 
61  100 3000 3000 3000 3000  100  100 2434  100  100 -1.0859 9.6225 0.0224 0.0469 0.0000 0.2314 0.9055 0.0000 0.0091 236.0000 42.0884 0.2537 1.0283 43.3703 
62 2561  896 2577  785 2659 1008 2312 1191 1954 1504 -2.2656 2.3856 0.1701 0.1719 1.0526 0.1698 0.8260 0.0009 0.0070 100.0000 19.4730 0.3433 1.1423 20.9586 
63 2575  894 2594  771 2437 1018 2327 1218 2070 1576 -1.9219 8.3403 0.1687 0.1484 0.0000 0.1917 0.8564 0.0002 0.0028 147.0000 27.5817 0.3305 1.0812 28.9934 
64 2576  735 2637  787 2723  958 2287 1050 1928 1539 -1.7656 14.0234 0.1810 0.1719 1.3500 0.1778 0.8547 0.0008 0.0069 102.0000 18.4855 0.2802 0.9734 19.7391 
65 2629  854 2589  780 2647 1001 2406 1097 2133 1557 -1.8984 6.3597 0.1588 0.2109 1.7500 0.1151 0.7838 0.0004 0.0027 130.0000 23.2880 0.3392 1.4421 25.0693 
66 2568  744 2645  777 2568 1052 2343 1170 2011 1552 -2.2344 8.7005 0.1572 0.1953 1.5625 0.1003 0.7822 0.0010 0.0044 75.0000 15.1635 0.3407 1.0615 16.5656 
67 2454  834 2463  727 2533 1001 2293 1170 1902 1556 -2.3594 2.2163 0.1938 0.1797 0.0000 0.1106 0.7902 0.0009 0.0060 75.0000 14.5142 0.3216 1.2071 16.0429 
68 2462  917 2386  734 2518  937 2257 1148 1877 1528 -1.8281 9.0253 0.2171 0.1406 0.0000 0.1253 0.8062 0.0008 0.0074 102.0000 20.2932 0.3209 1.0079 21.6220 
69 2456  786 2555  722 2542 1040 2315 1168 1932 1581 -2.2578 4.2086 0.1686 0.1250 0.0000 0.0954 0.7808 0.0009 0.0038 79.0000 13.7822 0.3248 1.1100 15.2170 
70 2519  720 2506  794 2517 1071 2324 1196 1911 1531 -2.1484 4.1589 0.1724 0.2109 1.1429 0.1048 0.7918 0.0010 0.0071 98.0000 18.8354 0.3265 1.0603 20.2222 
71 2529  812 2632  711 2526  926 2330 1144 1938 1633 -2.3672 2.2657 0.1786 0.1484 0.0000 0.1126 0.8070 0.0009 0.0070 109.0000 20.4282 0.3235 1.2559 22.0077 
72 2771 2409 2778 2048 2651 2039 2865 2241 2760 2010 -1.3438 6.4636 0.0695 0.1328 0.0000 0.1300 0.8347 0.0000 0.0098 185.0000 37.0944 0.4701 1.4074 38.9719 
73 2980 2842  100  100  119 2911  125 3000 2990  142 -2.1484 2.3951 0.1543 0.1250 1.0000 0.1176 0.8076 0.0000 0.0099 500.0000 89.7065 0.2518 0.9150 90.8733 
74 3000 3000  100  100  100 3000  100 3000 2783  100 -2.1406 3.0982 0.1045 0.0781 0.0000 0.1295 0.8335 0.0010 0.0041 254.0000 41.7089 0.2486 0.8831 42.8406 
75 2749 3000  100  100  100 3000  100 3000 2995  100 -2.1953 2.1112 0.1580 0.1641 0.0000 0.1434 0.8639 0.0009 0.0032 226.0000 38.4666 0.2456 0.8743 39.5866 
76  493  253  493  253  493  253  493  253  493  253 -1.8984 13.4778 0.1074 0.2188 1.8462 0.1612 0.9035 0.0005 0.0099 177.0000 31.4691 0.0734 0.3751 31.9177 
77 2902 3000  100  100  100 3000  345 3000 2994  100 -1.8047 5.6387 0.2019 0.1797 0.0000 0.1458 0.8810 0.0010 0.0034 256.0000 46.3518 0.3924 1.1534 47.8975 
78 2918 3000  100  100  116 3000  100 3000 2965  318 -2.3594 2.3423 0.1517 0.1641 1.1000 0.1272 0.8519 0.0010 0.0044 243.0000 40.0245 0.2533 0.8963 41.1741 
79 2832 3000  100  100  100 2896  100 3000 2913  433 -1.9688 5.9990 0.1568 0.1562 1.3571 0.1560 0.9192 0.0010 0.0084 222.0000 40.2833 0.2613 1.0930 41.6376 
80 2998  102  103 2993  100 2998  103  101 2995 2999 -0.9922 4.0078 0.1667 0.0625 0.0000 0.1394 0.8878 0.0000 0.0091 226.0000 38.2836 0.2512 0.9463 39.4811 
81  100  101 2995 2996  106  102  100 2998 2999 2999 -1.8672 4.8562 0.0848 0.0703 0.0000 0.1628 0.9339 0.0000 0.0100 190.0000 32.8530 0.2935 0.9435 34.0900 
