0 2280  912 2280  912 2280  912 2280  912 2280  912 2280  912 -0.8516 7.1825 0.0889 0.0703 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1097 2722 1097 2722 1097 2722 1097 2722 1097 2722 1097 2722 -1.0391 6.3213 0.0594 0.0078 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2  601 2653  601 2653  601 2653  601 2653  601 2653  601 2653 -1.4062 4.8730 0.1342 0.0000 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3  949  953  949  953  949  953  949  953  949  953  949  953 -0.8281 9.5135 0.1145 0.1328 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 1234 2810 1234 2810 1234 2810 1234 2810 1234 2810 1234 2810 -1.4766 7.5428 0.1575 0.0938 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 2717 2233 2717 2233 2717 2233 2717 2233 2717 2233 2717 2233 -1.2578 9.4842 0.3516 0.0234 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6  113 2464  113 2464  113 2464  113 2464  113 2464  113 2464 -1.5781 3.9781 0.2359 0.0156 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 1617  734 1617  734 1617  734 1617  734 1617  734 1617  734 -1.3047 10.9222 0.0826 0.1641 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8  328 1041  328 1041  328 1041  328 1041  328 1041  328 1041 -1.3906 6.0037 0.2684 0.0234 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 2766 1375 2766 1375 2766 1375 2766 1375 2766 1375 2766 1375 -1.4844 5.9525 0.1251 0.1016 1.2143 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2973 2844 2973 2844 2973 2844 2973 2844 2973 2844 2973 2844 -1.4609 5.0221 0.2518 0.0312 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11  335 2311  335 2311  335 2311  335 2311  335 2311  335 2311 -1.6953 2.4340 0.2600 0.0156 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 1040 2600 1040 2600 1040 2600 1040 2600 1040 2600 1040 2600 -1.1094 4.9486 0.1068 0.0703 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 2601 1816 2601 1816 2601 1816 2601 1816 2601 1816 2601 1816 -1.8672 2.2421 0.0600 0.0000 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2308  996 2308  996 2308  996 2308  996 2308  996 2308  996 -1.3672 3.1791 0.0088 0.0547 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1394 1523 1394 1523 1394 1523 1394 1523 1394 1523 1394 1523 -1.2266 4.4916 0.2618 0.0547 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16  378  421  378  421  378  421  378  421  378  421  378  421 -1.5312 2.8809 0.0463 0.1484 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17  400 1760  400 1760  400 1760  400 1760  400 1760  400 1760 -1.5547 1.5088 0.1895 0.0312 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 1442 1420 1442 1420 1442 1420 1442 1420 1442 1420 1442 1420 -1.3281 8.6001 0.3383 0.0078 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 2867 1814 2867 1814 2867 1814 2867 1814 2867 1814 2867 1814 -1.7500 2.6457 0.0257 0.0156 0.0000 0.0614 0.9159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20  390 1849  389 1846  390 1841  393 1842  384 1842  394 1853 -1.4922 2.8503 0.2463 0.0391 0.0000 0.0614 0.9159 0.0000 0.0099 339.0000 90.2225 0.2478 1.3318 91.8021 
21  263 2360  263 2360  263 2360  263 2360  263 2360  263 2360 -1.4453 3.5718 0.2576 0.0078 0.0000 0.0982 0.9361 0.0004 0.0093 82.0000 22.1989 0.3793 1.2322 23.8105 
22  420 1688  444 1749  423 1850  351 1830  547 1832  335 1593 -1.4219 4.3088 0.1803 0.0625 0.0000 0.0810 0.9276 0.0000 0.0608 600.0000 162.7953 0.2233 1.0517 164.0704 
23  390 2271  390 2271  390 2271  390 2271  390 2271  390 2271 -1.2109 7.1599 0.2633 0.0156 0.0000 0.0864 0.9347 0.0003 0.0099 75.0000 20.0390 0.2675 0.8929 21.1995 
24 2440 1409 2495 2147  128  212 2646 1743 1195  458 1061 1328 -1.5312 6.4872 0.1328 0.0625 0.0000 0.0100 0.9116 0.0000 1.2583 600.0000 144.6976 0.3232 0.9391 145.9599 
25 2317 1140 2551 1994 2427  212 1809 1780 1176 1205 1169 2905 -1.9375 2.0906 0.1035 0.0078 0.0000 0.0100 0.9116 0.0000 1.2497 600.0000 138.6311 0.4282 1.2646 140.3238 
