0 2280  912 2280  912 -2.0000 3.3228 0.2132 0.0781 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 2556 2382 2556 2382 -2.2578 4.5551 0.1766 0.1641 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2  601 2653  601 2653 -0.9062 10.1644 0.3106 0.0078 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3  949  953  949  953 -1.7031 5.6120 0.1083 0.1406 1.3810 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 1234 2810 1234 2810 -1.4922 6.7243 0.0887 0.1328 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5  730 1050  730 1050 -1.8672 4.1161 0.1497 0.2500 2.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2464 1182 2464 1182 -1.9531 3.5253 0.2061 0.1250 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7  743 1910  743 1910 -1.2891 2.1756 0.1802 0.0625 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1373 1835 1373 1835 -1.3125 4.6575 0.3014 0.0703 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9  928 2857  928 2857 -1.4922 3.8110 0.0613 0.0625 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2778  229 2778  229 -1.3047 3.1584 0.1040 0.0391 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11  634 1891  634 1891 -0.9375 6.7205 0.1042 0.0156 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12  232 2560  232 2560 -1.1875 3.1929 0.2918 0.0156 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1546 2924 1546 2924 -1.6172 5.9704 0.1691 0.0859 1.1765 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 2601 1816 2601 1816 -1.7031 6.3049 0.2202 0.1484 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1568  516 1568  516 -1.9609 4.4158 0.0571 0.1719 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16  487 1611  487 1611 -1.1328 2.2106 0.0642 0.0469 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 1975 2285 1975 2285 -1.9062 5.4557 0.2254 0.0938 1.2308 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 1909 1795 1909 1795 -2.0859 0.9138 0.2785 0.1016 0.0000 0.2970 0.8351 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
