0 2280  912 2280  912 2280  912 -1.2656 2.9683 0.0521 0.0078 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1442  718 1442  718 1442  718 -1.9453 3.8316 0.2619 0.1797 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2  163 1482  163 1482  163 1482 -0.8125 5.4921 0.1071 0.0000 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3  892 1186  892 1186  892 1186 -1.3203 6.4399 0.3623 0.1719 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4  524 1217  524 1217  524 1217 -1.1094 6.2714 0.1874 0.0234 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 1881  341 1881  341 1881  341 -1.3359 3.1540 0.1457 0.0781 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6 2586 2842 2586 2842 2586 2842 -1.1641 6.4689 0.1769 0.0000 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7  743 1910  743 1910  743 1910 -1.4141 3.1264 0.2633 0.0469 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1736 2238 1736 2238 1736 2238 -1.1172 9.5216 0.1681 0.0469 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9  871  784  871  784  871  784 -1.6016 5.4542 0.0848 0.1250 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2018  555 2018  555 2018  555 -1.2812 7.2431 0.1426 0.0469 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11 1351 2300 1351 2300 1351 2300 -1.3047 3.8986 0.0347 0.0625 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12  416 1201  416 1201  416 1201 -1.2734 2.5939 0.0791 0.0234 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13  891 1011  891 1011  891 1011 -1.5156 6.8344 0.2345 0.1719 1.3750 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 1139 2519 1139 2519 1139 2519 -1.3125 4.9567 0.0390 0.0859 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15 1848  396 1848  396 1848  396 -1.1484 6.0487 0.1553 0.0703 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16 1982 2346 1982 2346 1982 2346 -1.7656 1.4092 0.2152 0.0078 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17 2693  260 2693  260 2693  260 -0.8984 2.1235 0.0229 0.0156 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 1909 1795 1909 1795 1909 1795 -1.0078 7.5669 0.1002 0.0859 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 2130 1498 2130 1498 2130 1498 -1.4297 4.6564 0.1147 0.0938 0.0000 0.0817 0.9614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 1437  720 1437  720 1437  720 -2.1094 9.0116 0.2619 0.1562 0.0000 0.0817 0.9614 0.0009 0.0043 35.0000 3.7031 0.2365 0.8713 4.8109 
21 1392  737 1392  737 1392  737 -1.6719 10.5057 0.2736 0.1875 2.3125 0.1001 0.7880 0.0008 0.0037 35.0000 3.9517 0.2450 0.7100 4.9067 
22 1446  737 1446  737 1446  737 -2.2266 1.8617 0.2633 0.1484 0.0000 0.0384 0.7111 0.0008 0.0052 74.0000 8.4361 0.1609 0.6508 9.2477 
23 2043 2373 2043 2372 2043 2373 -1.4453 4.2332 0.1963 0.0078 0.0000 0.0385 0.6418 0.0001 0.0100 90.0000 8.5677 0.2629 0.9794 9.8099 
24 1451  745 1451  745 1451  745 -2.3984 2.1628 0.2610 0.1953 0.0000 0.0371 0.6442 0.0008 0.0013 54.0000 4.8223 0.1308 0.6037 5.5568 
25 1932 2294 1927 2400 1929 2297 -1.0625 8.4528 0.2310 0.0000 0.0000 0.0354 0.6044 0.0000 0.0100 155.0000 13.1608 0.3153 0.8921 14.3682 
26  878  870  878  870  878  870 -1.4297 3.0974 0.1394 0.0938 0.0000 0.0285 0.6052 0.0007 0.0092 35.0000 3.2501 0.0910 0.5051 3.8462 
27  875  700  861  698  864  700 -1.8203 2.5265 0.0374 0.0938 0.0000 0.0285 0.6038 0.0000 0.0096 86.0000 7.5447 0.0843 0.5906 8.2196 
28 1454  752 1454  752 1454  752 -2.5391 1.8567 0.2602 0.1562 0.0000 0.0300 0.6314 0.0009 0.0012 51.0000 4.7626 0.1664 0.6873 5.6164 
29 1459  759 1459  759 1459  759 -1.7969 7.6277 0.2595 0.1562 0.0000 0.0312 0.5941 0.0009 0.0010 54.0000 5.2948 0.1135 0.6055 6.0138 
30  873  727  864  725  866  727 -1.6406 3.7438 0.0513 0.1016 1.0500 0.0121 0.6244 0.0008 0.0029 55.0000 4.7455 0.1350 0.4678 5.3483 
31  910  684  875  719  868  686 -1.5859 4.4965 0.0444 0.1562 1.0500 0.0125 0.6260 0.0000 0.0100 255.0000 22.5792 0.1830 0.5310 23.2932 
32 1447  749 1447  749 1447  749 -2.2344 3.2832 0.2622 0.1562 1.0417 0.0127 0.6271 0.0008 0.0004 58.0000 5.0871 0.2126 0.5767 5.8764 
33  843  694  862  659  874  715 -1.3281 4.7576 0.0281 0.1406 0.0000 0.0134 0.5878 0.0010 0.0089 55.0000 4.9182 0.1827 0.4911 5.5921 
34 1979 2363 1982 2296 1980 2361 -1.4297 3.3021 0.2119 0.0312 0.0000 0.0124 0.5900 0.0010 0.0065 62.0000 5.8731 0.2392 1.0564 7.1687 
35 1455  744 1455  744 1455  744 -2.1562 2.7785 0.2598 0.1875 0.0000 0.0121 0.5887 0.0010 0.0008 70.0000 6.5754 0.1201 0.5435 7.2390 
36  876  717  832  714  836  674 -1.7109 6.0969 0.0280 0.1562 0.0000 0.0126 0.5681 0.0009 0.0029 57.0000 5.0464 0.1081 0.4733 5.6278 
37 1442  739 1443  747 1458  753 -1.9609 6.6678 0.2601 0.1406 0.0000 0.0133 0.5723 0.0005 0.0018 88.0000 8.2898 0.1900 0.6215 9.1013 
38 1454  753 1454  748 1444  744 -2.0234 4.7790 0.2609 0.1719 0.0000 0.0104 0.5866 0.0010 0.0004 75.0000 6.6980 0.1132 0.5878 7.3990 
39 1458  749 1444  746 1454  750 -2.1484 5.6077 0.2588 0.1484 0.0000 0.0100 0.5925 0.0009 0.0005 82.0000 7.1687 0.1996 0.6102 7.9784 
40 1450  741 1456  754 1449  751 -1.8984 5.7613 0.2590 0.2578 0.0000 0.0100 0.5850 0.0009 0.0006 84.0000 7.9409 0.1353 0.7170 8.7932 
41 1446  755 1451  742 1457  745 -2.3281 2.7419 0.2619 0.1797 0.0000 0.0100 0.6053 0.0008 0.0003 66.0000 6.2563 0.2186 0.4692 6.9441 
42 1447  753 1447  749 1458  738 -2.0234 4.2435 0.2626 0.1641 0.0000 0.0100 0.5968 0.0009 0.0004 72.0000 6.3734 0.2219 0.4559 7.0512 
43 1626 1088 1515  730 1563  781 -2.1641 1.8075 0.2275 0.0938 0.0000 0.2247 0.8357 0.0005 0.0084 38.0000 3.4736 0.1852 0.6303 4.2890 
44 1825 1063 1321 1042 1352  466 -1.8281 7.1986 0.2647 0.1094 0.0000 0.2925 0.8857 0.0001 0.0099 49.0000 4.6356 0.2688 0.6250 5.5294 
45 1350 1147 1898  602 1344  877 -1.7422 9.3897 0.2055 0.0781 0.0000 0.2968 0.8699 0.0000 0.0099 121.0000 11.4556 0.2357 0.5641 12.2555 
46 1606  929 1160  686 1844  998 -2.0312 5.9833 0.2225 0.1719 1.2222 0.2885 0.8522 0.0004 0.0087 40.0000 3.8322 0.2399 0.6317 4.7038 
47 1997  896 1211  461 1279 1148 -2.1172 7.5688 0.1962 0.3359 3.7692 0.3189 0.8689 0.0002 0.0095 64.0000 5.9963 0.1242 0.4829 6.6034 
48 2058 1376  738  100 1446  874 -1.3828 9.3562 0.2501 0.1328 1.2500 0.3446 0.8980 0.0002 0.0087 43.0000 4.0400 0.1127 0.7848 4.9374 
49 1821  684 1438  865 1428 1191 -2.1094 6.2872 0.2029 0.1641 0.0000 0.3051 0.8745 0.0008 0.0096 42.0000 3.9508 0.2660 0.6017 4.8185 
50 2236  205 1163  600  911 1608 -3.0156 2.7399 0.1580 0.5156 5.2500 0.3358 0.9004 0.0001 0.0097 39.0000 3.6632 0.1120 0.7017 4.4769 
51 2303  100 1133  592  827 1698 -2.8438 7.6604 0.1532 0.5469 5.2308 0.4205 1.3287 0.0008 0.0073 42.0000 4.0181 0.2115 0.5455 4.7751 
52 2217  100 1161  498  931 1856 -3.0391 2.9512 0.1643 0.4297 2.4737 0.4472 1.2321 0.0003 0.0098 54.0000 5.3993 0.1138 0.5157 6.0289 
53 2257  100 1153  476  881 1962 -2.9219 2.9072 0.1636 0.3672 3.2353 0.5099 1.2748 0.0006 0.0095 40.0000 3.9676 0.1153 0.6224 4.7054 
54 2277  100 1267  472  707 1911 -2.7109 9.3410 0.1614 0.5391 3.6111 0.5376 1.2338 0.0002 0.0096 44.0000 4.7132 0.1130 0.5686 5.3948 
55 2267  100  971  582 1058 1854 -2.9453 3.3749 0.1540 0.3125 2.4444 0.5299 1.1532 0.0010 0.0087 40.0000 4.0360 0.1667 0.6490 4.8518 
56 2397  100  928  642 1018 1907 -2.5859 5.4729 0.1448 0.2891 1.2083 0.5617 1.1468 0.0004 0.0094 45.0000 4.6748 0.1162 0.6882 5.4792 
57 2032  100 1146  421  989 1774 -2.7656 3.7242 0.1425 0.5078 7.5556 0.5360 1.0622 0.0006 0.0068 49.0000 4.4611 0.1728 0.6065 5.2404 
58 2125  100 1315  763  941 1871 -2.5938 2.4321 0.1747 0.2578 1.7727 0.5664 1.0629 0.0005 0.0098 61.0000 6.5959 0.1183 0.8195 7.5338 
