0 2280  912 2280  912 2280  912 2280  912 2280  912 2280  912 2280  912 2280  912 -0.7344 11.2675 0.1264 0.0078 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
1 1349 2665 1349 2665 1349 2665 1349 2665 1349 2665 1349 2665 1349 2665 1349 2665 -0.9219 7.2694 0.1397 0.0000 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
2 1700  684 1700  684 1700  684 1700  684 1700  684 1700  684 1700  684 1700  684 -1.4609 3.3213 0.1633 0.0938 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
3 1017 1196 1017 1196 1017 1196 1017 1196 1017 1196 1017 1196 1017 1196 1017 1196 0.0391 13.6284 0.0600 0.0000 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
4 1151  336 1151  336 1151  336 1151  336 1151  336 1151  336 1151  336 1151  336 -0.9297 4.2234 0.0432 0.0781 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
5 1445  692 1445  692 1445  692 1445  692 1445  692 1445  692 1445  692 1445  692 -1.4219 6.8285 0.1211 0.0625 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
6  319 2473  319 2473  319 2473  319 2473  319 2473  319 2473  319 2473  319 2473 -1.6172 2.1751 0.1931 0.0547 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
7 1535 2921 1535 2921 1535 2921 1535 2921 1535 2921 1535 2921 1535 2921 1535 2921 -1.3281 6.3639 0.1245 0.0078 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
8 1492  750 1492  750 1492  750 1492  750 1492  750 1492  750 1492  750 1492  750 -1.4453 9.4301 0.0828 0.0938 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
9 1419 1555 1419 1555 1419 1555 1419 1555 1419 1555 1419 1555 1419 1555 1419 1555 -2.1562 2.6683 0.1009 0.1719 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
10 2525 2587 2525 2587 2525 2587 2525 2587 2525 2587 2525 2587 2525 2587 2525 2587 -1.4219 2.9702 0.2239 0.0625 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
11  692 1179  692 1179  692 1179  692 1179  692 1179  692 1179  692 1179  692 1179 -1.3359 7.9099 0.2529 0.0625 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
12 1155 1839 1155 1839 1155 1839 1155 1839 1155 1839 1155 1839 1155 1839 1155 1839 -1.2656 9.2045 0.1921 0.0703 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
13 1881 1672 1881 1672 1881 1672 1881 1672 1881 1672 1881 1672 1881 1672 1881 1672 -1.8516 6.2849 0.0759 0.1172 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
14 1653 2125 1653 2125 1653 2125 1653 2125 1653 2125 1653 2125 1653 2125 1653 2125 -2.0703 7.0738 0.0582 0.4141 5.8889 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
15  207 1365  207 1365  207 1365  207 1365  207 1365  207 1365  207 1365  207 1365 -1.6016 3.8794 0.1661 0.0391 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
16  759  312  759  312  759  312  759  312  759  312  759  312  759  312  759  312 -1.3750 5.8425 0.1139 0.0703 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
17  491 1700  491 1700  491 1700  491 1700  491 1700  491 1700  491 1700  491 1700 -0.6875 6.3740 0.1326 0.0469 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
18 2886  626 2886  626 2886  626 2886  626 2886  626 2886  626 2886  626 2886  626 -0.8672 8.1003 0.1003 0.0703 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
19 2756 2461 2756 2461 2756 2461 2756 2461 2756 2461 2756 2461 2756 2461 2756 2461 -1.0625 6.5000 0.1886 0.0469 0.0000 0.1687 0.9404 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
20 1662 2080 1662 2080 1662 2080 1662 2080 1662 2080 1662 2080 1662 2080 1662 2080 -2.2812 5.0226 0.0164 0.4062 4.7273 0.1687 0.9404 0.0003 0.0097 87.0000 37.6641 0.8859 2.4573 41.0072 
21 1668 2042 1668 2042 1668 2042 1668 2042 1668 2042 1668 2042 1668 2042 1668 2042 -2.6719 2.6001 0.0512 0.3984 4.4545 0.2028 0.8786 0.0008 0.0099 81.0000 36.6009 0.6808 2.0470 39.3287 
22 1675 1987 1675 1987 1675 1987 1675 1987 1675 1987 1675 1987 1675 1987 1675 1987 -2.0156 3.9998 0.0983 0.3359 3.8182 0.2092 0.8109 0.0009 0.0087 84.0000 37.8198 0.6035 1.8774 40.3007 
23 1708 2054 1708 2054 1708 2054 1708 2054 1708 2054 1708 2054 1708 2054 1708 2054 -2.3359 2.9020 0.0347 0.3906 3.6364 0.1312 0.7504 0.0003 0.0098 98.0000 42.7404 0.7652 1.9445 45.4501 
24 1631 2075 1617 2023 1732 2059 1665 2126 1588 2035 1645 2086 1708 2046 1729 1944 -2.0078 18.0236 0.0802 0.3438 7.1250 0.1667 0.7202 0.0001 0.0476 800.0000 316.5873 0.5820 1.9441 319.1133 
25 1711 2020 1728 2081 1593 2039 1671 1960 1762 2067 1695 2007 1621 2054 1596 2174 -2.3359 3.5004 0.0662 0.3359 4.8000 0.1806 0.7261 0.0003 0.0096 93.0000 34.2261 0.4720 1.8304 36.5285 
26 1895 2020 1708 2116 1528 1964 1874 1988 1769 2065 1712 2034 1630 2081 1726 2143 -2.5234 3.1805 0.1330 0.3125 5.1000 0.2351 0.7346 0.0001 0.0558 800.0000 297.0495 0.6517 1.5724 299.2736 
27 1985 1998 1823 2124 1601 1957 1926 1986 1894 2026 1728 2021 1583 2076 1654 2180 -2.2344 5.3777 0.1638 0.2891 2.4667 0.2869 0.7550 0.0000 0.0349 800.0000 296.4200 0.5330 1.9834 298.9364 
28 1831 1999 1633 2108 1378 1943 1831 1862 1712 2128 1774 1981 1722 2066 1826 2193 -2.1875 1.9803 0.1042 0.2656 0.0000 0.3021 0.7604 0.0002 0.0095 77.0000 29.8419 0.4760 1.7328 32.0508 
29 1841 2074 1532 2108 1594 1962 1969 1903 1781 2009 1623 1896 1453 2168 1584 2046 -1.6953 6.2135 0.0925 0.2109 1.4286 0.3175 0.7677 0.0001 0.0343 800.0000 291.9932 0.5452 1.9219 294.4604 
30 1875 1951 1885 2086 1526 1977 1699 2081 1750 2069 1743 2149 1739 1967 1753 2198 -2.2656 3.6139 0.1422 0.2734 3.5000 0.2853 0.7906 0.0004 0.0098 79.0000 28.3524 0.5265 1.5614 30.4403 
31 1733 2105 1914 2058 1649 2027 1719 1940 1898 2081 1905 2026 1823 2129 1788 2224 -1.8516 7.4975 0.1630 0.1641 1.6923 0.3042 0.7998 0.0000 0.0100 651.0000 234.8908 0.4914 1.8123 237.1945 
32 1951 1836 1686 2153 1554 2043 1764 2055 1667 2130 1617 2100 1652 1869 1671 2172 -2.5938 2.4163 0.0375 0.4219 3.5385 0.2867 0.8169 0.0002 0.0095 114.0000 41.9372 0.4724 1.5435 43.9531 
33 2003 1742 1702 2152 1530 2032 1738 2054 1648 2131 1587 2108 1647 1772 1650 2188 -2.2734 3.9168 0.0181 0.3047 2.5000 0.3199 0.8482 0.0001 0.0097 126.0000 45.4065 0.5141 1.5334 47.4540 
34 1917 1828 1714 2258 1503 2079 1833 2059 1679 2070 1648 2176 1767 1988 1637 2064 -2.2500 4.0630 0.1400 0.3359 2.7333 0.3248 0.8552 0.0001 0.0099 354.0000 127.7008 0.4837 1.9126 130.0971 
35 1986 1973 1683 2021 1609 1970 1739 2128 1657 2187 1624 2068 1545 1844 1813 2269 -1.7109 18.8685 0.0187 0.3984 3.9231 0.3435 0.8755 0.0001 0.0096 128.0000 46.7073 0.5667 2.1480 49.4220 
36 1809 1763 1778 2183 1475 2048 1674 1913 1731 2030 1661 2068 1708 1922 1500 2139 -2.1484 4.2061 0.0785 0.3672 2.6875 0.3015 0.8952 0.0001 0.0098 118.0000 43.6890 0.5464 1.8820 46.1174 
37 1854 1950 1674 2166 1452 2095 1794 2095 1902 2037 1569 2046 1799 1883 1688 2068 -2.2188 4.3612 0.1152 0.4062 3.3846 0.3024 0.9082 0.0001 0.0100 230.0000 81.3420 0.5707 1.6407 83.5534 
38 1874 1815 1771 2117 1501 2166 1914 2087 1546 1901 1825 2057 1691 1975 1650 2174 -2.3828 6.4271 0.1047 0.4688 4.0909 0.3203 0.9272 0.0000 0.0142 800.0000 287.6833 0.4736 1.5371 289.6941 
39 2037 1784 1904 2269 1487 2029 1774 2084 1463 1910 1677 1907 1772 2085 1698 2072 -2.3438 2.2589 0.1186 0.3125 2.2353 0.3429 0.9472 0.0000 0.0100 701.0000 257.0330 0.5656 1.8968 259.4955 
40 2077 1703 1827 2173 1345 1885 1894 2017 1446 1677 1821 2275 1758 1951 1660 2050 -1.8906 2.3344 0.1150 0.1562 1.0526 0.3647 0.9649 0.0000 0.0098 413.0000 148.5966 0.5087 1.9837 151.0890 
41 1843 1693 1876 2195 1575 2222 1885 2097 1582 2195 1699 1868 1737 2013 1668 2081 -2.2656 10.3226 0.0690 0.4375 2.6250 0.3552 0.9748 0.0002 0.0096 117.0000 42.9141 0.4780 1.6253 45.0173 
42 2010 1837 1676 2326 1703 2266 1713 1993 1564 1938 1723 1895 1859 1934 1631 2223 -2.0312 4.2037 0.1904 0.2500 1.8571 0.3697 0.9903 0.0001 0.0100 144.0000 52.7703 0.4765 1.9135 55.1603 
43 1816 1760 1962 1971 1402 2118 1870 2091 1616 2027 1481 2041 1718 2168 1675 2111 -2.9219 3.1277 0.0601 0.5781 3.4444 0.3738 1.0068 0.0001 0.0100 611.0000 216.2584 0.4695 1.7135 218.4415 
44 1796 1702 2046 1878 1347 2147 1900 2098 1608 2014 1372 2046 1737 2235 1679 2114 -2.6641 8.7445 0.0643 0.5312 5.5385 0.3846 1.0625 0.0005 0.0089 81.0000 30.0214 0.5107 1.5426 32.0747 
