0 2.1904 2.3316 0.8886 1.2691 1.1180 0.0128 4.1180 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
1 1.6717 1.6432 1.5556 2.6966 0.4600 0.0226 3.4600 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
2 0.6981 0.4736 1.6628 1.8517 0.3090 0.0243 3.3090 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
3 2.6647 0.9804 3.1161 0.6462 1.6140 0.0023 4.6140 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
4 1.4497 1.0795 0.6107 0.8379 0.9000 0.0109 3.9000 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
5 1.2627 0.7552 0.7287 2.3433 -0.1530 0.0684 2.8470 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
6 1.0138 2.8695 1.1483 0.2054 -0.0450 0.1069 2.9550 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
7 0.6286 2.7133 1.8249 2.9186 -1.6120 0.3731 1.3880 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
8 1.4072 1.1303 1.3553 1.4885 -0.5060 0.3179 2.4940 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
9 2.3713 3.0155 2.2584 2.5411 0.4920 0.1138 3.4920 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
10 1.0993 1.5084 0.1158 2.8161 -0.3910 0.0086 2.6090 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
11 2.8588 2.2750 1.1339 1.1536 2.0610 0.0017 5.0610 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
12 1.8732 1.1419 1.5513 0.7029 -0.1210 0.1084 2.8790 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
13 2.5745 2.9061 2.2336 2.8285 0.0250 0.0081 3.0250 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
14 2.9329 1.6119 0.2075 2.2036 2.1130 0.0051 5.1130 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
15 1.4330 1.1819 0.9007 1.8360 -0.3770 0.1438 2.6230 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
16 2.7224 1.0727 1.8596 1.4637 -1.1960 0.1331 1.8040 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
17 2.6324 1.6481 3.0291 0.3084 -0.2560 0.1089 2.7440 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
18 3.0107 1.0933 2.4696 1.4208 -0.6090 0.0645 2.3910 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
19 0.9650 2.7920 1.9485 0.5905 0.6750 0.0027 3.6750 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
20 1.9740 1.6889 3.0789 1.6625 0.0570 0.0533 3.0570 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
21 1.9355 2.1551 0.1333 1.4791 0.6510 0.0546 3.6510 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
22 2.9780 1.7051 0.8787 0.8527 -0.2160 0.0749 2.7840 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
23 1.0923 1.5250 0.9693 1.6822 -0.0350 0.0752 2.9650 0.1522 0.9982 0.0000 0.0000 0.0000 0.0000
