0 3.0145 0.5269 0.1718 3.1374 0.8810 0.0269 3.8810 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
1 0.6604 0.4668 2.0814 1.1513 -0.1070 0.0119 2.8930 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
2 2.8057 0.8049 3.0184 1.0716 -1.0700 0.0965 1.9300 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
3 1.9284 2.9350 2.1843 2.9100 0.2040 0.0957 3.2040 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
4 2.2538 0.2473 2.7808 1.8932 -0.1650 0.0229 2.8350 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
5 1.0450 0.6783 2.6848 1.8727 0.6380 0.0003 3.6380 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
6 2.9530 2.4540 3.0236 1.8225 1.2910 0.0198 4.2910 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
7 2.2242 1.9624 0.8860 3.0099 0.3370 0.0151 3.3370 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
8 1.0504 2.4758 3.0036 2.0797 0.8820 0.0091 3.8820 0.1564 0.9868 0.0000 0.0000 0.0000 0.0000
9 0.5326 2.6100 2.1303 0.6628 0.2440 0.0193 3.2440 0.1564 0.9868 -1.0700 0.0000 0.0000 2.5644
10 2.8000 0.7947 3.0158 1.0784 -1.1670 0.0989 1.8330 0.1564 0.9868 -1.0700 0.0034 0.0007 3.5586
11 2.7759 0.7479 3.0044 1.1073 -1.1450 0.1074 1.8550 0.1634 0.7855 -1.1670 0.0042 0.0009 4.8866
12 2.7937 0.6799 3.0062 1.0695 -1.1330 0.1104 1.8670 0.2812 0.7525 -1.1670 0.0081 0.0009 6.1353
13 2.8282 0.6591 3.0205 1.0036 -1.2480 0.1108 1.7520 0.3603 0.7768 -1.1670 0.0093 0.0008 7.2764
14 2.8993 0.5479 3.0464 0.8478 -1.2140 0.1176 1.7860 0.4556 0.8621 -1.2480 0.0128 0.0007 8.5267
15 2.9136 0.5491 3.0788 0.9131 -1.1930 0.1260 1.8070 0.4942 0.8784 -1.2480 0.0183 0.0009 9.8560
16 2.8288 0.5835 2.9589 0.8162 -1.0640 0.0825 1.9360 0.5242 0.9239 -1.2480 0.0110 0.0009 11.0065
17 2.9728 0.5583 3.1416 1.0179 -0.9920 0.1218 2.0080 0.5232 0.9462 -1.2480 0.0094 0.0009 12.6346
18 2.7076 0.6319 3.1375 0.8761 -1.0820 0.1424 1.9180 0.5071 0.9680 -1.2480 0.0057 0.0006 14.1451
19 2.9384 0.6151 2.8022 0.9577 -1.0270 0.0591 1.9730 0.5406 1.0052 -1.2480 0.0078 0.0007 15.5607
20 2.9875 0.7066 3.1416 0.6195 0.4140 0.0491 3.4140 0.5508 1.0429 -1.2480 0.0151 0.0009 17.1753
21 2.7854 0.4129 3.0048 0.9559 -0.9810 0.1169 2.0190 0.2405 1.2553 -1.2480 0.0067 0.0008 18.5088
22 2.8413 0.5842 3.0179 0.9430 -1.2610 0.1142 1.7390 0.2258 1.2704 -1.2480 0.0077 0.0005 19.9432
23 2.8446 0.5866 3.0240 0.9421 -1.2520 0.1157 1.7480 0.2412 1.3638 -1.2610 0.0040 0.0009 21.4534
24 2.8439 0.5870 3.0238 0.9428 -1.2430 0.1157 1.7570 0.2508 1.4502 -1.2610 0.0031 0.0006 23.0708
25 2.8431 0.5876 3.0237 0.9435 -1.2200 0.1156 1.7800 0.2587 1.5355 -1.2610 0.0026 0.0008 24.7313
26 2.8233 0.6000 3.0315 0.9491 -1.1480 0.1176 1.8520 0.2655 1.6211 -1.2610 0.0037 0.0008 26.5025
27 2.8851 0.5634 3.0010 0.9393 -1.2330 0.1099 1.7670 0.2700 1.7065 -1.2610 0.0021 0.0009 28.3640
28 2.8864 0.5658 2.9981 0.9437 -1.1980 0.1088 1.8020 0.2796 1.7949 -1.2610 0.0033 0.0010 30.2973
29 0.1000 0.1000 0.1000 0.1000 0.5690 0.0360 3.5690 0.2869 1.8822 -1.2610 0.0100 0.0008 32.1790
30 2.7844 0.6451 2.9737 0.9648 -1.1180 0.0902 1.8820 0.2809 1.7379 -1.2610 0.0029 0.0004 33.9551
31 2.8542 0.5487 3.0501 0.9261 -1.3480 0.1269 1.6520 0.2864 1.8172 -1.2610 0.0019 0.0009 35.7270
32 2.9342 0.7457 2.8972 1.2830 -1.0950 0.0785 1.9050 0.2853 1.8814 -1.3480 0.0028 0.0002 37.2724
33 3.1389 0.6119 2.6680 1.3549 0.0200 0.0350 3.0200 0.2961 1.9417 -1.3480 0.0112 0.0007 38.8019
34 2.8002 0.7875 3.0939 1.3039 -1.4160 0.1488 1.5840 0.2787 1.9956 -1.3480 0.0046 0.0007 40.6125
35 3.1416 3.1416 0.1000 0.1000 -0.1920 0.0737 2.8080 0.2861 2.0822 -1.4160 0.0010 0.0001 43.2860
36 0.1000 3.1416 0.1000 3.1416 -0.0580 0.0625 2.9420 0.2760 1.9477 -1.4160 0.0063 0.0010 45.2482
37 3.1416 0.1000 0.1000 0.1000 -0.1970 0.0737 2.8030 0.2672 1.8275 -1.4160 0.0070 0.0010 47.3848
38 0.1000 3.1416 0.1000 0.1000 0.2990 0.0438 3.2990 0.2591 1.7300 -1.4160 0.0039 0.0007 49.8279
39 0.1000 0.1000 0.1000 3.1416 0.2000 0.0521 3.2000 0.2540 1.6338 -1.4160 0.0061 0.0009 52.1255
40 2.7845 0.7984 3.1314 1.3396 -1.3350 0.1590 1.6650 0.2484 1.5496 -1.4160 0.0047 0.0009 53.7740
41 2.8272 0.7550 3.1216 1.2943 -1.3290 0.1501 1.6710 0.2556 1.5943 -1.4160 0.0043 0.0008 55.5455
42 2.7648 0.8269 3.0611 1.3335 -1.3790 0.1456 1.6210 0.2652 1.6529 -1.4160 0.0034 0.0009 57.1706
43 2.7221 0.7860 3.0864 1.3324 -1.3430 0.1509 1.6570 0.2734 1.7070 -1.4160 0.0042 0.0008 59.0115
44 2.7996 0.8647 3.0846 1.3454 -1.3320 0.1507 1.6680 0.2818 1.7607 -1.4160 0.0031 0.0008 60.7286
45 2.7882 0.7765 3.0678 1.3820 -1.2440 0.1343 1.7560 0.2894 1.8143 -1.4160 0.0034 0.0008 63.0382
46 2.7377 0.8322 3.1416 1.2811 -1.3870 0.1739 1.6130 0.2938 1.8636 -1.4160 0.0025 0.0010 65.1743
47 2.7107 0.8490 3.1416 1.2930 -1.4070 0.1758 1.5930 0.3011 1.9174 -1.4160 0.0027 0.0008 67.2953
48 2.6991 0.8558 3.1416 1.2990 -1.3990 0.1764 1.6010 0.3064 1.9699 -1.4160 0.0024 0.0005 69.1108
49 2.7138 0.8223 3.1416 1.2780 -1.4110 0.1755 1.5890 0.3109 2.0211 -1.4160 0.0032 0.0009 71.3702
50 2.6995 0.8239 3.1416 1.2820 -1.3970 0.1762 1.6030 0.3149 2.0720 -1.4160 0.0039 0.0010 73.7339
51 2.7396 0.8454 3.1416 1.2833 -1.3730 0.1737 1.6270 0.3186 2.1229 -1.4160 0.0032 0.0009 76.1042
52 2.6657 0.8460 3.1416 1.3076 -1.3140 0.1772 1.6860 0.3226 2.1754 -1.4160 0.0023 0.0008 78.3105
53 2.7531 0.8103 3.1416 1.2667 -1.4280 0.1723 1.5720 0.3249 2.2198 -1.4160 0.0019 0.0009 80.5842
