0 1.8505 1.9630 1.3854 2.4213 1.4767 2.9864 1.9106 2.8917 0.5311 2.3130 0.7470 1.6739 1.2386 0.1898 2.5489 1.8853 -0.2020 0.1258 2.7980 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
1 1.0455 1.9016 2.7530 0.4378 0.9804 2.6384 3.1268 2.7324 1.0665 0.9257 0.6028 0.4181 0.6401 1.5781 2.1719 0.1102 -0.5140 0.0577 2.4860 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
2 0.7610 2.5285 2.4608 0.9391 3.0496 0.7275 0.6971 1.2815 1.5758 3.0345 0.7989 2.7294 1.9363 2.8594 2.6937 2.9288 0.0030 0.0265 3.0030 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
3 2.0185 2.0564 1.5637 1.1999 2.1282 0.5177 0.7386 3.0512 1.3908 1.4729 1.9765 1.1089 0.8201 2.2981 1.2637 2.7996 -0.8410 0.0492 2.1590 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
4 1.7053 1.1618 1.2393 2.0659 0.3817 2.8655 0.6055 2.1850 0.1523 1.8798 0.6680 2.2763 1.4357 3.0229 0.7951 2.9755 0.7680 0.0005 3.7680 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
5 2.4222 1.3993 2.5127 1.4264 1.2222 2.3550 2.5736 1.3563 2.2530 0.5373 2.7075 2.9735 3.0471 1.3171 2.3010 2.2041 0.6950 0.0229 3.6950 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
6 0.6072 0.3864 2.0963 3.0768 2.2185 1.8809 2.9878 0.6961 3.0274 0.4214 2.5870 0.8482 2.3938 1.3195 2.9627 1.7272 -0.1280 0.0206 2.8720 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
7 2.4314 0.5404 2.7550 0.9610 2.4287 0.8401 0.3299 0.5319 1.5455 0.1194 0.8365 0.2472 0.7607 1.5896 0.6123 2.1348 0.9850 0.0686 3.9850 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
8 0.9247 1.2759 1.5693 1.9307 1.4962 0.2944 2.1282 1.6439 0.6142 1.8807 0.1142 1.9566 1.0080 2.1068 0.3770 1.9810 0.3060 0.0440 3.3060 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
9 1.3832 0.1031 1.6853 0.4296 2.7069 1.0202 0.6736 1.3404 2.0481 1.7121 2.2579 2.0641 3.1177 1.9961 1.1299 2.9502 -0.8200 0.1045 2.1800 0.2417 0.9899 0.0000 0.0000 0.0000 0.0000
