0 1.8863 1.8435 2.4852 1.4678 2.5197 2.8368 1.6534 3.1375 1.2349 2.4437 1.6056 1.6422 2.5537 1.6428 1.5928 1.1617 1.2853 1.5374 0.0010 0.0249 3.0010 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
1 1.9083 0.2934 0.3171 2.9840 1.3245 2.8257 0.3282 2.8398 1.2092 2.7079 1.8643 2.8244 1.6385 1.1515 2.1409 2.9841 0.4001 2.1914 0.6170 0.0405 3.6170 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
2 0.6380 1.7828 1.4433 1.3391 2.1466 1.8643 0.7586 1.5631 0.3615 1.2956 0.9131 2.0619 1.0462 1.5711 2.2035 0.5229 2.0359 2.9196 -0.4490 0.1320 2.5510 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
3 2.2079 0.4680 2.0059 0.2040 0.1529 1.9505 1.5293 0.4244 2.1458 1.6291 3.1112 1.9802 2.8719 1.8050 1.6944 3.0269 0.6246 2.2890 -0.3280 0.0125 2.6720 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
4 2.9226 2.3641 1.9494 2.7595 2.3720 3.0502 1.1170 1.9687 2.2159 2.3177 0.6781 1.2481 1.0305 0.7469 0.7536 0.3406 2.1608 2.7977 0.4670 0.0281 3.4670 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
5 0.1877 1.7905 2.0517 2.7048 0.4439 1.9285 2.1558 0.1094 0.6328 1.8013 1.5425 2.5324 2.0703 2.5472 1.3587 0.5607 0.6048 2.9408 0.2840 0.0668 3.2840 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
6 1.5536 1.0584 0.2081 0.3208 2.9951 0.3483 1.2045 1.5669 0.6022 1.9063 1.5459 2.7376 0.9843 0.9772 3.0806 0.2156 0.4685 0.5322 0.3520 0.1135 3.3520 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
7 1.5912 0.3773 0.6868 0.1240 3.1050 3.0790 1.3610 2.9141 1.8025 2.3086 0.6695 2.4637 1.6981 1.9581 0.9253 1.5264 2.2415 0.9758 0.0770 0.0379 3.0770 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
8 2.9080 2.3329 3.1013 1.4496 0.3058 2.5233 1.2331 2.1345 1.1125 0.5816 1.7469 2.1986 0.2094 3.0053 0.3311 1.3590 0.2328 0.5821 0.0680 0.0662 3.0680 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
9 0.4767 0.7938 2.7078 0.1360 0.8648 0.8315 1.3226 0.5021 0.7771 2.0669 1.1428 1.2511 0.8335 1.9726 0.4516 3.1250 0.3639 1.7136 0.7020 0.0356 3.7020 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
10 2.6707 3.1320 2.1974 1.0460 1.7437 2.7418 2.9112 3.0358 0.7302 2.5344 1.3318 1.9565 2.4643 0.7269 1.3804 2.0898 0.7570 2.9067 0.7490 0.0070 3.7490 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
11 0.9814 0.1046 2.4183 2.3855 0.6620 2.9633 1.9293 0.7373 2.1032 2.1364 0.1357 1.3664 1.7248 2.8986 2.7241 1.3297 2.2445 2.5202 0.2980 0.0240 3.2980 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
12 0.8781 1.8253 0.9454 0.5734 2.1865 0.3143 1.0940 2.0060 0.6979 0.7594 1.4003 1.1927 2.0719 2.6614 2.5328 2.0405 0.5924 1.1503 0.3260 0.0805 3.3260 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
13 0.8246 2.3364 2.4385 1.0212 2.1442 1.2384 0.9896 1.8609 2.3648 0.7808 2.9291 2.1579 0.1864 1.7809 1.7934 0.3608 0.6193 2.6121 0.6530 0.0000 3.6530 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
14 0.8603 2.2090 0.9882 0.4686 0.6410 0.8641 2.8783 2.8804 0.2377 0.1727 2.0831 1.7471 0.8506 0.6735 0.4957 2.2889 2.9440 1.2183 -0.0690 0.0086 2.9310 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
15 1.5491 2.7743 1.7063 3.1241 1.9883 1.8875 0.6174 1.2453 2.5597 1.4109 2.7081 0.1637 2.1171 0.7748 1.1173 1.9724 1.5027 2.7539 0.4120 0.0427 3.4120 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
16 2.2036 0.6335 0.7879 2.8419 1.3078 2.7067 2.5625 0.3981 1.7155 0.2925 2.6289 0.5713 2.4912 1.2323 0.7998 3.1391 0.5758 1.2185 1.1280 0.0484 4.1280 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
17 1.5588 0.1427 0.6924 2.6372 3.0519 1.2299 1.5947 1.3564 0.6117 2.9714 1.7684 0.7212 2.9806 1.0505 1.5799 1.9038 1.6361 1.2307 0.2900 0.0127 3.2900 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
18 0.5224 2.9619 2.3402 0.1516 2.9198 1.6758 1.3516 2.0292 2.5420 0.1000 0.8227 2.9834 2.0626 0.4188 0.6410 1.8115 1.1241 2.4503 -0.1860 0.0567 2.8140 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
19 1.3132 0.9431 1.8704 1.2305 1.0197 0.9904 0.3243 1.5521 1.8774 0.9164 0.9073 2.9893 2.0309 2.4452 2.3329 2.4032 2.0031 1.1174 -0.4050 0.1111 2.5950 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
20 0.1917 1.9086 0.1823 2.1489 1.5196 1.0244 0.5722 1.9145 2.7282 2.0637 1.3110 2.6127 1.2223 0.8233 1.9295 0.8058 1.1346 2.3657 0.4390 0.1211 3.4390 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
21 1.2466 0.6872 0.5107 2.2969 1.3935 2.2017 2.3777 1.3506 2.2863 0.1625 1.4126 2.2056 1.8388 2.5738 3.0230 1.8267 0.4308 2.6106 0.7410 0.0498 3.7410 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
22 1.5686 0.6426 0.2109 1.7412 0.4473 1.4674 0.9539 2.6602 0.7954 1.8582 1.2086 1.2232 2.8698 2.0148 1.3832 2.8435 1.4105 1.7524 0.0750 0.0033 3.0750 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
23 1.3440 0.6294 0.8646 0.9350 0.9789 2.4009 0.1009 0.3970 2.2076 1.4524 2.8697 3.1382 1.4434 2.5067 0.1842 2.2919 0.5157 0.8735 0.1300 0.0122 3.1300 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
24 0.9425 0.9236 1.2992 1.1576 1.4063 2.7437 1.5022 0.2896 2.2308 2.4070 0.8038 1.3825 1.7756 2.4958 1.4723 1.5343 1.2705 2.1051 -0.2670 0.0273 2.7330 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
25 2.9595 2.4922 1.8700 0.2680 2.3372 2.4065 0.3856 0.9223 2.0818 2.5390 0.8511 2.3112 3.1317 2.0164 2.5267 2.3685 1.7748 1.7199 0.4990 0.0277 3.4990 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
26 2.2857 1.8323 0.1031 0.1657 2.2263 0.7915 2.9458 1.1603 1.3312 1.6789 2.7935 1.8941 0.8454 1.8548 2.8750 0.6293 0.2796 1.8435 0.8630 0.0051 3.8630 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
27 0.6226 0.8553 0.2784 2.2807 1.4339 2.9413 1.1093 2.1710 0.8203 0.7158 2.2763 2.8847 1.5768 1.2411 2.0109 1.7831 1.0886 1.9148 0.5700 0.0038 3.5700 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
28 2.7188 1.5721 2.5417 1.8085 1.3977 1.2154 2.4277 1.8342 1.5064 1.8654 1.2653 2.1541 2.7434 1.1127 1.9557 0.7580 2.5655 1.6167 0.2460 0.0255 3.2460 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
29 2.3855 1.8160 1.2853 0.4171 1.7168 0.2635 2.6422 1.5465 1.1806 2.6716 0.9953 0.3204 2.4774 2.6486 2.1381 0.5540 0.6115 0.1180 0.4940 0.0386 3.4940 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
30 0.1167 0.9919 2.8845 1.0400 0.6982 1.3818 0.8422 2.8588 2.4004 1.9467 1.7957 0.7268 1.9694 2.2943 2.2684 1.4518 0.1298 0.1413 1.7830 0.0106 4.7830 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
31 0.8680 0.1604 2.8535 2.3031 0.5144 0.4400 2.3936 1.7590 1.3194 2.9581 3.0558 0.9923 0.8108 2.3183 2.9545 3.1269 2.9485 1.1667 -0.2000 0.0058 2.8000 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
32 0.4428 1.8883 2.1237 1.8313 0.6908 3.0399 2.5834 1.3314 1.1065 1.4089 1.0295 2.4981 1.4115 1.0691 3.0324 2.0720 2.2963 2.8769 0.5800 0.0402 3.5800 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
33 1.9231 3.0802 0.3672 1.3569 3.0875 1.5093 0.2858 2.8311 0.7828 2.2996 2.3271 2.8490 1.2341 2.3069 0.5901 1.0295 1.9486 2.7802 0.3110 0.0383 3.3110 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
34 0.1405 1.3613 2.7818 2.9765 0.2092 3.0292 0.8484 1.6490 0.3216 0.7589 3.1005 0.1793 1.7800 0.7422 0.4768 1.1447 2.7208 0.9418 -0.0390 0.0539 2.9610 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
35 2.3923 2.9761 2.6406 1.1662 0.2165 0.6810 1.7512 1.3430 3.0686 0.4532 0.8717 0.7374 2.7084 1.0123 2.1575 2.7394 0.7955 2.8559 0.2150 0.0366 3.2150 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
36 0.7674 0.8842 2.7822 2.8212 2.2647 1.1952 1.7863 1.2440 0.5319 1.7489 2.0727 0.4594 2.3381 1.4360 2.7355 2.1352 1.4733 1.3353 0.7520 0.0547 3.7520 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
37 1.2584 1.5288 1.3507 2.6343 2.2230 3.1271 2.5951 2.9992 1.5735 0.6278 2.0130 0.3963 1.3124 2.2551 0.6497 2.5049 0.7875 2.7251 0.0650 0.0274 3.0650 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
38 0.8689 0.6026 2.3444 2.7937 2.9097 0.6359 2.4848 2.7029 2.0267 1.9126 0.5872 2.7300 0.8165 1.2165 1.7420 2.5618 2.1589 1.9713 0.2820 0.1499 3.2820 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
39 0.4503 1.6940 0.3835 2.3286 2.4251 1.8321 0.9845 1.7247 0.8537 1.6309 2.4382 0.3156 0.1672 3.0551 1.6223 1.8214 2.9253 1.1339 -0.0210 0.0366 2.9790 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
40 2.8640 2.1506 2.9645 2.0910 0.6713 2.6459 3.0981 0.8623 3.0743 2.8451 2.6712 1.2222 2.9030 1.3643 1.8359 3.0529 2.2693 1.2326 1.2770 0.0053 4.2770 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
41 1.5243 1.0866 2.1795 1.4715 1.0227 1.8172 2.3150 1.4994 1.5199 2.7498 0.6503 0.7224 2.4602 1.1683 2.6845 2.5597 2.2990 1.9350 0.9990 0.0287 3.9990 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
42 1.0093 2.2745 2.3593 2.0482 0.9980 2.5793 0.2277 1.9701 1.8530 1.1010 1.2077 0.2685 1.2904 2.1874 0.8354 2.9524 1.3792 1.1494 0.3090 0.0324 3.3090 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
43 0.9872 2.8293 1.1554 0.2301 2.8411 0.9610 1.2440 0.2809 0.4669 0.6330 2.4443 2.4907 1.5747 1.3753 0.1797 0.7417 0.1663 2.0980 1.0220 0.0205 4.0220 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
44 1.4158 1.3131 1.5412 1.9747 2.3564 2.3773 0.8917 2.0910 1.2782 2.4415 0.4002 0.6346 1.2415 2.5844 2.6845 0.1308 2.6037 2.9583 0.4790 0.0689 3.4790 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
45 1.9982 0.1719 1.4295 1.4195 1.0764 1.8716 0.5650 1.3954 1.6419 2.6582 1.5929 2.5441 0.4102 2.3610 2.7544 0.6776 1.1210 0.5276 0.3540 0.0309 3.3540 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
46 2.0951 2.2545 2.0989 2.3334 2.5309 1.6466 1.0139 1.5610 1.5256 0.8613 2.3801 2.5428 3.1299 0.4525 3.0508 1.0391 1.7270 1.8857 0.6790 0.0166 3.6790 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
47 2.3711 0.6904 0.4276 1.6226 2.8523 2.0387 1.2823 2.0120 0.4377 2.8439 2.3640 2.0032 1.7866 3.0280 3.0020 0.5782 2.6220 0.7813 0.3210 0.0009 3.3210 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
48 1.6671 3.0458 2.3804 1.0428 0.8282 2.2573 3.1052 1.0095 1.8550 1.8438 2.5900 2.2625 2.9340 2.7200 2.5369 0.5210 2.8505 2.6551 -0.2750 0.0951 2.7250 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
49 0.9236 0.5759 0.9284 0.8293 2.7131 2.5594 2.8695 0.3254 2.5234 1.8173 0.5454 0.5090 1.0656 0.9371 2.5304 0.2133 2.7229 0.6471 -0.1100 0.0580 2.8900 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
