0 0.2592 2.1623 2.1509 2.3818 2.3578 1.2828 1.6158 3.1228 2.8475 1.4255 1.1180 0.1005 4.1180 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
1 3.0791 3.1375 0.3666 2.4402 2.0770 2.7451 2.6547 2.8667 2.6231 2.9470 1.1900 0.0770 4.1900 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
2 3.0196 0.6399 2.1110 1.5446 0.8315 1.9288 2.4698 2.5918 2.2022 2.3915 -0.1570 0.0620 2.8430 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
3 1.8441 0.9753 2.4070 1.8892 2.2065 0.8192 0.4985 2.3335 1.4955 1.8593 0.5830 0.1118 3.5830 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
4 2.2297 2.7204 1.6337 2.1410 2.4361 0.9484 0.7817 2.3398 0.2810 2.0924 -0.3290 0.0636 2.6710 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
5 1.0438 1.8061 0.7214 1.5266 0.5881 1.6683 2.4690 2.7201 0.3968 1.5696 0.5370 0.0647 3.5370 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
6 2.3907 2.0017 2.0692 2.1782 1.4938 2.2426 2.1704 1.4601 2.7459 1.9886 -0.2190 0.2045 2.7810 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
7 0.6210 1.2340 2.4177 1.2096 2.5621 1.8413 2.2339 1.1841 2.2917 1.3051 -0.3700 0.0539 2.6300 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
8 1.9826 0.8534 0.9051 2.1582 2.2831 2.3701 1.8508 0.7867 1.9224 1.7897 0.7910 0.0104 3.7910 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
9 0.9850 1.7082 1.0187 2.8345 2.1753 2.8638 2.5522 2.0093 0.5505 2.3447 -0.1890 0.0129 2.8110 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
10 2.2862 0.2367 2.4425 1.3262 0.9982 0.3831 1.3304 2.2841 1.5052 1.6039 0.8890 0.0180 3.8890 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
11 0.6862 2.1118 2.1752 2.9684 1.4076 3.1353 1.9739 2.4563 2.6632 3.0883 -0.4080 0.0152 2.5920 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
12 0.3266 0.3441 0.7221 1.1756 1.2342 1.2441 0.2062 2.1631 0.1296 0.7741 0.3790 0.0159 3.3790 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
13 1.4359 1.9744 0.9790 0.3394 1.8864 0.9930 0.9513 1.1482 1.1604 0.1973 -0.3240 0.0960 2.6760 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
14 1.7397 0.5177 1.9519 1.2740 0.1084 2.4478 0.2632 0.8428 2.9178 2.9724 0.4740 0.0085 3.4740 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
15 1.0015 0.3950 1.1066 1.6124 1.7535 1.1330 0.7016 2.7005 1.9265 3.0213 0.1330 0.0274 3.1330 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
16 1.7188 2.7390 1.6780 1.8131 1.8215 1.6531 0.3095 0.7288 2.7699 2.8018 0.0450 0.1059 3.0450 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
17 2.7546 2.1422 2.3606 0.2544 2.1737 1.7283 1.0511 0.5066 1.0232 0.4754 0.1360 0.0256 3.1360 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
18 3.0286 3.0873 1.7750 2.7855 1.7438 2.6355 0.7093 0.4974 2.7805 2.0488 -0.0110 0.1050 2.9890 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
19 2.7838 1.8729 2.2688 2.4327 0.6572 1.2718 2.8484 2.5344 1.2430 1.3638 0.2570 0.0963 3.2570 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
20 1.2512 2.3653 0.8776 0.5249 0.2148 0.9024 1.4136 1.2310 0.6554 2.6830 0.5080 0.0321 3.5080 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
21 1.0327 1.2270 1.8052 0.8279 1.4181 1.6478 1.5074 2.4892 0.5810 2.5838 -0.2010 0.0634 2.7990 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
22 1.6376 1.1192 1.6731 2.7750 2.8723 0.4425 1.3075 0.2778 1.4481 2.9132 -0.0800 0.0490 2.9200 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
23 0.5503 0.5911 2.6150 0.5712 0.7366 1.9706 0.4366 3.1188 2.5233 2.0650 0.5710 0.0336 3.5710 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
24 0.3632 2.3339 2.2243 0.2348 1.9479 0.7639 2.1102 1.5825 1.4123 0.6620 1.2830 0.0015 4.2830 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
25 0.5953 1.6911 2.2668 3.1329 0.8802 0.4027 3.1056 0.2425 0.7177 1.0027 -0.1330 0.0627 2.8670 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
26 0.5420 3.0201 1.4145 2.6566 0.8781 0.5840 0.2040 2.4747 1.3290 1.1071 -0.0870 0.0450 2.9130 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
27 3.1047 2.7337 2.3570 1.0361 1.6787 0.4103 2.8497 0.1541 1.3671 1.8762 0.7750 0.0479 3.7750 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
28 1.5140 1.5704 2.2403 1.0993 0.3105 2.8599 0.7194 1.5447 0.9631 3.0026 -0.2040 0.0126 2.7960 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
29 2.0436 3.0778 0.9192 1.7517 1.1162 1.9876 1.1198 0.7228 0.8879 1.4438 -0.1300 0.0261 2.8700 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
30 2.4431 1.3702 3.0897 1.2239 2.7427 1.5674 1.7414 0.8605 1.6263 1.9349 0.8870 0.0496 3.8870 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
31 2.7056 2.5464 2.8907 0.6689 2.5686 1.7025 2.5192 3.0431 2.3894 2.7788 0.6570 0.0031 3.6570 0.1000 0.9901 0.0000 0.0000 0.0000 0.0000
