0 2.0579 2.2766 2.8886 2.0855 2.0816 2.1763 2.1487 2.2103 0.1950 0.0357 3.1950 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
1 2.1716 2.6774 1.1860 2.9974 0.6858 0.2352 0.2565 1.7684 -0.0910 0.0018 2.9090 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
2 2.7054 0.4744 2.7926 1.6187 2.1188 0.6016 3.1198 1.5094 1.1360 0.0263 4.1360 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
3 0.8298 1.9946 0.2385 2.0781 2.6517 0.4774 0.8693 0.9341 1.0220 0.0780 4.0220 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
4 0.6935 1.9867 2.5779 1.4914 2.2145 2.8593 2.5886 1.2550 0.1950 0.0113 3.1950 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
5 2.8208 0.6689 2.6037 0.3589 1.0722 0.4142 1.8150 0.4389 0.7300 0.0477 3.7300 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
6 1.9480 0.6072 2.1453 1.6076 1.0487 0.5269 2.4037 0.6870 0.0000 0.1226 3.0000 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
7 1.1103 2.8945 2.7782 2.2978 2.0387 2.6637 2.6429 2.6287 0.6240 0.0408 3.6240 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
8 2.3888 1.3635 2.4039 1.2992 1.8131 0.1777 0.5765 2.1503 0.1460 0.0112 3.1460 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
9 0.3593 0.4011 2.7596 2.8272 3.0598 2.5001 1.0139 1.9420 0.4390 0.0016 3.4390 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
10 1.6710 0.3516 0.5838 1.9652 1.3891 1.8497 2.9057 0.3204 0.7350 0.0266 3.7350 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
11 0.5805 3.0737 0.4540 1.2208 1.7839 0.9086 1.2686 0.6035 0.1630 0.1562 3.1630 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
12 2.5616 0.7864 2.2955 1.4965 1.6359 0.3428 2.7954 0.1453 -0.7300 0.0916 2.2700 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
13 2.7359 0.1559 1.2626 1.4525 1.9593 0.9073 3.1323 1.1480 0.2740 0.0469 3.2740 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
14 0.7684 2.3376 2.1011 1.9474 3.0006 2.7849 1.0292 2.8259 0.8080 0.0937 3.8080 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
15 2.8127 0.2698 1.6577 2.7400 1.3235 1.1224 1.5775 2.6678 0.1900 0.1216 3.1900 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
16 0.1363 2.0995 2.2529 3.0082 2.0662 0.9123 2.0767 2.3219 -0.2320 0.0102 2.7680 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
17 0.4926 2.4757 1.9256 1.8965 2.0737 1.9788 0.5538 0.5506 -0.3600 0.0813 2.6400 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
18 0.1079 1.0665 0.7637 1.9104 0.3944 0.4960 1.6760 2.4934 0.0110 0.1125 3.0110 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
19 1.5725 0.2737 2.9232 1.8011 2.8819 2.3850 2.8519 2.5947 0.6460 0.0178 3.6460 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
20 2.3753 2.7334 2.1476 3.0600 2.8906 0.6047 1.5564 2.9752 0.3730 0.0346 3.3730 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
21 2.1595 1.9820 1.3684 0.3532 1.3927 0.1232 0.6053 1.4964 0.3960 0.0496 3.3960 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
22 1.4502 2.0273 1.8985 2.4218 1.8290 2.5159 0.2128 1.5087 -0.0190 0.0635 2.9810 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
23 2.9592 2.3654 2.6322 3.0504 0.5862 1.5943 2.7917 1.0766 1.6890 0.0322 4.6890 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
24 1.6715 0.6709 0.3203 2.8652 2.3409 2.4677 2.8222 1.7926 -0.5210 0.1023 2.4790 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
25 2.6590 2.4684 1.4895 1.5235 0.7211 1.4380 2.6651 0.2008 -0.3910 0.0126 2.6090 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
26 2.9808 0.7174 1.6357 1.0039 0.2083 1.9841 0.6493 1.3357 -0.3530 0.0273 2.6470 0.1031 0.9897 0.0000 0.0000 0.0000 0.0000
