0 2.0498 1.9417 2.3896 2.1422 1.6438 1.9269 2.5018 0.4681 0.4297 3.0942 1.2646 1.4006 2.4219 2.4997 3.0109 0.6983 0.8330 0.0045 3.8330 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
1 2.2265 1.3007 0.6480 2.2686 2.6199 1.4569 1.3003 1.2940 2.6191 2.4478 2.7533 1.1399 1.2098 0.8680 2.9837 0.8586 -0.1980 0.0177 2.8020 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
2 0.5809 0.5261 0.1720 1.2467 2.7809 3.0599 2.7144 0.8891 3.0933 0.1852 1.5512 0.1546 1.5729 0.5888 2.2733 0.9107 0.1890 0.1839 3.1890 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
3 1.3977 2.0122 0.1299 1.6918 2.1632 2.3232 0.5753 0.6594 1.4559 0.3820 1.2802 2.7581 2.1471 0.7175 1.4581 1.9183 0.6390 0.0247 3.6390 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
4 0.2421 1.8910 0.9908 0.6084 2.9318 1.6237 1.3764 1.4992 2.4180 2.0882 1.6341 0.4065 0.4896 2.4613 0.4369 2.6934 0.0420 0.0358 3.0420 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
5 1.9312 0.5999 0.2524 0.9182 1.3595 0.5044 2.7761 0.9120 2.2607 1.7115 1.1849 1.5104 0.6423 1.7420 2.4191 1.0501 0.3860 0.0574 3.3860 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
6 1.6981 1.4678 1.5778 2.7979 1.5035 2.8130 1.2071 1.8419 1.7675 1.7072 2.7392 2.8087 2.7145 1.3391 1.6938 0.2111 0.4790 0.0050 3.4790 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
7 2.9006 1.5234 0.3634 2.3918 0.6324 2.4455 2.1587 0.4363 1.3833 0.2618 0.6850 1.2192 0.1971 2.1792 2.0461 0.3751 0.5900 0.1209 3.5900 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
8 1.6929 2.9939 0.7087 1.3970 0.6962 0.5157 2.9851 0.4071 2.0583 2.9447 2.7359 1.4809 2.0403 3.0099 2.4200 2.3613 0.7670 0.0159 3.7670 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
9 1.8297 1.6431 0.9703 0.6279 1.7034 2.4761 0.5871 1.7759 2.1557 0.2702 2.0573 1.0522 0.8480 2.9076 3.0307 0.5233 0.0310 0.0293 3.0310 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
10 1.1974 0.5118 1.8223 1.2814 1.9395 0.2296 0.1153 0.1482 2.7681 0.5685 2.7795 2.8760 2.6394 1.0151 0.6795 2.8652 -0.1080 0.0406 2.8920 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
11 2.9262 2.2699 2.7069 0.1962 1.9231 2.9434 2.3316 3.0022 1.9996 1.1862 3.1360 0.6680 2.9217 0.2869 2.7753 2.6470 -1.0950 0.2088 1.9050 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
12 2.7401 1.0143 3.1185 3.0830 1.1355 3.0004 1.9790 0.4592 2.5033 2.1783 0.9891 1.9632 1.2865 0.6124 1.6381 1.5262 0.1030 0.0288 3.1030 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
13 0.4770 0.2690 1.7735 0.6135 2.4045 1.4015 3.1268 0.6971 1.7916 2.8730 2.6359 2.5664 2.3722 0.1393 1.2976 1.4270 0.1450 0.0362 3.1450 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
14 1.8816 1.3978 0.8857 2.3920 2.7128 2.5735 2.8791 1.7673 2.0057 2.3990 0.9529 0.7853 1.8027 2.7019 2.9917 1.7904 -0.2050 0.0560 2.7950 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
15 3.0634 2.2115 0.7971 2.2893 1.3994 2.9722 2.1445 2.4127 2.6042 1.7979 1.9067 0.6548 0.2444 0.5147 0.5272 1.6592 1.4120 0.0591 4.4120 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
16 2.7199 3.1113 2.4902 1.4772 0.7470 1.3715 1.2944 2.0913 0.9676 1.1368 3.1204 2.6374 2.1583 0.6300 1.0581 1.2020 -0.7240 0.2698 2.2760 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
17 1.3927 0.5887 0.1990 1.6723 2.0667 2.2787 1.9319 1.7604 2.6002 2.8783 0.2483 2.4909 1.2541 0.8944 2.4813 0.5672 0.4800 0.0563 3.4800 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
18 2.2625 2.5926 2.2133 2.7640 2.3640 2.0569 1.1179 1.4055 2.8493 1.4282 1.1170 2.6538 1.1002 2.7676 2.9096 0.7343 -0.3060 0.1205 2.6940 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
19 2.6651 1.5363 0.4038 0.7668 2.6479 0.6239 1.6969 1.8377 3.0099 3.1389 2.1975 1.6409 2.5185 0.3029 2.2135 1.9029 0.6210 0.0053 3.6210 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
20 0.5772 1.5288 1.7796 0.1302 1.7778 1.3425 0.3856 2.4039 2.6234 2.6094 1.4465 2.8167 2.7001 0.9089 0.6991 1.7401 0.7060 0.0227 3.7060 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
21 1.9041 2.3775 0.2134 1.5594 2.2029 2.2008 1.9032 0.8969 2.7189 2.4182 2.7443 2.4352 1.7419 0.1035 1.0124 3.0273 -0.1610 0.0512 2.8390 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
22 2.4624 1.0318 3.0709 2.5438 1.5466 2.9945 0.3473 0.7986 1.5814 0.6488 0.7155 0.2097 0.1628 1.0163 2.2789 2.9826 0.0670 0.0703 3.0670 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
23 1.8609 2.2862 2.4122 1.5404 2.0471 1.9785 2.6608 1.2288 2.7239 1.6222 0.7845 1.9216 0.2794 0.7270 0.6620 0.8913 -0.1210 0.0137 2.8790 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
24 2.8868 0.7260 1.0899 2.2109 0.4791 1.7364 0.6009 1.6946 2.8681 0.1824 2.6580 0.2362 3.0846 0.7291 2.4505 0.1684 0.1060 0.0499 3.1060 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
25 0.3536 1.0568 1.8204 0.1529 0.3577 0.9194 2.9889 1.4624 1.4206 1.0252 0.5986 1.0139 2.0719 0.3083 2.8689 0.1107 0.7690 0.0465 3.7690 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
26 1.7133 0.3184 2.2226 0.4206 2.2959 0.2244 0.7404 0.5187 2.4859 1.8975 1.7093 1.2704 1.2042 2.3209 0.5204 1.3195 0.0040 0.1765 3.0040 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
