0 0.9609 2.0800 0.2940 0.0085 3.2940 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
1 0.6709 2.8688 -0.7260 0.1493 2.2740 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
2 2.0731 1.0432 -0.2240 0.0109 2.7760 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
3 1.8438 2.6718 -0.4540 0.3062 2.5460 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
4 0.8821 2.1243 0.1380 0.0152 3.1380 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
5 2.0480 2.6127 -0.5230 0.2594 2.4770 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
6 2.1134 0.2870 0.6730 0.0274 3.6730 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
7 2.7280 0.7483 1.7950 0.0038 4.7950 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
8 1.9567 0.4627 0.7290 0.0519 3.7290 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
9 2.4975 2.6120 -1.0390 0.1714 1.9610 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
10 2.5524 2.2285 -0.2910 0.0503 2.7090 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
11 2.8765 1.7206 -0.0370 0.0494 2.9630 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
12 2.6982 0.9542 1.3060 0.0214 4.3060 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
13 0.5135 0.8053 1.6850 0.0030 4.6850 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
14 1.3187 2.4670 -0.1350 0.2084 2.8650 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
15 2.4498 1.0206 0.5330 0.0153 3.5330 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
16 2.4487 2.8295 -0.9420 0.1598 2.0580 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
17 1.2961 2.1963 0.2970 0.0290 3.2970 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
18 0.9899 1.2946 -0.2960 0.0350 2.7040 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
19 0.7279 1.0714 0.4830 0.0203 3.4830 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
20 0.3421 1.2850 0.1860 0.0745 3.1860 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
21 2.5228 0.6603 1.5710 0.0001 4.5710 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
22 0.7504 2.8491 -0.8380 0.1568 2.1620 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
23 1.1596 0.8491 0.0640 0.0430 3.0640 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
24 0.6095 0.2072 0.9280 0.0161 3.9280 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
25 2.7655 2.3077 -0.8220 0.0864 2.1780 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
26 3.0345 2.7844 -0.6920 0.0978 2.3080 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
27 1.9994 2.9816 -0.3330 0.1493 2.6670 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
28 0.8642 2.3075 -0.1370 0.0719 2.8630 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
29 2.5686 0.5623 1.9100 0.0000 4.9100 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
30 2.9032 3.0611 -0.2880 0.0822 2.7120 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
31 0.7602 0.6050 1.1430 0.0015 4.1430 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
32 0.4251 0.6772 2.0160 0.0012 5.0160 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
33 1.1393 2.5330 -0.5430 0.2351 2.4570 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
34 0.7727 0.7945 0.7800 0.0023 3.7800 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
35 2.1700 2.5574 -0.5220 0.2096 2.4780 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
36 0.1129 2.5003 -0.6880 0.0948 2.3120 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
37 2.1649 1.0504 -0.0560 0.0098 2.9440 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
38 1.5257 0.2747 0.4990 0.0113 3.4990 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
39 1.4361 0.1078 0.2660 0.0154 3.2660 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
40 2.3774 1.6728 0.0570 0.0499 3.0570 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
41 0.6298 0.7457 1.5280 0.0003 4.5280 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
42 1.8800 0.9824 -0.3090 0.0322 2.6910 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
43 2.4171 1.8841 0.1210 0.0194 3.1210 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
44 2.4392 0.4573 1.3620 0.0009 4.3620 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
45 0.7222 2.9672 -0.5420 0.1178 2.4580 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
46 2.2923 1.3936 -0.1620 0.0602 2.8380 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
47 3.1392 0.2758 -0.0470 0.0619 2.9530 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
48 1.9408 0.4935 0.6290 0.0584 3.6290 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
49 1.0392 0.7297 0.3550 0.0287 3.3550 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
50 1.2913 0.2615 0.5330 0.0218 3.5330 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
51 0.6444 2.1637 -0.2680 0.0312 2.7320 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
52 0.6149 1.5937 -0.0160 0.0596 2.9840 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
53 3.0628 2.4718 -0.3610 0.0837 2.6390 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
54 0.4014 2.3355 -0.8770 0.0939 2.1230 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
55 1.8697 1.7427 0.3420 0.0547 3.3420 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
56 2.5281 3.0121 -0.4290 0.1046 2.5710 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
57 1.2010 2.6030 -0.5390 0.2780 2.4610 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
58 0.7184 1.7831 0.1940 0.0325 3.1940 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
59 2.7907 2.4886 -1.1790 0.1381 1.8210 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
60 1.1546 2.7996 -0.4240 0.2604 2.5760 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
61 1.8708 2.8115 -0.4000 0.2768 2.6000 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
62 2.5408 1.4643 -0.0140 0.0719 2.9860 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
63 1.1727 0.5015 0.6550 0.0541 3.6550 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
64 2.7969 0.4871 1.8710 0.0021 4.8710 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
65 0.3487 1.0264 0.8490 0.0412 3.8490 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
66 0.5147 0.8084 1.6790 0.0031 4.6790 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
67 2.2169 1.0848 -0.1510 0.0125 2.8490 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
68 2.7021 1.2724 0.2740 0.0717 3.2740 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
69 2.7387 2.6127 -1.3720 0.1679 1.6280 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
70 0.8986 1.8206 0.1360 0.0297 3.1360 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
71 2.1598 0.6246 0.6840 0.0202 3.6840 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
72 0.2109 2.7496 -1.0630 0.1336 1.9370 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
73 0.1430 0.6777 0.9380 0.0290 3.9380 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
74 0.5000 2.6526 -1.3310 0.1759 1.6690 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
75 2.0797 1.6491 0.1560 0.0595 3.1560 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
76 1.6207 3.0284 -0.2110 0.1448 2.7890 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
77 0.7362 2.6202 -0.9650 0.1782 2.0350 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
78 0.9895 0.9030 0.2050 0.0134 3.2050 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
79 2.1989 1.3586 -0.2310 0.0491 2.7690 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
80 1.8622 2.2081 0.3210 0.0339 3.3210 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
81 0.2646 1.2823 0.1770 0.0741 3.1770 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
82 1.3277 2.6029 -0.3160 0.2903 2.6840 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
83 2.4749 1.4317 0.0670 0.0711 3.0670 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
84 1.3034 2.4678 -0.4140 0.2085 2.5860 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
85 2.3392 0.2341 0.6550 0.0197 3.6550 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
86 2.5648 2.7222 -1.1530 0.1764 1.8470 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
87 0.9649 2.1404 0.2820 0.0162 3.2820 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
88 1.5571 0.8916 -0.1850 0.0894 2.8150 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
89 0.2941 1.7467 0.0190 0.0460 3.0190 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
90 2.3227 1.3522 -0.0610 0.0578 2.9390 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
91 2.0519 0.6519 0.5920 0.0411 3.5920 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
92 2.6257 2.3452 -0.7280 0.0922 2.2720 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
93 1.6068 0.4240 0.5530 0.0670 3.5530 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
94 0.1050 1.3312 0.0600 0.0689 3.0600 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
95 0.8537 0.2195 0.6810 0.0238 3.6810 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
96 1.0606 2.9305 -0.4500 0.1681 2.5500 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
97 1.6758 2.1777 0.3080 0.0214 3.3080 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
98 1.4081 1.0232 -0.3940 0.0327 2.6060 0.2570 1.0040 0.0000 0.0000 0.0000 0.0000
99 0.6003 1.8176 0.0600 0.0283 3.0600 0.2570 1.0040 -1.3720 0.0000 0.0000 14.2127
100 0.4341 2.6323 -1.3260 0.1723 1.6740 0.2570 1.0040 -1.3720 0.0016 0.0007 14.6047
101 2.7181 2.6281 -1.3650 0.1712 1.6350 0.2576 0.9806 -1.3720 0.0009 0.0005 15.6873
102 0.4309 2.6348 -1.3890 0.1724 1.6110 0.2575 0.9565 -1.3720 0.0016 0.0006 16.6796
103 0.4165 2.6456 -1.3680 0.1726 1.6320 0.2569 0.9313 -1.3890 0.0007 0.0001 17.7853
104 0.4333 2.6117 -1.2830 0.1697 1.7170 0.2569 0.9111 -1.3890 0.0013 0.0009 18.9545
105 1.5128 1.3502 -0.2930 0.0158 2.7070 0.2576 0.8976 -1.3890 0.0018 0.0007 20.0164
106 0.4205 2.6865 -1.3950 0.1750 1.6050 0.2582 0.8990 -1.3890 0.0012 0.0008 21.1647
107 0.4193 2.6913 -1.4170 0.1750 1.5830 0.2583 0.8823 -1.3950 0.0006 0.0002 22.2434
108 2.7230 2.6534 -1.3900 0.1734 1.6100 0.2578 0.8639 -1.4170 0.0010 0.0007 23.3736
109 0.4158 2.7076 -1.3530 0.1747 1.6470 0.2582 0.8540 -1.4170 0.0009 0.0008 24.6258
110 0.4166 2.7087 -1.3250 0.1747 1.6750 0.2591 0.8453 -1.4170 0.0006 0.0001 25.8425
111 2.7205 2.6518 -1.4230 0.1734 1.5770 0.2600 0.8384 -1.4170 0.0020 0.0009 26.9991
112 2.7267 2.6599 -1.3500 0.1735 1.6500 0.2601 0.8291 -1.4230 0.0013 0.0009 28.1470
113 0.3753 2.6634 -1.3620 0.1701 1.6380 0.2608 0.8221 -1.4230 0.0007 0.0005 29.3658
114 0.4571 2.6979 -1.3110 0.1769 1.6890 0.2617 0.8174 -1.4230 0.0008 0.0008 30.5420
115 0.3722 2.6522 -1.3060 0.1690 1.6940 0.2626 0.8144 -1.4230 0.0006 0.0003 31.6523
116 2.6967 2.6203 -1.3570 0.1713 1.6430 0.2637 0.8122 -1.4230 0.0007 0.0007 32.8247
117 2.7472 2.6652 -1.3750 0.1722 1.6250 0.2647 0.8096 -1.4230 0.0009 0.0006 33.9096
118 0.3939 2.7489 -1.3600 0.1708 1.6400 0.2656 0.8081 -1.4230 0.0010 0.0008 35.1000
119 0.3946 2.7525 -1.3150 0.1705 1.6850 0.2668 0.8079 -1.4230 0.0012 0.0006 36.1446
120 2.6971 2.6251 -1.3890 0.1719 1.6110 0.2678 0.8074 -1.4230 0.0013 0.0005 37.3400
121 2.7104 2.6723 -1.3650 0.1752 1.6350 0.2685 0.8049 -1.4230 0.0007 0.0003 38.5711
122 2.7067 2.6100 -1.3440 0.1695 1.6560 0.2694 0.8042 -1.4230 0.0010 0.0009 39.9218
123 2.7602 2.6477 -1.3560 0.1697 1.6440 0.2704 0.8049 -1.4230 0.0006 0.0004 41.2224
124 0.1000 3.1416 -0.0390 0.0625 2.9610 0.2714 0.8056 -1.4230 0.0006 0.0010 42.6284
125 2.7092 2.6836 -1.3480 0.1757 1.6520 0.2730 0.8314 -1.4230 0.0011 0.0006 44.0561
126 2.6864 2.6222 -1.3240 0.1720 1.6760 0.2741 0.8335 -1.4230 0.0013 0.0006 45.3888
127 2.7656 2.6363 -1.4020 0.1681 1.5980 0.2754 0.8371 -1.4230 0.0010 0.0009 46.7157
128 2.7657 2.6365 -1.4270 0.1681 1.5730 0.2765 0.8402 -1.4230 0.0007 0.0002 48.0383
129 0.3669 2.6761 -1.3790 0.1696 1.6210 0.2773 0.8420 -1.4270 0.0009 0.0008 49.2667
130 2.7709 2.6436 -1.3850 0.1682 1.6150 0.2783 0.8447 -1.4270 0.0011 0.0006 50.4936
131 2.7654 2.6721 -1.4580 0.1706 1.5420 0.2793 0.8478 -1.4270 0.0011 0.0007 51.8374
