0 1.5490 0.6343 0.4280 0.1356 3.4280 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
1 0.3558 1.6246 -0.0800 0.0564 2.9200 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
2 0.8726 1.4515 -0.1310 0.0632 2.8690 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
3 1.4710 2.2210 0.2750 0.0393 3.2750 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
4 1.8568 0.7944 0.1530 0.0806 3.1530 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
5 0.6466 2.7117 -1.0140 0.1767 1.9860 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
6 0.2536 0.4746 1.6930 0.0078 4.6930 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
7 0.3126 2.6132 -1.3280 0.1565 1.6720 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
8 1.7454 2.9097 -0.5440 0.2311 2.4560 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
9 2.0049 1.1202 -0.2690 0.0088 2.7310 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
10 1.4093 2.3276 0.0320 0.1038 3.0320 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
11 0.8033 2.5425 -0.6670 0.1695 2.3330 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
12 1.3395 0.2282 0.4760 0.0141 3.4760 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
13 1.1453 1.8042 0.4160 0.0397 3.4160 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
14 0.5458 2.8539 -1.1540 0.1561 1.8460 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
15 2.9170 1.6553 -0.0570 0.0559 2.9430 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
16 2.8514 2.1985 -0.5870 0.0641 2.4130 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
17 1.7365 0.5809 0.4580 0.1119 3.4580 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
18 2.9981 2.8971 -0.5710 0.0993 2.4290 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
19 1.4747 1.2706 -0.4650 0.0036 2.5350 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
20 0.3240 1.9833 -0.1430 0.0369 2.8570 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
21 2.7002 1.2828 0.2030 0.0725 3.2030 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
22 0.9783 1.9643 0.3160 0.0106 3.3160 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
23 2.5131 0.6162 1.7080 0.0001 4.7080 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
24 0.9588 2.0536 0.2770 0.0073 3.2770 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
25 0.2257 2.5844 -1.1110 0.1341 1.8890 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
26 1.0598 2.6310 -0.6200 0.2550 2.3800 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
27 1.4835 0.6035 0.3590 0.1267 3.3590 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
28 0.1590 0.4446 0.9490 0.0210 3.9490 0.2203 1.2612 0.0000 0.0000 0.0000 0.0000
29 0.8918 2.4042 -0.3360 0.1214 2.6640 0.2203 1.2612 -1.3280 0.0000 0.0000 4.5600
30 0.3578 2.7082 -1.4000 0.1686 1.6000 0.2203 1.2612 -1.3280 0.0054 0.0007 4.8981
31 0.3506 2.7317 -1.3990 0.1667 1.6010 0.2303 1.2064 -1.4000 0.0022 0.0009 5.6228
32 0.3464 2.7384 -1.3550 0.1657 1.6450 0.2366 1.1619 -1.4000 0.0025 0.0006 6.4245
33 0.3330 2.7551 -1.3470 0.1623 1.6530 0.2412 1.1307 -1.4000 0.0022 0.0006 7.2148
34 0.3770 2.7038 -1.4170 0.1711 1.5830 0.2456 1.1112 -1.4000 0.0016 0.0008 7.9597
35 0.3902 2.6963 -1.3780 0.1726 1.6220 0.2480 1.0897 -1.4170 0.0010 0.0003 8.8147
36 0.3914 2.6977 -1.4410 0.1727 1.5590 0.2540 1.0919 -1.4170 0.0011 0.0003 9.5070
37 0.4089 2.6772 -1.3580 0.1739 1.6420 0.2552 1.0802 -1.4410 0.0010 0.0007 10.3050
38 0.2776 2.8827 -0.9640 0.1317 2.0360 0.2617 1.0956 -1.4410 0.0033 0.0006 11.0301
39 0.3921 2.6627 -1.3820 0.1718 1.6180 0.2460 1.0607 -1.4410 0.0013 0.0010 11.8356
40 2.3894 3.1416 -0.0890 0.0625 2.9110 0.2503 1.0750 -1.4410 0.0020 0.0004 12.6176
41 0.4171 2.7189 -1.3910 0.1745 1.6090 0.2472 1.0614 -1.4410 0.0006 0.0010 13.5180
42 0.3954 2.6540 -1.4340 0.1716 1.5660 0.2521 1.0794 -1.4410 0.0025 0.0007 14.4340
43 0.3990 2.6529 -1.4190 0.1718 1.5810 0.2562 1.0961 -1.4410 0.0010 0.0004 15.2597
44 0.3758 2.6685 -1.3920 0.1704 1.6080 0.2598 1.1139 -1.4410 0.0011 0.0010 16.0984
45 0.4228 2.6926 -1.4240 0.1753 1.5760 0.2634 1.1344 -1.4410 0.0013 0.0008 16.9397
46 0.4233 2.6903 -1.3950 0.1753 1.6050 0.2672 1.1554 -1.4410 0.0035 0.0010 17.7989
47 0.4123 2.6411 -1.3910 0.1719 1.6090 0.2705 1.1781 -1.4410 0.0016 0.0009 18.5837
48 0.4161 2.7101 -1.3900 0.1747 1.6100 0.2742 1.2029 -1.4410 0.0010 0.0007 19.4380
49 0.3707 2.6736 -1.3870 0.1700 1.6130 0.2773 1.2274 -1.4410 0.0005 0.0007 20.4734
50 1.0260 3.1416 0.1320 0.0625 3.1320 0.2804 1.2528 -1.4410 0.0042 0.0007 21.3661
51 0.4312 2.7162 -1.4100 0.1755 1.5900 0.2708 1.2785 -1.4410 0.0015 0.0008 22.2598
52 0.4399 2.6696 -1.4050 0.1756 1.5950 0.2742 1.3072 -1.4410 0.0011 0.0006 23.1679
53 2.3617 2.3833 -0.3670 0.1029 2.6330 0.2777 1.3371 -1.4410 0.0052 0.0009 24.0218
54 0.4255 2.7220 -1.3380 0.1749 1.6620 0.2790 1.3268 -1.4410 0.0007 0.0003 25.0640
55 2.1852 1.7194 0.2980 0.0479 3.2980 0.2820 1.3564 -1.4410 0.0038 0.0008 25.8320
56 0.4193 2.6265 -1.4070 0.1708 1.5930 0.2765 1.3171 -1.4410 0.0011 0.0010 26.7214
57 0.4199 2.6260 -1.3730 0.1708 1.6270 0.2798 1.3457 -1.4410 0.0013 0.0006 27.7000
58 0.3730 2.6690 -1.3700 0.1701 1.6300 0.2828 1.3746 -1.4410 0.0006 0.0006 28.6525
59 0.4481 2.6675 -1.3550 0.1758 1.6450 0.2855 1.4034 -1.4410 0.0011 0.0008 29.5206
60 0.3675 2.6728 -1.4220 0.1696 1.5780 0.2882 1.4332 -1.4410 0.0008 0.0007 30.4576
61 0.3676 2.6727 -1.4500 0.1696 1.5500 0.2904 1.4597 -1.4410 0.0013 0.0007 31.4034
