0 0.7554 1.8254 1.7435 2.5934 0.7918 2.2234 2.4212 0.9661 0.8313 3.0866 2.1868 0.1521 2.1422 2.1534 0.4476 2.5978 0.7170 0.0009 3.7170 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
1 1.3401 2.3362 0.4122 2.1619 1.0842 2.9527 1.4206 2.5238 3.0479 2.0024 0.8114 3.0974 1.6498 2.0748 0.2616 2.8264 0.3010 0.1268 3.3010 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
2 1.4236 2.6959 1.4102 1.3651 2.9271 1.9809 1.9540 1.9050 1.7542 0.3363 0.3218 0.8749 2.2592 2.2400 2.6134 1.3813 0.0880 0.1211 3.0880 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
3 0.3739 2.1229 1.6039 0.7528 1.8392 1.1384 3.0116 1.7954 1.2759 0.3179 0.6166 1.3651 2.6690 2.8126 0.8863 1.6968 0.0920 0.0682 3.0920 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
4 0.8575 0.9407 0.9672 1.7339 2.8859 2.5164 2.2610 0.9797 2.1746 1.0674 0.8990 0.2832 1.4423 2.9834 2.5469 1.4720 -0.4030 0.1997 2.5970 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
5 2.7892 3.1328 2.6482 2.4397 0.4299 0.8901 0.5679 0.4977 2.9753 3.0663 2.5030 0.3736 0.1439 2.8492 2.4092 2.7569 -0.2280 0.1519 2.7720 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
6 1.4925 1.3265 0.8047 1.6614 3.1172 3.0418 2.8304 0.5492 2.6283 1.8635 1.9989 2.4399 1.0959 1.7093 2.2164 3.0642 0.6870 0.0038 3.6870 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
7 0.8120 0.6110 0.2184 1.2425 2.0171 2.2493 0.6741 3.0263 2.0190 1.6867 2.5045 1.7224 2.2342 0.2681 2.7586 0.8071 -0.2970 0.1487 2.7030 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
8 0.5725 1.1342 1.1191 0.8748 1.0600 0.8508 1.0415 1.9440 2.2152 2.2003 0.9594 1.9497 1.0294 1.0668 1.8378 0.2128 -0.5690 0.1601 2.4310 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
9 1.8937 2.4395 2.2119 0.5134 1.9345 0.7934 0.5027 0.8185 0.9226 2.2434 1.0670 0.1770 2.5994 1.1147 0.2399 1.2850 0.2290 0.0557 3.2290 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
10 1.5228 1.4268 2.2650 1.1400 0.9131 2.0784 2.7200 1.5717 1.7971 0.3562 1.9712 0.3672 0.4086 3.1394 3.0092 1.1244 0.0630 0.1426 3.0630 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
11 0.9809 2.5664 2.8663 2.3319 1.8340 2.5117 2.3583 3.1072 1.5087 2.9412 2.7341 2.7148 1.0592 0.5454 2.5088 3.1157 -0.3300 0.1049 2.6700 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
12 2.7564 1.0749 0.2744 0.8443 1.1057 1.7516 0.1877 0.7804 1.7055 0.2743 2.8786 1.9176 2.4228 0.5095 1.9066 1.3956 -0.1650 0.0555 2.8350 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
13 1.0189 3.1148 1.5014 1.9735 1.3134 2.0617 2.1274 2.4060 2.2261 1.1884 2.0134 3.0979 0.1256 1.0459 0.4236 2.3334 0.6440 0.0803 3.6440 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
14 2.4056 3.0805 2.2399 1.7238 2.0465 0.1416 2.4709 2.8169 0.8613 2.9944 1.5573 2.2932 2.3025 1.5343 1.9466 2.0778 0.0060 0.2159 3.0060 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
15 0.9332 2.8382 0.9146 0.8339 2.2136 2.9919 1.7086 0.8571 1.2959 1.2572 1.0165 1.6301 3.0864 2.2987 1.9639 1.3589 0.2090 0.0471 3.2090 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
16 2.7178 2.0091 2.9476 0.8753 1.7057 1.1325 2.0384 2.9623 0.1314 1.9943 0.7053 0.8156 1.8376 0.5699 2.2426 2.2299 -0.0020 0.0004 2.9980 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
17 0.9077 0.5641 2.3137 2.8537 1.5731 1.0629 1.7606 2.6630 2.8405 1.5439 1.4325 1.9825 0.3087 1.2601 1.3222 0.3807 -0.4470 0.1146 2.5530 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
18 2.1280 1.8026 0.1183 1.8976 2.2373 2.6023 3.1395 2.3702 0.4212 2.7182 2.6202 2.1811 2.1941 1.0877 0.2053 2.6083 0.4290 0.1308 3.4290 0.1000 0.9900 0.0000 0.0000 0.0000 0.0000
