0.000000000000000000e+00 9.996645520198135237e-01 -7.284674851927974704e-01 6.961289662991120508e+00 -2.093646976954048000e+01 1.328640384330198287e+01
1.000000000000000000e+00 1.121827278433571218e+00 -8.405787031647906637e-01 4.313769613017797155e+00 -1.472211529510349948e+01 -3.668252424800112710e+00
2.000000000000000000e+00 1.306176740175473583e+00 -8.548301624452256942e-01 2.165861763933392581e+00 -9.609926135240669964e+00 -7.736471358426560307e+00
3.000000000000000000e+00 1.671471423470605400e+00 -8.041625804916243681e-01 -3.984902036204829301e-01 -2.593154375634497910e+00 -8.664889311176201758e+00
4.000000000000000000e+00 1.879428790493892665e+00 -7.256474201164123672e-01 -1.282417828964938167e+00 -3.446746466599961423e-01 -6.551736630132766415e+00
5.000000000000000000e+00 2.046001294534612214e+00 -6.255347366327098646e-01 -1.755350965200065616e+00 2.301905391547620638e-01 -2.929960629729933874e+00
6.000000000000000000e+00 2.121557015457461226e+00 -5.671245939129064828e-01 -1.843944912692293769e+00 9.013957633527525104e-03 -4.404862690051171148e-01
7.000000000000000000e+00 2.137751766403042986e+00 -5.556242909269664132e-01 -1.846535648975788035e+00 -3.229745616337709180e-02 2.155292221742072939e-02
8.000000000000000000e+00 2.140230138450709418e+00 -5.548071109487623387e-01 -1.846577502374614710e+00 -1.565730943136145470e-02 2.141771548354707427e-02
9.000000000000000000e+00 2.141511840876459516e+00 -5.546206803900273208e-01 -1.846585975651890976e+00 -1.203564208083207632e-03 3.584249106393725716e-03
1.000000000000000000e+01 2.141523386297014664e+00 -5.546603542828836275e-01 -1.846586060275811292e+00 -4.638348949015380640e-05 3.180430899165455675e-04
1.100000000000000000e+01 2.141514975496650930e+00 -5.546673612935434372e-01 -1.846586061207830198e+00 2.449922050118402694e-06 7.283974592845300980e-07
