0.000000000000000000e+00 1.279927178751932848e+00 -3.138739564295884854e-01 6.208775893403134205e+01 -2.813792542845576961e+01 6.178519412189002225e+01
1.000000000000000000e+00 1.495402256434382071e+00 -8.192897856204477414e-01 4.774450262784358756e+01 -5.792965402113580353e+00 -7.274072901014884351e+00
2.000000000000000000e+00 1.536883406798308371e+00 -7.707070724207134571e-01 4.723240457899215983e+01 -5.650814747518715819e+00 -4.064820129004171889e+00
3.000000000000000000e+00 1.723918407200864200e+00 -6.444175066526899309e-01 4.620784882555071249e+01 -4.538791945966394792e+00 2.492952579219239073e+00
4.000000000000000000e+00 1.891805599236222601e+00 -5.914445408980915087e-01 4.573501530693006600e+01 -2.864723142881047124e+00 2.873659315532067993e+00
5.000000000000000000e+00 2.081475899283437236e+00 -5.620178597929310627e-01 4.546276506447429711e+01 -6.133139823732705054e-01 6.699656390903518943e-01
6.000000000000000000e+00 2.131135233271708618e+00 -5.551244799364914995e-01 4.544858064278398047e+01 -5.823206777455425254e-02 2.754566378427658266e-02
7.000000000000000000e+00 2.137602077621222119e+00 -5.537426029736282063e-01 4.544840117635140331e+01 1.656619410724147201e-03 -2.281227034205990378e-02
8.000000000000000000e+00 2.138268989227463557e+00 -5.533627261991425073e-01 4.544839599913597539e+01 2.474600843669350070e-03 -1.170017949538029386e-02
9.000000000000000000e+00 2.138496560915395861e+00 -5.531280145643348023e-01 4.544839487150062496e+01 3.868358431304841361e-04 -6.829248664587637963e-04
1.000000000000000000e+01 2.138475543812870860e+00 -5.531254387179941334e-01 4.544839486615929047e+01 3.375231953839374910e-05 -3.261323269073551634e-05
